,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
79,271,139,0,73,67,0,0,50,25,17,20,0,0,0,0,14,10,20,0,16,0,14,27,0,0,0,0,0,0,0,0,9,0,4,5,13,9,0,0,0,8,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,259,109,0,58,65,0,0,52,28,19,20,0,0,0,0,12,10,22,0,20,0,7,19,0,0,0,0,0,0,0,0,9,0,6,4,16,8,0,0,0,9,0,0,0,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,252,97,0,86,67,0,0,41,26,22,31,0,0,0,0,22,1,13,0,19,0,12,19,0,0,0,0,0,0,0,0,8,0,7,5,11,8,0,0,0,10,0,0,0,2,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,234,134,0,68,68,0,0,36,27,17,31,0,0,0,0,21,10,18,0,19,0,16,33,0,0,0,0,0,0,0,0,12,0,6,8,10,3,0,0,0,7,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,215,134,0,70,79,0,0,27,27,17,30,0,0,0,0,13,8,24,0,11,0,14,20,0,0,0,0,0,0,0,0,9,0,1,8,14,6,0,0,0,11,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,226,109,0,63,75,0,0,35,23,24,33,0,0,0,0,27,9,13,0,14,0,7,25,0,0,0,0,0,0,0,0,11,0,7,6,8,11,0,0,0,9,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,242,113,0,53,78,0,0,35,22,16,29,0,0,0,0,21,9,15,0,15,0,14,31,0,0,0,0,0,0,0,0,8,0,6,5,7,7,0,0,0,11,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,252,122,0,77,72,0,0,38,21,20,30,0,0,0,0,17,11,16,0,18,0,14,22,0,0,0,0,0,0,0,0,12,0,5,3,6,3,0,0,0,6,0,0,0,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,222,109,0,73,72,0,0,33,24,25,31,0,0,0,0,14,8,27,0,15,0,10,24,0,0,0,0,0,0,0,0,16,0,5,4,11,4,0,0,0,14,0,0,0,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,260,111,0,62,69,0,0,32,28,16,38,0,0,0,0,11,11,13,0,18,0,13,26,0,0,0,0,0,0,0,0,9,0,2,6,15,5,0,0,0,11,0,0,0,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,263,126,0,101,80,0,0,39,25,27,29,0,0,0,0,14,6,22,0,11,0,11,24,0,0,0,0,0,0,0,0,9,0,4,2,8,6,0,0,0,12,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,217,127,0,68,68,0,0,35,21,18,27,0,0,0,0,15,7,20,0,14,0,12,25,0,0,0,0,0,0,0,0,15,0,6,2,15,7,0,0,0,15,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,230,126,0,73,77,0,0,30,23,21,25,0,0,0,0,27,11,18,0,18,0,21,18,0,0,0,0,0,0,0,0,7,0,5,6,4,6,0,0,0,8,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,216,103,0,69,64,0,0,34,34,18,26,0,0,0,0,13,7,16,0,19,0,10,23,0,0,0,0,0,0,0,0,15,0,4,9,13,4,0,0,0,14,0,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,258,125,0,54,68,0,0,26,40,21,39,0,0,0,0,15,8,15,0,15,0,13,24,0,0,0,0,0,0,0,0,11,0,3,1,8,6,0,0,0,14,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,245,126,0,77,76,0,0,44,27,25,24,0,0,0,0,15,9,16,0,24,0,6,19,0,0,0,0,0,0,0,0,6,0,2,9,17,7,0,0,0,15,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,243,126,0,72,83,0,0,36,28,17,18,0,0,0,0,10,10,15,0,22,0,15,26,0,0,0,0,0,0,0,0,13,0,3,6,10,4,0,0,0,16,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,230,108,0,63,74,0,0,31,20,23,22,0,0,0,0,15,10,18,0,23,0,19,24,0,0,0,0,0,0,0,0,11,0,4,3,8,2,0,0,0,22,0,0,0,1,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,222,121,0,47,73,0,0,36,22,22,27,0,0,0,0,20,8,19,0,15,0,11,25,0,0,0,0,0,0,0,0,11,0,5,3,11,6,0,0,0,10,0,0,0,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,241,108,0,61,70,0,0,39,27,12,28,0,0,0,0,21,9,21,0,19,0,15,13,0,0,0,0,0,0,0,0,16,0,4,6,10,5,0,0,0,16,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,231,130,0,78,69,0,0,39,20,23,31,0,0,0,0,17,10,21,0,13,0,16,25,0,0,0,0,0,0,0,0,12,0,6,4,9,6,0,0,0,6,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
