,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
24,244,116,0,80,55,0,0,35,17,21,34,0,0,0,0,15,9,0,16,0,17,14,14,0,0,0,0,0,0,0,0,9,0,7,6,0,0,15,8,0,0,0,2,0,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,239,113,0,76,67,0,0,44,19,19,40,0,0,0,0,13,9,0,28,0,25,11,28,0,0,0,0,0,0,0,0,10,0,2,11,0,0,17,4,0,0,0,7,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,215,114,0,78,78,0,0,48,21,24,28,0,0,0,0,9,11,0,17,0,14,21,13,0,0,0,0,0,0,0,0,12,0,7,5,0,0,19,7,0,0,0,7,0,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,246,114,0,59,73,0,0,41,24,13,34,0,0,0,0,17,7,0,20,0,19,11,20,0,0,0,0,0,0,0,0,7,0,1,3,0,0,14,7,0,0,0,9,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,237,143,0,70,65,0,0,46,23,17,30,0,0,0,0,21,9,0,22,0,20,13,23,0,0,0,0,0,0,0,0,6,0,9,4,0,0,19,7,0,0,0,4,0,6,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,257,125,0,67,73,0,0,44,21,19,29,0,0,0,0,22,8,0,19,0,17,12,14,0,0,0,0,0,0,0,0,10,0,1,2,0,0,13,7,0,0,0,6,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,221,132,0,74,67,0,0,43,21,19,27,0,0,0,0,12,7,0,11,0,14,10,22,0,0,0,0,0,0,0,0,9,0,4,4,0,0,24,10,0,0,0,6,0,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,200,136,0,80,62,0,0,48,9,16,25,0,0,0,0,10,11,0,19,0,16,8,28,0,0,0,0,0,0,0,0,10,0,2,5,0,0,18,4,0,0,0,5,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,258,116,0,67,83,0,0,39,29,20,36,0,0,0,0,21,6,0,20,0,14,14,17,0,0,0,0,0,0,0,0,11,0,6,5,0,0,13,5,0,0,0,7,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,225,91,0,55,67,0,0,43,28,21,27,0,0,0,0,15,10,0,17,0,13,11,13,0,0,0,0,0,0,0,0,11,0,4,9,0,0,14,5,0,0,0,9,0,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,233,145,0,74,80,0,0,38,27,15,29,0,0,0,0,11,9,0,23,0,15,10,26,0,0,0,0,0,0,0,0,8,0,3,5,0,0,24,10,0,0,0,4,0,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,248,123,0,66,78,0,0,31,15,15,38,0,0,0,0,19,4,0,26,0,14,15,19,0,0,0,0,0,0,0,0,9,0,5,7,0,0,10,12,0,0,0,5,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,253,100,0,59,75,0,0,30,26,25,34,0,0,0,0,19,10,0,22,0,18,16,17,0,0,0,0,0,0,0,0,13,0,1,2,0,0,22,7,0,0,0,3,0,5,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,224,138,0,65,73,0,0,34,23,20,21,0,0,0,0,20,9,0,25,0,16,7,27,0,0,0,0,0,0,0,0,10,0,7,2,0,0,11,6,0,0,0,5,0,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,230,124,0,77,73,0,0,35,23,17,36,0,0,0,0,13,6,0,18,0,14,14,28,0,0,0,0,0,0,0,0,14,0,5,6,0,0,17,9,0,0,0,8,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,241,121,0,72,73,0,0,46,24,18,23,0,0,0,0,14,7,0,22,0,15,10,22,0,0,0,0,0,0,0,0,10,0,5,4,0,0,24,6,0,0,0,7,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,218,115,0,73,91,0,0,31,28,17,27,0,0,0,0,14,11,0,18,0,15,16,16,0,0,0,0,0,0,0,0,10,0,6,4,0,0,16,6,0,0,0,8,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,255,109,0,65,79,0,0,29,27,23,30,0,0,0,0,19,6,0,25,0,17,18,25,0,0,0,0,0,0,0,0,14,0,2,2,0,0,16,8,0,0,0,14,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,227,105,0,63,75,0,0,29,32,23,28,0,0,0,0,10,13,0,25,0,23,10,22,0,0,0,0,0,0,0,0,13,0,2,5,0,0,15,12,0,0,0,5,0,6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,235,117,0,71,64,0,0,38,24,18,30,0,0,0,0,11,7,0,16,0,15,11,18,0,0,0,0,0,0,0,0,7,0,4,6,0,0,16,7,0,0,0,4,0,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,236,110,0,79,68,0,0,42,29,16,30,0,0,0,0,22,11,0,21,0,18,15,25,0,0,0,0,0,0,0,0,10,0,1,5,0,0,20,12,0,0,0,7,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,258,108,0,73,71,0,0,45,18,15,28,0,0,0,0,15,9,0,17,0,17,18,21,0,0,0,0,0,0,0,0,9,0,3,6,0,0,20,9,0,0,0,4,0,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,247,109,0,51,75,0,0,38,26,25,32,0,0,0,0,15,12,0,18,0,25,12,15,0,0,0,0,0,0,0,0,3,0,1,0,0,0,14,11,0,0,0,6,0,6,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,229,98,0,84,71,0,0,50,25,21,30,0,0,0,0,17,9,0,19,0,19,16,20,0,0,0,0,0,0,0,0,10,0,5,3,0,0,19,4,0,0,0,2,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,227,115,0,64,86,0,0,45,31,16,21,0,0,0,0,12,9,0,17,0,18,16,18,0,0,0,0,0,0,0,0,11,0,4,3,0,0,10,14,0,0,0,6,0,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,243,119,0,66,83,0,0,46,20,28,35,0,0,0,0,13,5,0,23,0,18,14,18,0,0,0,0,0,0,0,0,16,0,6,0,0,0,17,9,0,0,0,12,0,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,245,124,0,81,82,0,0,29,26,24,21,0,0,0,0,17,5,0,23,0,10,17,17,0,0,0,0,0,0,0,0,9,0,1,3,0,0,18,6,0,0,0,7,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,231,129,0,75,73,0,0,43,29,12,29,0,0,0,0,19,8,0,18,0,16,6,24,0,0,0,0,0,0,0,0,10,0,5,3,0,0,17,7,0,0,0,6,0,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,261,99,0,74,78,0,0,38,31,18,27,0,0,0,0,10,10,0,21,0,16,13,14,0,0,0,0,0,0,0,0,16,0,4,4,0,0,12,7,0,0,0,11,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,217,133,0,67,52,0,0,37,27,22,28,0,0,0,0,12,7,0,18,0,24,11,22,0,0,0,0,0,0,0,0,8,0,7,4,0,0,15,7,0,0,0,6,0,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,256,118,0,73,68,0,0,42,25,27,25,0,0,0,0,17,8,0,17,0,20,15,25,0,0,0,0,0,0,0,0,10,0,3,5,0,0,9,8,0,0,0,6,0,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,261,121,0,68,71,0,0,41,31,15,20,0,0,0,0,23,4,0,18,0,15,14,25,0,0,0,0,0,0,0,0,6,0,4,4,0,0,14,5,0,0,0,10,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,240,149,0,77,78,0,0,41,23,15,26,0,0,0,0,17,7,0,18,0,11,15,25,0,0,0,0,0,0,0,0,13,0,7,8,0,0,16,3,0,0,0,9,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,256,111,0,73,64,0,0,37,22,17,29,0,0,0,0,21,8,0,17,0,16,10,20,0,0,0,0,0,0,0,0,12,0,4,5,0,0,14,12,0,0,0,6,0,7,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,242,113,0,92,73,0,0,31,27,22,30,0,0,0,0,15,7,0,21,0,21,15,23,0,0,0,0,0,0,0,0,13,0,2,2,0,0,12,9,0,0,0,9,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,261,103,0,57,74,0,0,44,26,20,27,0,0,0,0,18,6,0,22,0,25,17,16,0,0,0,0,0,0,0,0,10,0,2,3,0,0,13,5,0,0,0,8,0,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,254,118,0,73,75,0,0,33,18,23,25,0,0,0,0,14,12,0,14,0,14,8,23,0,0,0,0,0,0,0,0,16,0,3,7,0,0,12,9,0,0,0,2,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,240,104,0,71,61,0,0,35,32,18,26,0,0,0,0,16,7,0,17,0,23,12,21,0,0,0,0,0,0,0,0,9,0,5,5,0,0,14,7,0,0,0,8,0,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,249,132,0,60,65,0,0,34,27,29,29,0,0,0,0,15,6,0,23,0,12,15,24,0,0,0,0,0,0,0,0,12,0,3,4,0,0,13,7,0,0,0,7,0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,256,114,0,72,73,0,0,40,25,23,26,0,0,0,0,11,7,0,20,0,21,14,19,0,0,0,0,0,0,0,0,11,0,6,5,0,0,18,4,0,0,0,2,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,217,106,0,58,68,0,0,49,20,24,31,0,0,0,0,22,8,0,24,0,23,13,18,0,0,0,0,0,0,0,0,8,0,4,0,0,0,19,4,0,0,0,6,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,222,115,0,65,76,0,0,54,25,18,36,0,0,0,0,16,13,0,15,0,18,15,25,0,0,0,0,0,0,0,0,9,0,3,5,0,0,16,8,0,0,0,8,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,220,126,0,79,74,0,0,45,32,17,31,0,0,0,0,14,8,0,20,0,17,14,14,0,0,0,0,0,0,0,0,11,0,2,9,0,0,15,8,0,0,0,6,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,274,115,0,83,82,0,0,54,28,23,19,0,0,0,0,19,8,0,24,0,16,14,24,0,0,0,0,0,0,0,0,11,0,3,4,0,0,16,4,0,0,0,8,0,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,257,131,0,80,68,0,0,36,24,13,32,0,0,0,0,18,11,0,13,0,14,12,13,0,0,0,0,0,0,0,0,9,0,10,7,0,0,10,5,0,0,0,5,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,235,114,0,62,68,0,0,44,23,18,30,0,0,0,0,15,13,0,14,0,17,10,16,0,0,0,0,0,0,0,0,11,0,5,5,0,0,16,3,0,0,0,3,0,5,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,250,130,0,67,73,0,0,46,21,17,33,0,0,0,0,17,8,0,18,0,10,18,26,0,0,0,0,0,0,0,0,6,0,5,6,0,0,7,10,0,0,0,8,0,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,238,108,0,58,95,0,0,36,22,19,39,0,0,0,0,19,9,0,20,0,13,19,18,0,0,0,0,0,0,0,0,7,0,2,3,0,0,13,5,0,0,0,12,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,236,123,0,64,77,0,0,33,28,17,26,0,0,0,0,19,15,0,24,0,16,9,20,0,0,0,0,0,0,0,0,9,0,2,12,0,0,16,9,0,0,0,7,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,255,107,0,79,61,0,0,38,29,20,30,0,0,0,0,7,11,0,13,0,25,17,18,0,0,0,0,0,0,0,0,14,0,3,8,0,0,20,6,0,0,0,9,0,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,218,123,0,77,68,0,0,41,21,17,26,0,0,0,0,25,8,0,19,0,18,13,17,0,0,0,0,0,0,0,0,7,0,7,2,0,0,14,4,0,0,0,15,0,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,230,120,0,60,79,0,0,34,30,12,27,0,0,0,0,18,6,0,21,0,10,8,29,0,0,0,0,0,0,0,0,6,0,2,6,0,0,15,7,0,0,0,6,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,204,150,0,73,67,0,0,33,24,13,38,0,0,0,0,22,10,0,18,0,13,15,18,0,0,0,0,0,0,0,0,12,0,4,6,0,0,11,9,0,0,0,15,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,245,115,0,64,70,0,0,33,30,21,35,0,0,0,0,15,7,0,28,0,17,13,24,0,0,0,0,0,0,0,0,10,0,7,5,0,0,16,7,0,0,0,8,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,268,117,0,93,81,0,0,38,29,19,39,0,0,0,0,13,6,0,16,0,19,12,20,0,0,0,0,0,0,0,0,11,0,7,6,0,0,12,8,0,0,0,10,0,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,276,101,0,65,79,0,0,47,23,27,34,0,0,0,0,20,4,0,15,0,15,12,18,0,0,0,0,0,0,0,0,11,0,3,4,0,0,8,6,0,0,0,8,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,222,118,0,75,65,0,0,37,25,22,36,0,0,0,0,19,11,0,19,0,15,14,25,0,0,0,0,0,0,0,0,8,0,5,2,0,0,20,1,0,0,0,7,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,249,114,0,50,69,0,0,46,25,15,38,0,0,0,0,22,7,0,21,0,19,12,24,0,0,0,0,0,0,0,0,12,0,1,6,0,0,17,6,0,0,0,8,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,221,126,0,71,59,0,0,36,29,17,28,0,0,0,0,14,12,0,19,0,21,14,24,0,0,0,0,0,0,0,0,10,0,4,7,0,0,23,4,0,0,0,13,0,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,222,118,0,77,79,0,0,30,24,21,31,0,0,0,0,20,6,0,24,0,19,12,18,0,0,0,0,0,0,0,0,11,0,9,4,0,0,10,7,0,0,0,4,0,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,225,110,0,55,75,0,0,33,27,18,22,0,0,0,0,16,8,0,20,0,18,11,22,0,0,0,0,0,0,0,0,6,0,3,6,0,0,15,4,0,0,0,7,0,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,235,112,0,71,80,0,0,40,20,18,33,0,0,0,0,20,9,0,20,0,15,12,19,0,0,0,0,0,0,0,0,6,0,5,3,0,0,21,9,0,0,0,9,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,221,124,0,79,71,0,0,35,30,16,32,0,0,0,0,15,9,0,18,0,13,12,20,0,0,0,0,0,0,0,0,12,0,3,4,0,0,13,8,0,0,0,8,0,6,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,223,92,0,69,67,0,0,43,16,12,31,0,0,0,0,20,13,0,29,0,20,19,21,0,0,0,0,0,0,0,0,13,0,2,8,0,0,14,7,0,0,0,8,0,6,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,255,119,0,67,61,0,0,49,20,24,32,0,0,0,0,10,10,0,19,0,11,18,23,0,0,0,0,0,0,0,0,6,0,4,5,0,0,14,6,0,0,0,6,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,244,125,0,76,70,0,0,32,22,17,29,0,0,0,0,17,11,0,17,0,16,16,19,0,0,0,0,0,0,0,0,18,0,2,4,0,0,20,6,0,0,0,7,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,251,127,0,74,64,0,0,38,27,21,37,0,0,0,0,11,10,0,21,0,23,14,27,0,0,0,0,0,0,0,0,11,0,1,4,0,0,20,6,0,0,0,7,0,4,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,251,130,0,72,65,0,0,41,18,16,24,0,0,0,0,18,11,0,15,0,20,13,19,0,0,0,0,0,0,0,0,9,0,6,4,0,0,12,1,0,0,0,6,0,7,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,226,135,0,73,67,0,0,49,20,14,29,0,0,0,0,11,9,0,20,0,19,8,22,0,0,0,0,0,0,0,0,8,0,4,6,0,0,19,10,0,0,0,6,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,232,119,0,81,69,0,0,36,22,15,34,0,0,0,0,22,4,0,29,0,15,5,21,0,0,0,0,0,0,0,0,10,0,4,6,0,0,20,7,0,0,0,4,0,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,224,140,0,71,73,0,0,30,23,23,29,0,0,0,0,22,6,0,17,0,14,12,18,0,0,0,0,0,0,0,0,7,0,4,5,0,0,18,7,0,0,0,10,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,254,109,0,62,66,0,0,41,29,15,34,0,0,0,0,23,6,0,19,0,11,7,21,0,0,0,0,0,0,0,0,7,0,5,8,0,0,12,6,0,0,0,12,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,228,116,0,83,68,0,0,39,27,17,24,0,0,0,0,16,9,0,27,0,13,13,18,0,0,0,0,0,0,0,0,10,0,3,8,0,0,13,8,0,0,0,7,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,242,99,0,61,89,0,0,35,25,17,40,0,0,0,0,21,10,0,23,0,20,16,16,0,0,0,0,0,0,0,0,6,0,6,5,0,0,16,8,0,0,0,4,0,3,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,227,132,0,66,66,0,0,36,22,23,30,0,0,0,0,12,8,0,14,0,16,12,26,0,0,0,0,0,0,0,0,8,0,3,7,0,0,12,9,0,0,0,6,0,5,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,224,135,0,75,50,0,0,38,13,20,24,0,0,0,0,24,3,0,20,0,12,12,23,0,0,0,0,0,0,0,0,4,0,8,3,0,0,21,11,0,0,0,11,0,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
