,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62
11,237,0,126,0,0,65,57,0,0,0,0,38,38,23,32,0,0,0,0,0,0,0,0,10,15,17,0,14,17,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,5,8,4,14,0,0,11,7,5,15,17,9,13,4
12,232,0,129,0,0,73,63,0,0,0,0,38,25,25,31,0,0,0,0,0,0,0,0,21,18,14,0,17,20,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,8,5,7,0,0,5,4,4,8,11,9,10,5
13,243,0,124,0,0,75,66,0,0,0,0,26,25,27,24,0,0,0,0,0,0,0,0,21,27,15,0,24,19,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,10,6,14,0,0,4,7,4,16,6,8,9,12
14,240,0,102,0,0,60,43,0,0,0,0,30,29,19,29,0,0,0,0,0,0,0,0,16,18,12,0,15,25,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,8,5,12,0,0,13,4,4,6,12,9,6,8
15,228,0,118,0,0,56,50,0,0,0,0,37,24,26,25,0,0,0,0,0,0,0,0,10,19,15,0,13,20,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,9,7,11,0,0,11,6,2,11,14,22,2,8
16,248,0,108,0,0,65,52,0,0,0,0,28,28,23,30,0,0,0,0,0,0,0,0,24,17,10,0,15,18,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,6,6,7,0,0,6,6,4,9,16,9,7,10
17,244,0,120,0,0,81,54,0,0,0,0,33,28,19,31,0,0,0,0,0,0,0,0,15,17,14,0,19,17,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,6,6,12,0,0,5,3,7,11,6,14,2,6
18,210,0,100,0,0,65,57,0,0,0,0,30,23,27,20,0,0,0,0,0,0,0,0,18,20,13,0,17,28,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,7,7,7,0,0,9,4,2,8,16,6,3,6
19,244,0,131,0,0,68,44,0,0,0,0,39,23,21,22,0,0,0,0,0,0,0,0,17,11,9,0,16,24,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,9,11,6,3,0,0,9,2,2,5,7,12,8,12
20,253,0,120,0,0,70,46,0,0,0,0,28,24,25,30,0,0,0,0,0,0,0,0,15,16,12,0,15,22,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,14,5,12,0,0,9,3,3,11,8,16,12,6
21,255,0,115,0,0,60,61,0,0,0,0,28,21,22,32,0,0,0,0,0,0,0,0,16,13,21,0,19,26,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,10,9,8,0,0,15,2,1,2,10,16,3,4
22,269,0,121,0,0,71,48,0,0,0,0,32,23,20,27,0,0,0,0,0,0,0,0,12,13,11,0,16,21,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,14,6,6,0,0,11,4,4,12,8,5,8,9
23,252,0,119,0,0,61,48,0,0,0,0,35,33,34,49,0,0,0,0,0,0,0,0,12,12,14,0,20,21,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,6,9,13,0,0,4,0,3,9,10,10,7,11
24,260,0,109,0,0,62,43,0,0,0,0,36,21,22,29,0,0,0,0,0,0,0,0,17,13,20,0,19,22,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,10,6,11,0,0,17,0,3,5,13,11,7,10
25,243,0,94,0,0,65,50,0,0,0,0,30,24,25,35,0,0,0,0,0,0,0,0,16,15,14,0,13,23,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,6,4,8,0,0,7,5,4,7,14,9,4,11
26,208,0,103,0,0,60,64,0,0,0,0,38,23,22,36,0,0,0,0,0,0,0,0,15,17,10,0,9,25,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,7,8,13,0,0,8,6,3,5,8,12,6,6
27,228,0,105,0,0,65,50,0,0,0,0,36,28,27,32,0,0,0,0,0,0,0,0,22,16,15,0,13,14,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,9,6,4,0,0,12,5,5,10,9,14,5,14
28,258,0,122,0,0,58,54,0,0,0,0,34,22,23,25,0,0,0,0,0,0,0,0,14,25,12,0,11,20,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,7,8,13,0,0,10,2,5,11,9,13,7,14
29,219,0,107,0,0,65,49,0,0,0,0,38,26,18,24,0,0,0,0,0,0,0,0,20,18,11,0,20,24,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,7,8,8,0,0,11,2,1,6,9,12,7,7
30,238,0,113,0,0,76,51,0,0,0,0,33,29,21,33,0,0,0,0,0,0,0,0,20,13,12,0,15,30,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,10,8,10,0,0,7,7,5,5,8,9,5,14
31,220,0,125,0,0,61,58,0,0,0,0,38,29,32,35,0,0,0,0,0,0,0,0,19,13,15,0,15,26,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,9,4,11,11,0,0,14,9,4,9,6,8,4,5
32,245,0,110,0,0,61,49,0,0,0,0,38,19,26,34,0,0,0,0,0,0,0,0,12,13,7,0,17,21,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,8,4,8,9,0,0,9,2,2,9,9,19,9,5
33,248,0,115,0,0,64,68,0,0,0,0,32,24,21,29,0,0,0,0,0,0,0,0,21,28,8,0,21,25,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,11,8,6,0,0,12,4,4,12,12,12,6,14
34,260,0,109,0,0,68,45,0,0,0,0,30,33,30,25,0,0,0,0,0,0,0,0,14,19,13,0,20,25,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,10,11,7,10,0,0,13,4,4,12,13,11,6,8
35,235,0,123,0,0,64,49,0,0,0,0,41,34,31,29,0,0,0,0,0,0,0,0,13,12,18,0,18,23,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,12,5,5,0,0,8,0,7,11,12,9,8,9
36,243,0,126,0,0,64,49,0,0,0,0,40,35,25,31,0,0,0,0,0,0,0,0,12,16,12,0,19,22,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,9,9,11,0,0,11,1,6,10,8,16,4,14
37,229,0,130,0,0,66,49,0,0,0,0,44,31,17,31,0,0,0,0,0,0,0,0,14,19,15,0,15,19,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,9,5,7,0,0,8,4,3,9,12,10,11,5
38,280,0,122,0,0,67,46,0,0,0,0,29,25,31,37,0,0,0,0,0,0,0,0,19,13,12,0,9,21,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,7,7,12,0,0,9,2,3,8,8,5,6,4
39,222,0,128,0,0,78,51,0,0,0,0,36,34,29,22,0,0,0,0,0,0,0,0,14,21,17,0,10,24,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,8,8,3,0,0,7,3,4,8,7,8,5,10
40,229,0,116,0,0,68,56,0,0,0,0,27,31,23,24,0,0,0,0,0,0,0,0,15,22,16,0,17,19,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,6,14,13,0,0,11,4,6,9,8,9,5,10
41,247,0,120,0,0,50,44,0,0,0,0,30,26,30,33,0,0,0,0,0,0,0,0,18,9,11,0,18,9,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,10,8,7,0,0,6,2,5,6,12,9,6,5
42,244,0,128,0,0,59,53,0,0,0,0,27,26,21,25,0,0,0,0,0,0,0,0,10,13,10,0,12,23,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,10,8,9,18,0,0,18,2,5,7,8,10,6,10
43,216,0,115,0,0,45,40,0,0,0,0,27,27,27,35,0,0,0,0,0,0,0,0,11,16,13,0,14,27,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,2,7,5,13,0,0,15,6,4,10,13,11,3,9
44,240,0,129,0,0,60,61,0,0,0,0,24,29,18,32,0,0,0,0,0,0,0,0,14,16,14,0,9,27,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,6,5,7,0,0,9,2,5,3,14,11,4,11
45,240,0,121,0,0,76,49,0,0,0,0,29,32,25,34,0,0,0,0,0,0,0,0,16,7,15,0,16,22,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,5,9,12,12,0,0,16,2,5,8,7,15,9,5
46,245,0,125,0,0,63,61,0,0,0,0,32,25,25,28,0,0,0,0,0,0,0,0,18,16,12,0,13,25,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,6,4,5,0,0,5,3,9,8,5,13,6,10
47,241,0,140,0,0,66,55,0,0,0,0,32,22,24,29,0,0,0,0,0,0,0,0,15,23,14,0,9,28,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,9,4,13,0,0,8,4,7,9,13,16,9,8
48,229,0,102,0,0,77,54,0,0,0,0,33,31,48,37,0,0,0,0,0,0,0,0,18,17,14,0,18,24,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,11,9,7,17,0,0,13,1,4,3,7,7,13,3
49,216,0,117,0,0,74,44,0,0,0,0,22,33,16,29,0,0,0,0,0,0,0,0,17,18,11,0,18,27,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,12,5,9,0,0,9,2,4,4,13,4,6,9
50,220,0,127,0,0,72,51,0,0,0,0,34,32,24,41,0,0,0,0,0,0,0,0,19,24,9,0,19,24,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,7,10,2,5,0,0,4,7,2,7,8,9,11,9
51,233,0,108,0,0,63,40,0,0,0,0,29,27,23,24,0,0,0,0,0,0,0,0,15,20,9,0,14,31,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,15,8,6,8,0,0,10,4,4,5,8,6,6,13
52,232,0,120,0,0,67,47,0,0,0,0,30,25,27,23,0,0,0,0,0,0,0,0,23,25,8,0,28,37,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,9,6,14,0,0,8,3,4,11,10,10,5,14
53,249,0,93,0,0,58,65,0,0,0,0,28,27,37,27,0,0,0,0,0,0,0,0,15,15,13,0,20,26,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,8,4,3,10,0,0,9,2,3,9,13,13,8,8
54,262,0,118,0,0,59,63,0,0,0,0,28,30,35,35,0,0,0,0,0,0,0,0,17,24,15,0,14,19,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,4,12,5,12,0,0,10,3,5,13,9,11,9,10
55,232,0,108,0,0,65,65,0,0,0,0,29,30,23,29,0,0,0,0,0,0,0,0,17,21,14,0,16,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,7,5,6,0,0,11,3,3,11,9,12,8,16
56,262,0,120,0,0,70,47,0,0,0,0,35,25,22,25,0,0,0,0,0,0,0,0,17,18,12,0,14,28,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,13,10,13,9,0,0,7,4,4,5,15,10,6,7
57,236,0,88,0,0,64,43,0,0,0,0,34,18,16,32,0,0,0,0,0,0,0,0,14,16,13,0,21,27,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,7,5,8,10,0,0,15,2,5,7,11,15,10,9
58,247,0,119,0,0,65,50,0,0,0,0,34,22,24,36,0,0,0,0,0,0,0,0,17,20,8,0,21,27,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,11,16,10,5,0,0,7,3,4,11,9,11,7,14
59,237,0,118,0,0,51,51,0,0,0,0,32,23,22,40,0,0,0,0,0,0,0,0,9,28,12,0,15,35,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,6,4,7,0,0,15,5,2,6,10,11,7,9
60,248,0,116,0,0,62,54,0,0,0,0,33,14,24,30,0,0,0,0,0,0,0,0,11,15,12,0,16,28,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,11,5,9,0,0,9,3,1,9,19,10,11,7
61,216,0,122,0,0,66,46,0,0,0,0,31,28,24,23,0,0,0,0,0,0,0,0,15,15,17,0,17,32,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,10,8,11,0,0,5,7,2,9,11,13,7,9
62,232,0,118,0,0,60,53,0,0,0,0,28,18,30,39,0,0,0,0,0,0,0,0,14,17,16,0,18,24,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,13,11,7,9,0,0,14,8,5,6,18,12,9,11
63,252,0,110,0,0,68,47,0,0,0,0,31,28,42,22,0,0,0,0,0,0,0,0,18,19,15,0,16,19,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,12,6,10,0,0,12,1,5,8,10,11,6,10
64,200,0,114,0,0,53,57,0,0,0,0,42,24,29,35,0,0,0,0,0,0,0,0,12,14,19,0,17,24,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,6,5,17,0,0,11,4,4,9,15,9,12,8
65,242,0,122,0,0,48,44,0,0,0,0,40,30,26,32,0,0,0,0,0,0,0,0,17,16,11,0,12,27,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,4,7,8,0,0,11,2,4,9,11,13,7,7
66,221,0,106,0,0,75,60,0,0,0,0,38,25,21,30,0,0,0,0,0,0,0,0,11,15,13,0,18,25,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,9,10,5,15,0,0,8,8,2,5,10,11,5,7
67,236,0,120,0,0,60,51,0,0,0,0,40,33,20,29,0,0,0,0,0,0,0,0,13,23,17,0,9,27,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,12,11,6,0,0,8,4,7,6,11,5,2,6
68,244,0,112,0,0,75,55,0,0,0,0,23,40,45,34,0,0,0,0,0,0,0,0,17,18,17,0,13,27,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,6,4,8,0,0,11,5,5,8,8,17,15,6
69,252,0,106,0,0,56,70,0,0,0,0,38,27,27,21,0,0,0,0,0,0,0,0,7,17,10,0,21,18,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,8,8,10,0,0,13,6,5,12,12,12,11,7
70,260,0,127,0,0,64,36,0,0,0,0,36,31,32,35,0,0,0,0,0,0,0,0,11,21,7,0,16,31,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,8,9,10,0,0,13,5,7,5,12,11,7,11
71,249,0,121,0,0,56,57,0,0,0,0,24,29,18,35,0,0,0,0,0,0,0,0,15,18,14,0,23,26,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,11,8,6,13,0,0,5,2,4,9,10,13,13,9
72,249,0,105,0,0,62,49,0,0,0,0,21,22,24,33,0,0,0,0,0,0,0,0,19,23,16,0,7,16,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,15,5,1,13,0,0,14,5,7,5,18,11,12,8
73,246,0,114,0,0,52,65,0,0,0,0,40,27,32,35,0,0,0,0,0,0,0,0,15,22,19,0,14,18,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,7,4,8,0,0,8,3,4,12,7,12,11,10
74,244,0,111,0,0,59,52,0,0,0,0,31,25,26,38,0,0,0,0,0,0,0,0,14,17,8,0,20,15,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,4,2,6,0,0,10,9,1,4,5,14,8,7
75,251,0,126,0,0,61,41,0,0,0,0,41,32,25,26,0,0,0,0,0,0,0,0,16,21,11,0,12,23,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,14,4,15,0,0,10,2,4,9,8,16,5,14
76,246,0,119,0,0,74,65,0,0,0,0,34,35,32,25,0,0,0,0,0,0,0,0,19,18,14,0,20,33,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,8,11,9,8,0,0,8,7,3,7,7,7,7,3
77,234,0,127,0,0,55,52,0,0,0,0,29,28,24,26,0,0,0,0,0,0,0,0,17,19,12,0,12,19,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,4,6,8,0,0,8,4,5,9,10,12,7,13
78,233,0,108,0,0,61,56,0,0,0,0,35,22,23,31,0,0,0,0,0,0,0,0,23,16,12,0,14,22,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,6,15,1,10,0,0,7,2,4,9,4,9,6,8
79,247,0,130,0,0,71,45,0,0,0,0,33,24,32,29,0,0,0,0,0,0,0,0,14,22,17,0,11,19,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,10,7,5,0,0,9,3,4,9,14,14,4,8
80,221,0,109,0,0,64,54,0,0,0,0,22,24,21,24,0,0,0,0,0,0,0,0,19,19,10,0,15,28,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,7,17,8,16,0,0,9,6,6,3,5,11,6,9
81,242,0,140,0,0,61,60,0,0,0,0,40,33,18,32,0,0,0,0,0,0,0,0,19,28,15,0,18,20,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,5,13,3,16,0,0,14,6,7,5,16,5,6,11
82,220,0,146,0,0,59,57,0,0,0,0,30,26,27,25,0,0,0,0,0,0,0,0,17,20,8,0,18,16,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,4,7,9,0,0,7,4,3,8,15,16,10,8
83,256,0,104,0,0,54,61,0,0,0,0,34,25,22,19,0,0,0,0,0,0,0,0,10,20,12,0,25,28,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,11,8,11,0,0,13,3,3,12,10,9,11,10
84,264,0,105,0,0,63,51,0,0,0,0,40,23,22,25,0,0,0,0,0,0,0,0,26,25,16,0,15,22,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,6,10,13,0,0,11,3,6,15,16,12,4,12
85,244,0,118,0,0,51,47,0,0,0,0,35,22,28,34,0,0,0,0,0,0,0,0,17,16,12,0,22,29,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,18,6,16,0,0,10,4,5,3,7,8,5,4
86,263,0,120,0,0,68,59,0,0,0,0,32,31,22,28,0,0,0,0,0,0,0,0,23,16,14,0,15,19,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,12,2,14,0,0,9,5,2,11,18,13,7,15
87,212,0,110,0,0,63,46,0,0,0,0,28,25,17,18,0,0,0,0,0,0,0,0,21,12,18,0,13,21,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,11,4,15,0,0,14,4,1,4,13,8,7,7
88,216,0,115,0,0,65,46,0,0,0,0,27,26,27,30,0,0,0,0,0,0,0,0,13,12,16,0,17,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,12,4,4,7,0,0,8,3,2,7,12,8,10,12
89,231,0,127,0,0,61,42,0,0,0,0,40,30,21,36,0,0,0,0,0,0,0,0,17,13,12,0,19,19,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,7,7,5,0,0,16,3,6,8,13,15,11,12
90,222,0,120,0,0,67,59,0,0,0,0,32,34,34,27,0,0,0,0,0,0,0,0,11,11,14,0,13,23,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,12,13,4,14,0,0,12,7,4,10,16,10,13,5
91,227,0,112,0,0,72,56,0,0,0,0,32,33,24,26,0,0,0,0,0,0,0,0,23,26,10,0,21,16,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,10,8,12,0,0,11,7,4,6,14,13,8,12
92,258,0,125,0,0,58,44,0,0,0,0,41,27,20,25,0,0,0,0,0,0,0,0,22,17,19,0,19,29,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,12,6,7,0,0,12,3,4,7,6,9,4,8
93,245,0,112,0,0,80,61,0,0,0,0,35,23,20,26,0,0,0,0,0,0,0,0,20,23,13,0,18,24,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,12,10,6,0,0,11,1,2,10,10,7,10,9
94,233,0,110,0,0,48,42,0,0,0,0,40,24,27,30,0,0,0,0,0,0,0,0,15,21,16,0,19,25,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,9,5,10,0,0,13,2,3,6,8,18,2,5
95,238,0,129,0,0,62,57,0,0,0,0,37,24,23,34,0,0,0,0,0,0,0,0,11,18,13,0,15,17,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,4,5,13,0,0,7,3,3,8,10,15,2,20
96,231,0,122,0,0,62,57,0,0,0,0,35,30,17,27,0,0,0,0,0,0,0,0,22,15,15,0,18,19,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,13,5,7,0,0,7,1,2,2,17,9,11,5
97,257,0,123,0,0,61,41,0,0,0,0,32,40,27,35,0,0,0,0,0,0,0,0,16,18,13,0,8,19,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,9,4,9,12,0,0,13,6,3,10,6,19,6,11
98,229,0,122,0,0,58,56,0,0,0,0,32,23,26,35,0,0,0,0,0,0,0,0,15,15,15,0,18,14,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,8,8,11,0,0,13,4,3,10,11,9,5,6
99,248,0,102,0,0,52,55,0,0,0,0,37,31,27,18,0,0,0,0,0,0,0,0,26,19,21,0,18,28,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,7,7,9,0,0,7,4,2,2,12,11,6,12
