,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,262,177,140,97,91,91,93,80,69,61,52,62,63,55,69,42,49,59,36,31,29,35,31,43,21,26,43,42,35,47,20,13,17,37,16,18,22,23,19,27,8,26,13,26,17,23,20,22,34,30,20,23,0,19,11,16,0,19,18,22,21,11,14,17,19,12,12,14,12,9,25,18,15,17,14,14,15,19,12,12,17,13,15,11,21,9,12,16,27,16,21,19,17,12,5,0,12,3,14,15,18,10,8,0,14,0,0,11,12,9,11,8,18,0,0,10,7,17,10,12,5,8,5,11,10,17,12,4,7,4,9,11,8,7,13,10,4,10,5,11,8,11,9,2,10,7,8,4,6,7,7,6,4,8,11,10,12,9,7,5,15,10,9,5,6,5,4,8,13,13,11,7,19,7,6,5,7,8,15,8,6,3,10,12,2,15,3,15,14,9,3,0,0,15,7,8,8,4,14,7,9,7,13,0,17,11,5,0,0,6,4,0,0,0,0,8,7,8,1,8,12,10,12,8,7,10,10,0,0,0,0,6,3,6,1,8,5,8,7,4,11,13,4,8,13,8,6,11,12,6,6,12,2,9,8
11,263,154,139,88,101,97,108,62,69,62,58,48,62,45,55,31,66,43,36,25,32,35,30,47,30,33,33,35,41,43,10,26,28,29,27,20,14,26,11,29,20,17,7,16,27,28,19,19,27,33,16,20,0,14,14,19,0,26,24,15,19,14,15,15,20,16,13,9,18,6,9,12,13,8,9,20,19,18,18,14,13,12,8,11,14,12,5,16,24,22,18,11,15,13,16,0,14,8,19,9,16,9,21,0,11,0,0,13,16,10,12,12,10,0,0,9,11,23,12,18,8,6,10,15,11,20,7,7,13,3,5,7,4,7,4,10,7,4,9,4,9,7,5,5,7,3,8,9,7,5,7,11,4,12,8,12,10,8,5,3,6,11,14,6,7,0,5,5,17,6,10,6,22,9,8,1,4,10,9,7,5,3,11,3,4,11,5,17,9,11,6,0,0,14,18,5,10,11,12,7,14,2,13,0,12,7,5,0,0,7,8,0,0,0,0,7,5,7,2,5,9,6,10,10,6,11,2,0,0,0,0,10,2,3,4,9,5,5,6,5,8,6,7,7,12,13,10,9,12,11,9,9,5,11,10
12,230,149,139,91,99,76,111,72,57,42,54,47,55,52,59,29,54,44,36,25,31,38,22,43,22,35,43,30,33,49,26,36,7,25,23,16,8,11,21,24,17,23,16,26,21,25,20,20,34,32,20,18,0,15,18,16,0,28,15,25,22,20,29,16,27,18,15,16,9,14,14,9,10,9,14,15,16,23,12,10,12,15,14,9,9,18,12,13,22,13,26,17,20,10,17,0,10,10,10,9,24,11,12,0,17,0,0,15,9,8,17,5,12,0,0,5,5,14,24,20,4,4,8,15,13,18,10,6,10,9,11,16,5,6,5,12,14,8,9,6,10,6,11,6,6,7,5,4,4,6,8,4,6,17,18,6,7,9,4,4,6,9,11,5,8,2,8,8,11,7,16,5,22,6,8,10,4,14,10,9,4,5,14,1,6,16,5,9,13,9,6,0,0,13,10,8,13,5,10,2,13,4,11,0,8,7,5,0,0,10,8,0,0,0,0,8,5,8,7,7,6,9,9,6,15,3,15,0,0,0,0,13,6,4,3,7,6,7,7,6,5,8,4,11,11,6,8,5,9,8,10,9,5,9,7
13,225,185,148,81,130,91,120,73,68,42,61,66,66,42,63,38,58,44,38,29,36,32,39,38,27,32,25,41,32,60,19,26,20,21,22,18,8,17,13,20,16,27,16,26,18,21,28,22,34,26,19,19,0,14,11,15,0,31,25,20,14,16,25,22,20,21,14,11,10,8,17,10,14,10,15,13,12,18,15,15,15,28,8,8,16,10,9,21,30,13,24,15,20,11,13,0,18,9,11,13,14,15,12,0,15,0,0,13,13,15,9,13,18,0,0,17,8,23,15,17,3,12,6,10,18,14,17,2,6,6,5,15,1,5,4,10,6,9,11,12,7,6,11,14,10,2,7,8,4,4,5,5,5,7,17,10,10,9,5,3,6,10,11,8,10,4,6,3,9,15,10,4,27,14,6,5,11,10,9,7,3,3,16,4,4,16,7,8,9,7,6,0,0,8,8,6,6,5,14,6,6,6,10,0,12,4,16,0,0,8,7,0,0,0,0,13,18,10,1,4,9,7,15,5,4,2,9,0,0,0,0,11,2,5,1,5,3,7,9,7,7,11,5,6,11,8,13,5,10,9,6,14,9,11,7
14,226,186,141,81,88,105,86,76,63,40,64,47,61,54,58,38,43,37,39,39,36,32,33,52,25,30,37,38,49,45,20,31,20,35,17,23,8,10,16,17,15,27,7,17,25,26,29,26,36,25,20,18,0,10,17,15,0,27,27,28,15,19,19,16,10,23,13,6,11,13,14,6,5,7,9,8,7,15,25,11,14,19,12,10,14,8,9,16,20,7,16,16,18,5,14,0,13,7,14,11,27,13,8,0,15,0,0,11,14,15,13,14,7,0,0,12,8,22,16,14,4,10,7,10,11,12,12,3,15,4,1,8,7,8,7,12,6,12,10,10,4,10,12,6,6,8,8,7,8,9,14,8,5,10,16,15,13,10,6,5,6,20,14,9,2,4,13,7,13,7,10,6,22,9,9,5,13,11,14,6,4,2,11,9,3,13,4,8,5,12,4,0,0,7,6,17,12,11,10,4,6,8,9,0,10,12,7,0,0,3,2,0,0,0,0,8,10,6,5,12,9,11,9,8,5,6,10,0,0,0,0,16,3,6,5,6,9,6,7,5,7,8,6,4,17,9,7,15,11,15,7,7,4,7,10
15,244,167,153,90,93,95,117,69,63,53,55,68,69,47,52,32,56,51,35,24,34,26,41,36,28,43,40,38,36,52,24,29,16,29,20,17,13,16,23,29,20,28,16,23,15,34,27,23,42,25,18,29,0,17,16,26,0,24,21,28,20,25,19,11,18,20,17,10,11,9,17,14,8,8,11,14,14,28,14,5,26,17,8,7,12,19,8,19,18,13,14,19,22,10,14,0,17,5,12,10,14,13,11,0,10,0,0,15,22,7,14,11,8,0,0,11,10,17,24,14,6,8,12,7,14,24,11,4,4,4,8,14,6,13,8,7,11,9,5,4,8,3,8,10,4,6,4,6,3,11,9,13,4,8,8,6,5,7,2,6,9,20,10,6,12,1,10,5,12,8,11,10,19,11,7,9,9,16,14,10,1,4,10,5,1,17,2,14,10,8,3,0,0,14,7,1,21,5,6,2,11,8,15,0,12,4,6,0,0,8,10,0,0,0,0,6,9,6,6,6,7,10,13,6,7,6,15,0,0,0,0,14,5,5,5,6,3,3,5,1,9,7,6,6,13,19,7,6,19,10,7,8,2,9,12
16,247,152,138,80,112,121,118,55,64,65,52,54,68,54,53,35,49,33,41,25,28,29,34,34,14,38,27,41,52,48,17,18,31,46,23,25,10,16,22,15,14,24,14,18,18,31,28,19,37,34,18,17,0,13,15,21,0,26,18,29,23,22,23,20,14,15,21,6,22,14,16,14,17,17,15,16,10,19,11,16,16,11,7,11,18,11,11,7,27,9,15,12,22,14,18,0,18,5,16,11,18,15,6,0,13,0,0,11,15,15,16,7,11,0,0,13,11,12,12,11,5,8,14,12,11,22,7,9,13,8,3,10,9,12,9,15,8,5,7,16,7,4,9,2,7,4,7,8,7,7,8,10,3,3,12,8,9,12,4,4,3,12,16,8,4,1,12,5,18,4,11,10,24,7,5,5,3,13,13,5,5,5,11,4,3,15,4,8,6,12,6,0,0,10,12,7,12,12,12,6,10,5,7,0,10,8,12,0,0,14,2,0,0,0,0,10,9,6,2,9,8,14,14,8,12,5,14,0,0,0,0,5,5,6,1,9,1,3,12,9,11,6,6,4,15,8,10,6,12,14,10,7,8,16,12
17,250,160,135,97,110,98,101,51,71,50,60,59,50,47,57,30,57,54,49,34,27,31,28,39,24,32,33,31,50,52,16,30,17,30,21,17,12,18,15,18,21,8,13,27,25,27,28,14,34,26,23,25,0,13,20,18,0,21,18,17,15,16,12,19,20,23,11,14,10,10,15,13,8,15,17,12,17,27,11,8,18,17,12,10,17,12,7,19,12,15,12,18,18,15,16,0,22,6,16,6,15,14,4,0,12,0,0,8,18,12,18,12,7,0,0,11,3,16,18,10,4,8,10,19,11,17,12,6,10,10,4,8,5,3,3,6,3,13,10,7,11,8,8,7,7,7,4,7,3,6,13,6,3,12,16,9,7,14,4,7,7,12,9,12,10,1,6,3,12,7,6,6,15,7,8,9,11,25,14,5,8,3,12,7,5,8,4,11,6,8,7,0,0,18,12,4,10,5,9,8,9,5,16,0,10,12,17,0,0,6,4,0,0,0,0,10,11,6,4,5,4,7,16,7,10,8,12,0,0,0,0,8,8,5,0,5,2,9,18,7,12,8,3,8,19,20,10,12,18,18,7,7,5,10,6
18,242,170,125,84,87,98,116,68,56,49,63,59,68,57,64,28,44,49,43,35,24,29,48,53,29,47,38,39,35,57,24,19,13,29,15,19,18,19,15,22,5,26,16,23,29,24,23,20,36,30,17,20,0,14,13,13,0,14,19,31,15,17,10,18,21,21,13,12,9,7,17,15,13,7,18,4,14,18,12,15,10,15,8,13,12,20,14,19,16,10,18,11,30,11,23,0,17,3,12,13,29,7,16,0,14,0,0,12,9,12,11,11,16,0,0,14,5,22,9,13,7,3,11,15,14,22,10,4,7,8,4,7,6,10,7,9,6,13,7,8,9,9,5,7,5,3,8,4,4,5,12,4,9,11,18,9,8,13,6,9,5,21,12,3,8,4,10,2,10,7,5,7,28,2,12,6,6,15,8,9,6,3,11,5,7,19,2,6,17,12,4,0,0,13,10,2,10,13,6,8,13,2,8,0,13,11,11,0,0,6,3,0,0,0,0,8,13,9,4,4,10,10,13,8,13,8,14,0,0,0,0,13,2,5,2,5,4,3,8,3,10,8,7,9,15,12,11,7,7,12,8,10,2,13,9
19,271,173,138,87,107,88,108,76,76,55,60,63,62,48,44,30,53,42,28,19,29,27,38,58,20,36,35,32,31,54,22,28,22,29,22,21,12,18,14,21,15,21,13,19,21,27,20,24,31,32,26,12,0,20,16,8,0,17,17,26,20,18,23,16,24,10,8,12,11,13,15,8,11,12,19,11,13,22,11,8,16,6,14,10,12,17,10,19,29,18,17,13,11,8,10,0,21,5,15,10,26,12,14,0,10,0,0,11,17,10,10,13,8,0,0,18,9,18,21,13,3,2,9,22,15,25,11,4,3,2,3,10,4,12,3,13,5,7,14,6,7,5,11,10,10,3,10,7,1,7,13,9,1,11,21,9,9,11,2,7,11,16,11,5,13,1,13,4,17,9,14,10,19,4,6,6,8,14,14,10,2,4,15,5,3,18,2,14,8,12,5,0,0,9,7,9,8,11,11,8,8,3,9,0,11,9,4,0,0,11,5,0,0,0,0,6,14,3,4,5,11,10,8,6,8,16,7,0,0,0,0,7,2,4,6,6,6,7,5,4,9,6,2,9,17,14,7,10,18,15,8,16,6,14,15
20,254,140,136,100,118,86,112,59,51,53,65,69,62,48,84,28,71,31,40,29,43,31,26,39,25,45,36,31,30,37,16,26,15,30,15,17,11,11,17,22,5,29,19,16,31,31,19,28,23,43,18,32,0,20,8,20,0,25,16,27,21,22,18,18,22,20,7,5,15,9,16,16,9,17,14,9,16,23,8,9,9,5,18,8,18,21,10,15,20,18,14,13,17,9,13,0,15,9,15,11,21,11,7,0,14,0,0,8,9,7,9,11,13,0,0,11,9,12,12,17,10,10,7,12,13,13,10,9,10,12,9,13,5,6,3,9,6,11,8,8,15,15,10,6,5,5,7,4,5,9,6,9,1,17,10,9,12,10,3,7,8,23,7,8,6,2,5,7,11,8,8,5,19,11,6,6,9,11,9,6,7,9,10,7,3,19,5,11,13,13,8,0,0,14,15,4,9,5,7,7,9,5,6,0,12,10,15,0,0,8,6,0,0,0,0,5,7,7,4,4,8,10,12,6,7,9,11,0,0,0,0,15,6,5,3,8,4,7,7,9,9,8,11,6,10,13,10,7,16,15,10,12,9,5,8
21,248,161,146,76,90,94,83,60,59,65,58,59,66,54,56,38,51,38,38,25,30,40,26,46,19,35,45,47,43,44,14,24,17,29,14,21,10,16,19,26,19,24,13,30,23,21,25,29,30,30,22,25,0,18,20,18,0,19,20,19,19,16,22,26,29,19,10,12,16,13,19,11,15,9,15,8,12,20,15,10,13,18,16,9,13,12,6,20,23,22,14,21,18,10,11,0,16,2,10,13,21,11,10,0,16,0,0,10,17,7,16,11,11,0,0,13,10,18,12,13,7,4,5,11,7,16,14,10,8,5,5,8,2,8,5,6,8,9,12,11,7,8,10,12,7,14,3,10,7,7,9,10,7,13,12,7,13,9,2,9,12,10,19,3,5,1,8,3,12,15,7,9,22,6,8,4,2,11,5,4,3,2,14,2,6,16,3,12,17,6,7,0,0,6,5,6,10,10,23,9,6,8,9,0,20,4,15,0,0,7,3,0,0,0,0,7,5,7,1,2,12,10,13,6,10,4,6,0,0,0,0,10,4,9,4,9,4,8,11,10,10,6,4,8,13,12,4,5,16,15,12,4,5,6,9
22,257,167,132,97,92,95,109,62,61,50,57,62,61,59,55,40,58,40,38,27,42,33,32,33,15,41,38,33,41,51,17,22,26,30,28,24,9,19,22,24,17,21,13,19,22,30,18,17,37,27,18,22,0,18,18,16,0,32,24,36,24,18,14,15,19,27,20,9,16,4,26,12,18,8,16,12,11,20,14,9,9,17,8,12,13,17,11,20,19,16,13,14,16,15,17,0,18,6,17,10,19,7,19,0,8,0,0,9,15,10,14,12,14,0,0,9,7,24,12,17,6,9,4,12,11,20,6,4,7,2,6,16,7,8,6,5,9,6,5,12,9,7,12,6,6,7,4,11,6,8,8,9,4,8,15,11,7,8,2,6,8,13,15,6,5,1,10,4,18,7,9,12,19,9,9,2,4,8,13,3,6,3,6,9,7,16,2,12,10,17,7,0,0,9,11,9,19,10,16,5,8,11,11,0,12,5,12,0,0,6,7,0,0,0,0,7,12,7,5,6,12,11,17,5,12,4,10,0,0,0,0,16,3,3,2,4,6,8,7,10,12,6,5,13,17,6,7,10,13,6,6,9,9,10,7
23,249,178,152,86,87,99,124,55,64,45,60,60,54,48,51,31,56,55,38,41,37,22,37,44,29,33,36,44,34,36,19,29,24,28,19,23,10,17,13,18,12,23,19,25,28,29,15,23,27,36,13,21,0,20,19,21,0,24,21,21,18,21,27,22,25,22,13,11,6,6,19,7,12,6,15,15,12,22,9,12,13,13,8,10,16,11,12,11,27,15,15,12,23,9,14,0,11,6,7,5,17,11,10,0,6,0,0,17,17,14,12,5,14,0,0,12,13,19,19,13,4,11,4,19,11,19,16,7,6,3,7,8,5,12,4,10,8,5,9,11,4,5,12,5,5,5,9,5,4,6,5,6,6,11,9,6,16,10,5,7,6,18,21,10,8,2,11,8,11,6,7,10,21,16,11,6,5,13,12,4,4,3,16,8,6,11,2,13,13,8,4,0,0,11,8,12,15,5,8,9,2,6,16,0,14,9,15,0,0,7,9,0,0,0,0,8,10,7,5,2,10,11,11,5,11,3,9,0,0,0,0,5,6,2,4,5,5,5,5,8,13,10,10,3,14,11,11,6,8,11,6,10,2,8,9
