,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,260,175,149,76,102,96,98,68,66,61,56,72,63,50,58,25,59,55,27,26,32,28,35,43,21,48,33,38,36,38,19,18,18,22,22,23,16,23,17,25,13,27,15,19,20,23,25,24,31,31,24,13,0,19,21,13,0,26,18,26,14,16,17,16,22,21,13,9,8,13,12,15,14,8,13,14,17,25,16,10,13,15,16,12,13,8,7,17,17,13,22,21,17,18,14,0,11,3,16,6,19,7,21,6,0,0,0,15,12,14,4,13,12,0,0,13,6,28,14,10,3,6,7,21,18,22,14,7,13,6,10,12,3,6,3,10,7,5,10,11,6,4,14,6,7,6,3,4,3,3,14,8,2,9,11,9,10,5,5,6,3,17,17,7,10,3,9,5,11,9,7,5,16,5,7,2,7,18,2,10,6,4,12,5,6,13,2,6,12,9,7,0,0,6,10,7,5,6,13,5,7,8,13,17,0,6,7,8,2,0,0,0,0,0,0,6,12,8,9,8,8,10,8,6,10,5,18,0,0,0,0,11,3,6,4,7,1,8,6,9,10,4,7,6,18,25,9,8,19,16,8,14,4,9,8
11,244,167,158,108,99,104,100,66,71,54,55,48,66,54,63,34,57,41,39,34,24,35,32,46,24,42,37,26,33,42,14,21,20,27,11,26,12,17,20,16,10,24,16,19,18,25,16,18,25,31,22,11,0,20,22,19,0,25,18,21,15,17,19,27,15,22,5,6,10,11,22,15,12,6,16,9,10,19,11,13,12,11,10,17,17,11,3,18,22,7,21,13,25,10,16,0,16,4,10,10,14,10,11,11,0,0,0,22,11,11,13,13,10,0,0,15,15,20,8,11,4,2,11,14,9,15,13,4,9,5,4,13,3,6,6,16,4,11,4,10,12,6,6,10,6,6,15,6,7,5,12,6,4,15,15,13,13,9,3,7,9,10,12,15,9,5,11,8,11,9,14,6,14,12,6,11,8,14,17,9,2,3,10,9,2,17,7,18,4,12,7,0,0,11,8,10,10,9,16,7,11,5,8,17,0,10,4,6,8,0,0,0,0,0,0,8,11,5,3,10,11,7,14,7,9,5,11,0,0,0,0,12,1,11,2,7,10,4,6,7,13,8,7,6,15,17,10,5,8,20,8,12,2,9,8
12,263,166,154,105,99,109,107,73,65,56,72,60,55,43,58,28,63,59,30,23,27,22,21,40,14,41,33,45,44,51,22,22,25,31,22,16,5,21,13,26,15,23,18,20,14,24,16,20,28,29,23,22,0,22,18,14,0,24,18,25,18,24,15,11,19,15,12,11,11,9,16,7,14,12,9,10,10,21,9,10,21,14,12,14,9,18,4,14,25,19,10,14,18,10,13,0,12,9,17,11,22,11,6,10,0,0,0,13,15,5,10,12,7,0,0,18,6,23,12,17,3,7,12,11,15,15,6,6,6,8,7,14,7,7,10,8,7,6,12,5,5,7,13,5,5,7,8,8,5,6,9,13,6,14,13,6,8,11,6,5,8,16,11,8,10,1,5,6,14,9,9,8,19,6,8,7,4,10,15,6,6,3,17,7,3,12,6,14,4,8,8,0,0,11,8,11,9,10,13,4,11,5,10,18,0,3,3,4,9,0,0,0,0,0,0,10,16,8,4,8,7,13,16,6,9,8,12,0,0,0,0,11,5,3,4,6,6,9,2,4,5,5,4,6,16,9,6,15,14,17,1,8,4,10,2
13,223,148,124,87,82,98,117,66,61,53,49,51,51,51,50,30,51,36,34,28,30,40,33,54,22,55,44,30,38,50,14,18,19,39,21,34,12,19,18,19,14,30,17,22,24,20,34,27,29,30,14,23,0,16,13,21,0,25,14,23,18,13,18,13,14,21,22,10,8,11,13,9,9,15,13,8,13,27,18,9,13,13,12,10,11,11,8,15,18,13,17,13,25,13,9,0,16,6,7,11,24,9,16,11,0,0,0,16,14,11,15,10,12,0,0,15,9,13,16,14,8,4,11,13,7,13,21,8,11,8,8,12,6,8,12,9,1,11,8,9,2,7,6,5,5,8,5,8,2,7,10,12,7,8,15,16,6,9,6,1,5,14,13,6,10,1,7,1,14,5,5,10,19,3,2,4,7,13,7,12,4,1,8,8,3,8,4,10,7,4,7,0,0,6,10,4,11,7,16,4,8,1,11,6,0,9,9,3,10,0,0,0,0,0,0,8,13,5,6,8,13,5,16,10,13,7,13,0,0,0,0,4,4,5,2,7,6,4,2,5,6,10,2,6,15,11,5,9,15,11,7,9,5,11,7
14,249,195,146,104,108,92,109,53,54,61,66,63,42,63,51,39,59,58,39,30,28,36,36,42,15,31,43,50,36,47,22,22,25,31,19,22,10,15,14,27,18,18,9,25,14,23,20,24,25,35,28,27,0,20,19,17,0,32,13,32,12,18,22,19,14,21,13,16,15,9,15,9,21,12,10,16,13,17,9,16,20,10,12,12,13,15,7,21,20,9,14,16,19,10,11,0,14,8,13,13,30,13,10,16,0,0,0,11,12,11,15,3,7,0,0,5,6,23,13,17,6,4,12,15,13,17,21,6,7,5,9,16,7,10,5,6,0,9,8,6,10,6,6,7,11,9,8,7,8,5,11,8,3,11,6,14,13,13,7,8,4,12,8,5,10,3,6,7,7,9,10,13,22,9,13,5,4,15,9,8,5,2,10,5,1,16,2,9,7,5,3,0,0,14,7,6,14,5,12,6,6,4,11,14,0,14,11,5,7,0,0,0,0,0,0,4,13,6,3,4,14,7,9,4,9,8,10,0,0,0,0,13,6,7,5,4,4,9,7,5,5,10,5,11,22,12,12,4,16,10,8,6,9,7,10
15,255,156,149,77,94,111,105,74,47,49,54,45,64,54,63,29,57,43,35,24,27,30,28,38,16,32,34,34,45,55,27,36,23,41,22,25,13,22,8,25,11,24,13,23,24,31,30,29,23,31,28,20,0,17,21,17,0,18,16,28,18,20,18,18,18,21,11,8,14,14,16,17,10,9,15,11,15,23,8,17,18,17,10,13,8,10,9,19,20,15,19,14,14,6,13,0,16,8,16,5,20,8,12,19,0,0,0,6,11,11,8,12,14,0,0,9,10,15,24,12,5,6,17,10,13,14,20,6,6,2,7,19,5,8,3,11,4,10,8,11,6,6,6,5,8,4,6,12,4,4,18,6,8,8,12,11,10,10,8,8,7,16,5,9,9,6,8,4,8,6,12,5,16,3,10,1,8,11,6,5,7,3,12,4,6,12,8,12,14,6,6,0,0,15,15,5,7,12,9,8,8,10,11,6,0,6,8,7,8,0,0,0,0,0,0,12,12,10,2,9,4,11,4,2,9,7,16,0,0,0,0,7,5,3,1,7,9,8,5,7,8,11,6,6,8,9,6,10,11,8,5,8,4,13,7
16,244,174,139,93,89,109,127,51,62,43,74,52,60,52,54,26,51,54,43,35,26,31,30,46,21,29,45,39,42,55,18,33,20,29,22,23,11,16,18,22,10,22,18,14,21,34,29,26,34,36,27,24,0,14,12,20,0,27,18,23,26,17,19,16,18,19,16,14,18,11,6,16,23,10,11,15,6,21,20,4,13,12,12,9,11,12,10,16,24,10,17,17,27,7,10,0,15,3,12,18,22,10,12,4,0,0,0,8,15,15,10,10,15,0,0,11,7,14,20,12,6,1,11,6,14,12,14,4,7,7,5,14,4,7,7,9,8,9,8,6,6,10,8,8,5,5,9,12,2,6,8,6,3,10,16,5,5,13,1,6,4,13,10,7,2,2,2,3,11,8,11,7,18,9,8,6,11,12,9,8,7,6,7,3,9,18,2,13,14,19,4,0,0,17,9,9,9,11,11,4,9,5,7,7,0,8,15,7,5,0,0,0,0,0,0,7,8,9,4,6,9,15,9,6,11,15,12,0,0,0,0,12,8,9,5,0,7,5,10,8,17,11,3,10,15,6,9,1,16,8,8,10,4,14,5
17,265,167,162,91,93,78,123,58,61,68,63,54,65,60,56,29,47,49,39,27,29,41,28,46,24,33,34,37,42,55,15,26,26,33,22,18,11,16,9,22,22,18,20,26,30,39,25,24,33,35,27,21,0,20,19,19,0,26,16,25,17,20,12,14,20,20,17,9,9,10,20,11,19,9,17,10,13,25,15,8,13,13,11,5,10,13,13,8,16,10,17,20,21,17,17,0,7,7,12,8,16,10,7,13,0,0,0,15,19,9,14,15,8,0,0,8,6,20,11,19,6,5,12,16,13,11,12,4,10,3,6,9,2,3,3,8,8,5,4,8,10,5,10,11,6,7,2,7,5,3,16,10,4,8,13,9,2,8,3,9,9,18,5,6,5,4,12,6,13,7,3,8,22,5,10,5,7,19,6,10,3,5,13,7,4,18,2,10,14,7,11,0,0,10,12,9,10,9,9,6,5,9,12,8,0,15,9,4,8,0,0,0,0,0,0,14,6,6,5,9,5,9,16,4,15,6,6,0,0,0,0,16,4,6,3,7,8,7,8,4,4,8,6,8,15,14,6,14,14,13,10,7,2,9,6
18,255,166,132,95,90,115,108,52,67,50,70,54,57,50,52,39,49,53,36,22,39,28,27,42,24,50,37,42,34,51,27,22,31,22,18,18,12,16,16,26,20,14,9,24,23,30,29,17,29,24,25,22,0,24,12,12,0,31,12,21,16,16,14,19,20,13,14,7,10,7,17,9,15,16,9,10,18,22,18,9,14,11,13,7,13,14,7,17,18,12,14,22,19,11,12,0,17,4,16,9,21,12,12,9,0,0,0,10,9,11,12,9,11,0,0,11,10,24,18,12,7,4,8,7,6,19,20,5,10,7,4,11,2,6,5,10,8,8,6,12,8,3,11,11,4,7,6,9,2,3,10,10,2,9,14,4,9,14,3,10,4,12,9,7,14,3,8,6,13,12,12,14,11,5,8,4,10,17,13,5,7,4,18,4,2,12,5,6,17,6,5,0,0,5,5,7,8,7,14,1,6,6,12,14,0,12,15,8,7,0,0,0,0,0,0,6,6,10,5,6,6,8,10,10,10,8,5,0,0,0,0,8,10,4,4,4,10,2,5,8,8,10,4,11,17,13,12,9,9,16,4,11,6,7,5
19,232,158,135,94,97,86,98,72,68,54,50,49,65,48,59,38,58,56,37,34,38,31,29,38,21,37,36,32,32,42,28,32,23,47,21,18,14,16,10,24,16,21,11,28,16,18,20,22,27,24,21,23,0,21,17,11,0,25,14,19,23,19,19,18,21,19,11,7,11,7,11,13,15,6,11,14,13,22,9,13,15,16,10,10,13,18,16,8,18,10,14,7,23,9,13,0,20,9,21,8,19,15,5,10,0,0,0,14,21,9,14,8,13,0,0,12,12,18,13,16,5,5,20,16,11,23,18,5,10,4,7,14,4,11,5,12,5,9,8,4,7,7,13,6,9,9,11,10,4,5,11,12,5,8,16,5,4,9,3,6,6,19,13,10,8,3,6,10,9,8,17,5,21,6,5,9,4,7,15,7,2,6,13,11,1,13,3,7,12,9,6,0,0,16,10,8,7,9,4,5,8,3,10,8,0,11,6,4,6,0,0,0,0,0,0,8,10,10,8,4,11,9,13,5,11,4,11,0,0,0,0,10,3,7,1,11,7,2,5,7,6,10,8,5,9,11,15,5,12,19,11,8,4,13,13
20,253,152,128,84,92,102,104,63,61,57,61,50,70,46,73,23,45,55,35,29,29,35,27,40,29,29,46,35,36,64,11,19,21,29,23,16,14,20,14,22,16,21,16,19,18,28,23,26,28,35,12,24,0,16,21,15,0,26,17,25,20,19,21,13,14,13,14,12,12,16,23,19,11,9,13,12,14,12,26,14,12,16,17,5,13,20,8,15,17,12,21,12,17,8,15,0,17,5,12,10,15,6,16,10,0,0,0,19,19,15,9,11,10,0,0,18,8,19,15,11,6,5,16,6,14,19,13,12,7,6,3,11,7,7,5,3,9,13,6,9,8,9,6,5,4,4,3,7,4,7,7,7,4,14,9,11,11,11,1,3,10,19,7,9,8,4,8,4,9,12,11,13,30,11,8,6,8,7,8,7,8,4,11,6,4,16,5,13,10,7,6,0,0,15,9,9,16,5,7,8,6,2,11,15,0,9,9,11,7,0,0,0,0,0,0,6,14,8,3,6,9,9,10,9,12,12,13,0,0,0,0,12,7,3,4,9,2,2,11,6,5,10,7,8,21,5,9,8,15,15,7,9,9,8,6
21,240,172,142,83,118,91,106,67,65,53,60,57,74,58,60,35,58,51,46,25,29,27,29,50,17,34,43,37,43,50,14,26,28,21,26,26,11,22,15,14,10,17,10,27,21,26,19,21,34,23,26,19,0,13,24,28,0,29,29,24,14,18,15,20,20,18,13,10,15,14,11,14,16,10,19,14,8,16,19,11,12,9,11,16,11,15,6,9,19,21,17,15,20,8,15,0,14,5,13,13,25,16,9,8,0,0,0,19,15,13,19,9,12,0,0,5,8,23,9,15,5,13,9,18,10,15,16,2,14,8,6,14,4,9,11,10,3,7,6,10,6,4,9,3,6,5,2,9,5,11,7,9,5,13,14,5,9,6,3,13,9,15,7,9,9,4,8,3,9,7,12,6,21,7,10,1,7,11,11,10,3,8,17,5,2,16,4,6,6,6,9,0,0,11,14,9,8,7,9,1,3,7,10,7,0,11,13,5,7,0,0,0,0,0,0,8,13,7,6,8,10,9,10,15,10,8,7,0,0,0,0,7,4,5,1,5,2,12,11,2,6,13,6,4,12,9,12,12,13,9,5,9,7,10,9
22,269,174,136,100,90,105,122,63,65,42,68,61,71,57,68,25,43,42,42,28,17,28,25,45,25,47,44,36,43,41,20,25,26,35,18,24,14,15,15,20,9,22,18,24,24,21,25,31,28,21,18,31,0,15,15,23,0,28,19,30,18,19,20,16,17,12,9,12,9,16,17,14,8,9,18,7,9,18,15,12,18,14,10,4,13,11,8,8,19,17,9,16,19,10,14,0,14,7,11,12,18,17,8,15,0,0,0,22,13,12,16,17,12,0,0,14,8,15,16,19,1,13,13,13,8,22,12,4,11,3,2,15,1,11,8,11,8,9,6,7,3,6,10,6,5,6,6,7,6,4,5,11,4,12,10,13,6,9,1,8,9,10,10,7,5,4,4,8,13,5,11,5,20,11,6,1,10,12,10,7,8,2,15,4,6,11,2,13,8,10,6,0,0,11,13,8,11,14,9,7,9,1,5,7,0,6,12,5,13,0,0,0,0,0,0,8,8,10,3,8,12,7,9,9,8,8,12,0,0,0,0,10,2,5,3,8,4,6,7,5,12,8,4,5,14,10,4,2,19,9,7,10,5,10,3
23,234,172,127,86,81,106,113,65,62,70,73,54,54,43,50,34,61,42,38,35,27,31,37,46,23,40,46,28,39,45,15,24,32,24,19,22,12,25,17,22,19,26,23,25,20,21,25,26,23,37,18,21,0,12,15,20,0,29,19,22,20,13,19,8,22,17,16,14,12,10,16,11,17,5,18,10,14,15,16,21,13,9,5,8,9,11,8,15,29,14,16,12,24,8,13,0,17,3,14,9,12,11,16,13,0,0,0,10,19,11,9,11,13,0,0,12,9,15,15,15,4,10,14,10,11,14,9,6,7,5,4,10,3,5,6,13,4,9,10,16,6,7,10,9,9,5,3,7,5,7,15,9,6,12,12,9,8,12,7,2,6,14,8,10,8,2,11,6,14,7,11,9,12,9,8,4,15,17,10,6,3,5,9,3,7,16,6,5,7,9,3,0,0,10,7,10,6,14,11,9,5,5,5,5,0,11,12,12,11,0,0,0,0,0,0,7,12,10,5,6,12,11,12,6,5,9,12,0,0,0,0,2,6,10,3,10,4,4,8,5,14,12,1,11,12,10,10,3,12,11,10,7,5,7,10
