,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,230,152,143,92,101,94,105,58,55,51,64,41,72,43,68,21,46,56,49,30,31,24,29,38,28,49,31,38,43,44,27,27,20,31,30,14,14,18,17,22,18,16,15,17,20,17,28,20,21,34,21,0,24,13,29,0,31,27,15,21,24,19,27,18,19,15,11,6,14,20,18,12,9,12,16,15,20,13,17,12,20,13,10,8,9,17,15,15,27,19,20,10,21,9,23,14,0,10,11,17,22,8,8,0,0,18,11,18,14,8,12,0,0,8,13,8,13,15,10,19,3,8,3,13,13,23,19,3,5,3,8,10,2,8,4,12,5,8,7,13,7,4,10,6,5,7,7,11,2,6,9,6,8,8,12,6,10,5,3,9,7,15,7,5,5,6,8,2,12,6,8,7,21,7,4,7,7,17,6,3,5,2,14,12,2,14,2,11,8,7,4,7,7,0,0,5,6,7,12,5,6,5,13,12,0,6,12,0,0,0,0,8,16,11,8,11,12,5,4,4,13,3,11,0,0,0,0,15,6,0,15,9,4,1,4,8,4,8,3,4,7,8,3,4,15,5,2,9,17,6,8,9,3,13,5
11,256,176,162,90,107,119,108,73,72,49,55,48,59,49,56,42,54,33,43,28,27,26,26,41,23,29,38,43,36,48,16,33,36,31,18,25,12,21,19,21,22,22,15,23,29,21,30,29,18,29,27,0,32,22,14,0,35,29,20,21,13,19,26,17,15,19,14,4,13,12,9,12,11,12,16,9,13,18,13,9,17,16,16,7,19,17,6,17,26,13,22,14,22,13,14,13,0,6,17,12,21,16,4,0,0,17,14,10,16,11,17,0,0,11,8,12,6,19,15,18,5,8,8,18,10,20,14,3,4,6,2,10,0,8,2,8,11,13,6,10,12,8,15,7,9,3,8,14,7,7,14,7,4,11,10,5,10,7,2,2,4,13,14,9,9,3,6,7,15,9,6,6,22,8,10,6,10,17,17,3,4,6,14,9,4,19,2,9,8,10,8,12,11,0,0,7,12,9,9,4,7,7,6,10,0,7,10,0,0,0,0,9,15,9,19,6,14,9,3,8,9,3,11,0,0,0,0,7,4,4,13,13,4,5,2,7,8,3,8,4,10,7,5,6,16,12,7,11,14,10,13,11,9,17,14
12,258,171,150,87,109,118,126,55,58,66,56,50,74,66,60,43,55,45,36,32,38,28,32,47,25,39,40,29,42,48,22,21,35,25,27,18,10,15,13,29,13,30,10,19,24,33,23,21,26,26,29,0,24,23,19,0,29,21,17,25,22,22,21,15,24,21,17,6,16,14,26,12,20,13,16,13,13,19,15,22,12,14,13,17,10,13,5,12,23,12,20,12,22,7,11,23,0,5,11,16,29,5,7,0,0,21,16,13,19,10,14,0,0,7,15,9,11,15,11,16,4,5,7,11,9,18,12,5,16,9,6,12,2,10,6,15,6,5,8,11,11,3,8,7,6,5,5,4,5,7,7,10,4,5,19,6,9,9,0,7,7,16,3,5,7,2,9,10,13,4,10,8,19,11,2,8,5,12,13,8,3,7,10,2,2,10,4,5,6,9,6,9,6,0,0,11,12,10,12,5,6,9,6,11,0,8,18,0,0,0,0,5,6,11,12,10,9,2,3,3,6,6,19,0,0,0,0,11,7,4,15,9,5,7,3,5,5,5,8,7,8,7,6,4,11,14,11,9,10,11,6,5,4,12,10
13,259,161,137,80,87,101,91,45,56,37,46,44,70,53,72,41,49,42,40,25,40,46,24,38,20,39,48,28,41,48,15,20,30,22,14,11,8,18,12,29,17,20,16,24,19,25,33,22,27,30,15,0,21,25,13,0,31,23,25,28,16,21,20,16,15,15,10,8,7,10,9,10,13,7,11,11,20,18,14,14,12,11,9,9,13,5,15,23,28,8,15,12,24,12,13,15,0,9,14,15,14,13,15,0,0,21,15,12,20,14,15,0,0,14,13,11,4,13,10,11,6,3,11,11,23,16,17,7,16,8,4,9,2,10,2,7,10,3,10,8,4,5,8,5,5,3,3,8,4,9,11,4,3,12,15,5,7,13,3,11,9,10,14,10,9,6,11,3,18,8,10,6,21,13,8,4,5,14,11,5,6,3,6,2,1,17,6,7,11,7,8,4,10,0,0,4,12,11,7,9,11,1,9,8,0,2,8,0,0,0,0,6,9,4,10,16,12,7,4,6,7,3,5,0,0,0,0,11,8,7,15,5,8,8,1,6,3,7,6,10,11,8,7,11,19,10,5,8,13,8,7,8,2,12,15
14,255,172,151,86,108,105,111,65,55,49,58,59,53,53,46,30,48,39,26,33,31,40,37,47,27,41,41,35,39,51,21,26,22,20,16,17,11,18,16,21,11,23,14,20,25,25,25,18,22,28,24,0,34,16,18,0,20,30,19,24,24,11,22,20,16,12,12,12,8,8,11,21,14,13,10,10,17,13,13,18,23,18,5,6,12,9,9,12,22,14,13,19,19,12,15,19,0,9,11,19,20,10,11,0,0,15,25,14,19,11,16,0,0,10,11,12,10,14,17,11,7,10,9,13,11,12,13,15,6,6,7,12,10,3,11,6,6,12,8,12,8,6,4,6,7,6,9,1,5,6,11,7,6,12,12,10,12,13,1,5,8,12,16,13,7,4,7,2,14,8,2,8,11,9,8,6,8,21,7,4,2,3,13,2,3,9,10,14,7,10,9,7,11,0,0,12,11,10,7,7,8,5,7,9,0,12,6,0,0,0,0,7,10,7,12,7,10,8,4,9,8,9,10,0,0,0,0,11,9,2,7,13,3,5,3,7,6,4,3,7,11,10,4,3,13,12,8,8,11,7,9,10,3,13,9
15,237,171,133,81,107,106,121,64,60,50,49,67,60,59,54,34,55,60,36,30,31,32,33,47,24,35,35,42,47,50,15,23,16,31,25,13,17,23,12,20,19,22,17,16,27,25,28,20,25,42,22,0,24,21,23,0,24,34,8,27,18,14,17,9,17,23,9,8,5,11,14,12,12,5,12,14,17,26,17,11,13,10,7,16,10,12,11,11,25,15,18,12,25,9,20,14,0,6,11,11,22,7,9,0,0,15,16,14,17,11,7,0,0,11,20,9,11,18,19,11,5,5,9,11,19,20,21,2,13,10,8,12,7,6,5,12,5,9,13,15,6,8,8,6,6,2,6,9,6,4,7,8,8,11,13,7,13,7,5,4,5,12,8,7,8,3,7,3,16,8,7,8,18,7,11,6,7,11,8,5,3,6,10,9,4,12,5,3,6,6,5,8,6,0,0,8,8,7,5,1,8,5,11,13,0,9,9,0,0,0,0,6,11,9,14,6,15,8,2,6,8,13,10,0,0,0,0,10,10,11,15,10,2,5,2,7,4,3,0,7,8,6,8,6,13,8,7,3,17,10,6,6,2,11,13
16,242,173,156,80,94,113,110,64,71,58,54,52,60,58,69,43,60,58,40,31,32,26,44,33,32,45,48,39,42,68,26,24,25,33,19,13,20,15,19,19,26,26,16,17,24,25,28,19,23,30,23,0,26,19,17,0,29,17,27,27,17,16,21,16,14,33,14,16,12,10,19,4,13,8,12,13,23,24,13,8,12,16,11,8,15,12,10,13,18,16,11,17,32,19,11,13,0,4,16,4,28,12,12,0,0,20,16,10,11,13,19,0,0,10,5,14,11,19,7,9,3,10,8,19,19,14,14,6,8,5,6,18,4,9,14,10,11,13,5,6,6,8,9,8,6,12,5,10,6,8,10,3,7,12,15,9,8,5,8,10,5,18,12,6,8,3,11,5,9,8,6,5,17,5,7,6,9,18,7,3,3,1,12,9,3,17,4,12,10,13,3,7,13,0,0,7,14,12,12,9,6,4,7,9,0,10,4,0,0,0,0,8,8,17,10,5,7,6,4,5,12,11,8,0,0,0,0,11,8,1,20,9,7,7,3,9,7,4,7,6,6,12,7,5,15,13,7,10,11,14,7,12,8,7,7
17,252,174,128,79,107,111,107,76,58,64,65,51,74,50,46,35,58,54,31,22,25,29,37,42,22,38,37,43,33,45,20,26,28,24,15,12,7,17,15,24,17,22,14,18,16,29,16,18,21,30,23,0,27,20,19,0,32,17,16,25,18,22,15,15,13,15,9,13,9,7,8,10,14,10,12,9,12,18,11,12,15,15,16,6,14,13,5,17,19,11,14,19,21,9,15,11,0,5,11,12,20,16,9,0,0,16,16,11,16,12,16,0,0,8,7,9,13,16,15,15,8,9,8,14,10,27,14,2,9,4,5,11,6,6,5,8,9,11,4,7,10,4,8,5,6,2,11,4,4,5,8,7,8,7,14,14,6,11,4,8,9,12,8,19,5,0,9,4,11,8,8,3,24,9,7,3,10,19,14,6,5,4,14,8,5,8,5,13,12,5,6,9,11,0,0,6,15,10,13,6,8,6,7,7,0,10,10,0,0,0,0,6,14,12,10,7,9,7,4,6,13,5,15,0,0,0,0,7,7,1,14,11,4,8,5,7,3,3,8,9,5,11,8,9,10,10,7,2,18,11,9,8,7,12,6
18,251,182,147,93,97,85,106,67,57,55,54,46,67,50,52,40,57,43,27,35,49,29,30,40,33,43,39,42,47,38,20,22,28,28,15,19,14,19,16,24,9,23,9,28,14,19,26,32,38,19,24,0,25,20,16,0,30,25,28,21,21,13,15,18,11,27,10,14,9,13,22,16,8,6,19,11,24,16,14,13,11,14,9,12,12,8,9,12,17,11,23,9,24,16,14,15,0,2,13,5,20,6,11,0,0,12,14,11,13,11,10,0,0,9,9,17,11,17,17,15,4,6,6,10,10,17,15,4,6,6,8,14,5,8,3,10,4,9,3,10,9,5,2,2,13,7,8,5,6,10,7,12,6,8,14,8,12,12,3,3,4,12,7,2,2,3,8,4,9,7,12,10,24,12,11,9,6,9,16,9,4,8,16,6,5,10,3,10,10,7,9,9,10,0,0,9,12,8,8,7,8,2,9,13,0,7,10,0,0,0,0,5,12,14,10,6,7,3,5,7,14,4,9,0,0,0,0,10,14,7,10,12,6,6,3,8,7,5,3,1,5,6,1,9,9,9,8,7,6,11,6,11,5,13,5
19,279,183,169,75,107,107,98,54,73,58,59,50,81,55,63,26,60,47,41,21,41,33,37,39,23,39,35,42,47,50,18,31,16,34,22,13,9,14,17,15,22,30,17,21,16,24,33,26,31,32,15,0,28,20,20,0,27,27,16,21,17,14,22,17,17,15,11,17,12,15,16,19,10,4,14,13,17,23,14,11,25,11,9,7,11,12,8,13,20,10,15,14,20,7,8,14,0,7,18,12,15,6,10,0,0,19,11,15,9,11,16,0,0,15,8,16,8,14,15,13,4,5,6,14,21,20,11,6,12,4,11,12,2,8,7,9,6,9,9,10,11,3,9,10,7,8,7,2,5,9,7,4,3,10,16,12,8,6,2,2,8,8,11,5,9,3,12,4,7,15,11,5,17,7,7,6,10,9,8,5,7,6,9,4,3,21,4,14,18,14,6,9,10,0,0,7,15,8,13,5,14,2,11,13,0,10,7,0,0,0,0,5,17,15,10,8,14,8,3,5,9,11,6,0,0,0,0,10,7,2,17,5,5,13,4,7,2,5,6,4,11,7,3,5,16,9,6,8,14,17,7,11,2,6,5
20,223,168,144,80,88,107,126,45,57,47,57,55,62,73,62,32,57,55,41,38,31,43,31,37,20,38,39,39,43,56,16,18,31,33,14,20,15,20,12,29,13,9,21,21,22,22,24,21,33,27,31,0,29,21,10,0,31,27,14,23,10,26,29,14,19,26,16,13,16,11,15,14,10,8,16,11,21,28,13,9,13,10,9,7,14,10,12,16,17,20,12,13,13,9,17,12,0,12,9,10,15,5,10,0,0,18,17,16,14,16,10,0,0,12,14,17,6,19,10,16,4,6,10,9,14,16,10,2,9,10,2,6,5,9,9,11,11,12,5,8,10,3,9,7,10,6,4,9,3,5,13,8,1,7,10,13,11,11,6,7,10,12,7,7,5,5,10,5,11,8,6,6,18,5,3,7,9,19,9,12,5,4,17,3,5,11,6,13,10,10,7,10,11,0,0,4,13,11,13,3,8,4,9,14,0,7,11,0,0,0,0,8,11,7,16,9,11,16,6,7,13,7,9,0,0,0,0,10,12,3,11,6,4,7,6,8,6,4,4,9,14,10,9,8,12,10,5,2,13,11,5,12,6,9,10
21,242,149,139,73,119,113,98,63,57,58,56,55,62,60,50,25,50,39,40,22,30,34,41,38,21,27,39,31,40,39,26,29,22,34,25,25,12,9,15,28,13,27,14,28,21,25,26,16,34,30,24,0,19,17,20,0,31,35,15,21,18,26,17,18,21,19,9,12,10,14,11,12,17,5,14,9,15,19,22,13,18,11,11,10,11,8,9,20,16,14,15,21,21,12,10,18,0,9,11,18,16,11,7,0,0,14,10,11,11,12,10,0,0,15,13,11,10,4,17,9,1,10,17,15,13,17,16,8,14,4,4,4,4,7,7,6,7,6,9,9,5,4,11,6,11,9,7,4,2,6,7,2,4,14,8,7,12,9,5,7,6,21,12,12,8,2,6,8,11,6,6,3,17,10,7,5,6,15,7,7,1,5,16,6,4,16,5,19,9,5,6,7,7,0,0,9,16,9,7,5,10,7,10,10,0,11,9,0,0,0,0,2,17,8,10,7,8,7,2,8,9,7,12,0,0,0,0,13,6,2,8,6,2,8,4,5,5,11,4,4,9,7,5,5,14,18,9,6,22,11,8,7,4,8,10
22,255,154,144,104,90,92,135,58,50,55,62,58,64,54,51,28,50,34,32,43,38,32,28,49,17,33,29,34,43,47,28,37,22,27,20,17,11,19,14,14,13,31,15,28,20,24,21,20,28,38,17,0,41,16,19,0,30,29,19,30,21,15,17,14,17,19,11,16,8,14,12,18,14,12,19,7,10,17,16,12,16,12,13,15,15,11,9,18,20,14,15,16,21,11,15,27,0,5,13,18,15,8,10,0,0,24,17,11,15,6,9,0,0,12,9,11,5,20,15,16,4,3,4,7,16,21,18,6,9,2,3,14,0,9,7,6,9,10,9,9,6,5,9,9,9,6,4,13,7,6,9,7,5,12,15,11,10,4,3,4,7,14,12,7,8,4,11,4,8,8,5,4,25,3,6,7,11,11,10,5,2,1,15,1,0,16,4,12,10,11,5,10,14,0,0,6,12,14,12,6,7,4,9,13,0,12,11,0,0,0,0,11,18,7,6,6,17,8,6,7,8,5,10,0,0,0,0,9,4,3,13,4,7,6,2,4,4,5,12,8,12,5,4,3,14,10,9,12,13,10,14,18,3,11,6
23,241,173,126,80,107,105,113,71,66,72,57,49,66,59,55,35,53,46,36,34,52,26,33,36,26,47,35,33,47,39,18,24,23,28,19,22,7,17,22,23,10,25,14,20,22,20,27,25,16,31,16,0,20,18,27,0,28,24,17,22,18,17,18,15,12,17,21,9,18,11,17,20,14,9,21,12,17,28,20,13,14,15,8,16,10,6,9,18,20,14,26,16,16,6,10,13,0,8,13,10,23,11,8,0,0,14,18,8,14,8,7,0,0,14,18,16,9,12,16,13,1,5,11,22,11,12,11,7,9,4,2,6,7,6,5,12,11,4,6,6,7,3,3,7,2,9,6,4,2,5,17,6,8,11,13,9,9,6,3,7,6,12,8,12,4,2,9,9,9,8,9,10,18,8,10,4,2,7,15,7,6,6,14,8,0,20,6,13,12,6,8,7,8,0,0,8,10,6,5,8,6,2,8,13,0,11,9,0,0,0,0,7,8,8,13,13,5,10,5,10,11,11,14,0,0,0,0,7,7,2,10,10,2,6,1,9,6,3,8,10,16,12,5,8,11,15,13,13,12,7,12,5,5,11,12
