,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,241,173,124,76,97,98,107,56,67,52,63,57,67,57,46,30,52,51,43,27,27,26,32,45,34,30,30,43,40,51,15,35,26,34,16,29,16,12,13,18,11,19,15,31,20,22,36,28,30,21,15,24,0,20,17,14,0,27,16,23,20,13,18,16,14,21,17,9,14,10,13,12,6,8,17,15,12,14,11,10,10,4,12,9,9,14,9,16,12,16,9,15,23,12,10,15,0,8,10,12,16,9,10,0,10,0,0,15,14,6,15,14,7,0,0,13,11,16,13,16,10,5,7,12,10,13,12,4,8,5,3,11,4,7,2,13,9,5,17,10,9,7,5,7,6,3,4,8,7,2,11,7,4,2,13,10,9,12,1,5,4,11,7,4,7,1,5,4,14,12,11,8,21,10,5,8,7,6,9,10,2,6,10,8,3,8,2,17,9,11,4,4,15,0,0,4,12,11,10,4,5,5,11,0,11,7,8,0,0,6,10,0,0,0,0,6,10,3,7,5,10,9,12,6,8,9,7,0,0,0,0,13,3,7,1,7,6,4,7,8,7,5,4,7,15,16,9,7,12,12,6,14,5,7,9
11,266,185,130,95,101,102,117,67,54,50,57,57,58,47,47,39,49,48,38,30,36,28,31,48,23,28,34,36,35,52,14,16,14,35,15,15,14,19,22,35,17,24,12,19,22,21,28,14,17,31,19,21,0,19,24,19,0,26,17,24,16,12,27,10,12,13,15,8,12,12,18,22,17,5,20,12,17,19,16,6,15,17,9,11,12,13,8,21,16,12,13,10,20,16,11,11,0,5,14,13,17,11,9,0,7,0,0,9,16,8,5,12,9,0,0,18,7,12,3,12,6,4,7,9,15,13,11,5,7,3,5,13,4,11,6,7,10,9,6,6,4,6,8,9,4,9,8,6,5,7,9,11,7,8,13,5,12,14,2,8,4,15,11,13,14,8,11,5,14,8,6,5,11,4,2,7,9,12,7,4,4,2,13,8,7,6,7,6,8,12,4,12,15,0,0,3,7,6,10,9,7,8,9,0,10,9,4,0,0,8,4,0,0,0,0,10,11,3,4,9,16,9,7,7,11,8,13,0,0,0,0,7,6,3,2,6,6,9,10,9,5,13,8,10,13,17,2,5,17,11,4,9,4,9,8
12,258,172,131,97,85,102,102,68,76,47,62,56,56,54,51,22,65,50,33,26,32,37,27,50,32,32,41,38,37,50,15,24,13,33,20,24,6,17,23,18,18,20,9,19,11,20,22,25,26,32,23,22,0,13,18,18,0,29,18,28,16,20,12,17,21,15,11,12,15,12,8,14,18,9,15,16,17,21,12,8,7,19,7,11,16,13,7,16,16,15,18,14,16,14,12,14,0,7,15,10,27,10,11,0,9,0,0,11,12,8,8,14,5,0,0,7,7,12,19,16,3,7,12,18,17,17,16,5,8,3,2,11,5,12,10,8,3,5,13,6,7,7,8,8,12,7,4,11,5,2,8,11,6,8,9,7,11,9,6,9,10,15,15,12,7,1,6,5,8,4,6,6,14,5,4,8,5,17,11,10,6,8,17,7,2,17,2,6,7,10,9,8,12,0,0,4,8,9,5,10,6,3,9,0,10,5,10,0,0,3,2,0,0,0,0,8,7,10,7,9,10,12,15,5,15,6,13,0,0,0,0,12,6,5,0,7,6,7,5,6,8,5,2,11,17,14,6,1,12,16,10,10,6,8,13
13,276,156,154,96,101,101,98,54,58,46,53,65,68,51,46,26,59,49,34,35,35,26,41,55,16,36,34,37,54,51,27,27,15,36,13,12,13,17,13,26,14,23,16,25,26,21,27,20,29,33,18,16,0,23,17,13,0,23,16,23,22,18,17,19,13,15,15,10,18,7,11,13,13,6,11,12,18,20,14,14,10,13,18,9,16,7,9,15,26,12,8,11,15,8,14,12,0,4,16,8,19,10,11,0,14,0,0,12,21,6,12,16,8,0,0,12,8,20,18,11,4,7,15,13,11,10,18,7,9,2,5,8,5,9,13,5,7,5,8,6,11,10,12,9,8,5,9,9,6,2,5,7,5,11,11,4,7,7,4,6,3,13,17,9,6,7,9,5,16,3,16,11,15,13,9,7,6,12,11,3,5,6,12,5,1,16,4,5,13,12,4,9,11,0,0,11,12,9,12,4,7,2,10,0,7,10,11,0,0,7,6,0,0,0,0,14,11,11,5,3,13,7,11,5,7,11,12,0,0,0,0,9,6,3,6,10,6,4,7,7,8,8,2,5,12,12,11,2,10,11,12,6,6,11,10
14,247,150,138,84,82,105,124,65,52,61,70,73,67,61,55,28,54,52,34,30,33,28,44,52,31,38,51,47,39,51,32,29,17,34,13,21,14,20,13,15,16,25,16,28,25,32,26,27,33,29,22,23,0,23,16,20,0,26,15,14,21,13,20,24,13,17,11,9,11,13,16,15,10,9,12,14,17,17,11,8,14,15,5,8,15,11,11,19,18,16,16,17,17,14,11,22,0,5,17,8,21,16,7,0,4,0,0,14,13,6,15,14,15,0,0,17,7,14,11,10,4,6,8,14,10,22,11,1,4,8,2,9,4,9,5,8,7,5,6,9,2,7,6,3,10,10,9,8,5,6,9,4,10,13,12,3,7,11,3,10,6,19,4,8,1,2,9,4,9,7,14,7,14,12,9,8,7,14,14,8,5,7,11,6,2,13,4,6,10,11,1,7,10,0,0,6,11,9,14,7,4,3,12,0,12,12,8,0,0,10,6,0,0,0,0,8,15,6,4,7,10,8,7,5,17,11,7,0,0,0,0,10,5,8,5,7,9,6,9,2,9,8,8,16,12,14,12,4,21,11,8,5,8,8,11
15,258,177,138,87,104,105,109,58,53,53,56,46,51,48,47,29,48,49,39,23,34,30,28,48,28,44,46,30,47,42,15,30,16,30,19,19,13,30,5,18,8,29,6,21,19,33,27,24,33,25,23,24,0,23,20,12,0,26,19,28,17,14,19,12,17,29,21,11,15,7,13,18,7,10,19,17,19,16,8,16,17,5,10,5,19,17,10,19,22,13,14,14,15,14,14,18,0,11,15,8,20,13,20,0,13,0,0,20,10,10,18,13,12,0,0,12,6,18,13,20,5,4,10,8,9,16,13,5,7,5,3,12,4,14,5,12,9,6,8,5,11,10,10,9,9,9,4,4,5,7,6,7,7,12,12,11,10,5,5,3,6,12,8,2,8,3,5,5,16,6,7,4,17,9,6,5,8,11,5,5,4,5,10,3,1,21,1,11,14,11,5,7,6,0,0,13,4,8,10,7,6,6,10,0,9,5,9,0,0,7,4,0,0,0,0,12,10,8,4,8,8,13,12,6,10,15,13,0,0,0,0,10,5,5,2,6,2,8,1,5,13,15,5,9,25,17,7,5,18,3,6,10,6,6,10
16,235,167,140,99,105,91,104,48,67,53,71,76,65,41,46,26,51,43,25,33,39,40,35,49,19,37,41,37,34,46,18,22,28,31,29,19,13,12,17,12,13,25,12,25,19,19,19,28,32,31,23,19,0,18,17,10,0,22,21,26,17,13,16,13,19,21,17,8,15,9,11,13,12,7,13,9,21,17,13,7,13,13,15,12,23,12,8,16,20,12,14,14,15,17,13,16,0,11,11,13,26,8,8,0,10,0,0,14,16,6,16,7,11,0,0,10,14,13,11,14,1,4,8,10,16,23,16,5,6,5,3,8,4,5,8,13,14,12,11,10,6,3,18,3,4,5,4,11,4,5,15,4,2,10,15,8,8,10,4,6,10,23,15,10,14,2,10,5,9,4,8,5,22,6,7,7,8,15,14,3,7,6,8,9,7,11,0,11,9,9,2,5,9,0,0,5,11,4,11,6,6,9,10,0,9,12,4,0,0,8,7,0,0,0,0,8,8,7,4,4,7,12,5,7,14,4,11,0,0,0,0,18,6,5,2,10,2,11,2,3,8,8,10,8,9,8,16,6,13,13,6,7,2,10,4
17,250,164,138,89,94,95,119,61,59,57,52,47,58,44,50,45,44,41,33,35,29,26,24,40,23,27,42,35,36,57,19,26,28,30,26,15,17,22,13,30,17,23,17,21,25,34,26,16,23,28,19,34,0,16,14,17,0,28,27,29,15,33,13,18,23,16,8,9,12,14,6,12,13,13,12,9,15,23,12,9,9,14,18,17,15,16,4,8,30,20,13,17,20,10,12,17,0,10,14,12,20,10,13,0,7,0,0,11,10,10,10,7,17,0,0,10,11,17,9,10,7,8,8,18,13,14,12,5,7,6,4,8,4,11,6,8,5,10,8,7,3,9,4,8,4,6,8,7,8,4,16,5,3,11,7,11,10,14,4,4,10,14,9,7,6,5,6,7,14,10,14,10,28,10,10,7,8,8,8,6,1,8,12,6,6,21,2,3,6,11,2,10,12,0,0,2,6,10,8,11,11,5,12,0,22,8,8,0,0,2,6,0,0,0,0,13,10,6,4,4,11,10,13,14,7,3,13,0,0,0,0,12,4,4,2,4,5,4,5,3,8,9,7,11,10,6,10,8,8,14,10,7,2,17,10
18,274,165,126,70,102,85,111,64,76,54,55,51,54,57,49,35,48,41,48,29,42,35,38,33,25,48,27,37,40,44,13,21,13,43,17,18,9,32,18,23,26,22,14,20,23,26,16,25,27,24,21,24,0,21,12,14,0,19,21,22,13,20,14,10,16,24,20,10,9,6,14,15,12,11,17,13,19,13,22,16,20,15,11,11,12,11,17,11,23,9,18,15,23,11,14,12,0,6,12,10,18,9,11,0,10,0,0,16,12,9,13,18,12,0,0,9,8,21,17,17,5,6,9,12,12,13,15,6,12,7,8,15,5,8,13,9,5,10,9,13,9,10,5,4,10,12,4,12,5,7,8,9,4,11,13,7,11,10,2,7,5,16,11,10,12,4,4,9,8,13,11,11,19,5,11,6,6,14,9,8,5,8,18,9,0,22,4,11,7,10,5,13,8,0,0,6,4,3,11,4,10,6,3,0,15,12,13,0,0,9,6,0,0,0,0,4,8,5,6,5,11,12,8,12,11,6,7,0,0,0,0,10,10,2,1,10,6,8,12,6,6,9,4,5,10,9,7,2,9,14,10,14,3,10,9
19,248,174,148,82,98,109,79,63,59,46,71,56,58,39,59,21,47,48,35,19,32,29,28,41,21,43,42,46,42,47,27,23,15,30,25,24,16,19,20,18,13,26,21,24,20,21,21,17,30,26,19,30,0,22,18,17,0,22,19,31,21,15,16,13,16,15,13,11,9,6,15,15,12,11,14,14,13,16,13,7,6,10,17,13,13,10,9,20,22,12,19,16,22,12,14,11,0,6,16,15,19,16,11,0,5,0,0,14,12,15,18,13,15,0,0,14,6,20,15,16,6,7,9,10,18,16,17,5,14,7,0,7,5,6,10,6,6,4,8,6,6,4,11,9,10,8,5,6,7,3,11,8,4,10,7,12,12,15,7,7,9,16,10,15,5,1,14,5,11,5,7,10,25,9,6,8,6,12,8,6,3,3,12,6,2,16,4,10,4,10,8,6,17,0,0,5,9,11,15,9,8,5,8,0,8,8,7,0,0,14,3,0,0,0,0,10,6,9,3,9,7,9,13,4,16,5,14,0,0,0,0,9,8,5,3,6,2,2,8,5,6,11,5,7,24,16,5,13,9,13,8,9,7,4,7
20,251,168,117,87,105,111,108,76,73,45,65,48,57,59,63,21,47,34,44,21,37,37,40,45,22,34,41,43,34,50,16,17,25,28,25,22,10,24,18,24,24,18,20,18,24,27,25,20,38,34,22,33,0,18,20,21,0,41,21,17,9,22,21,17,22,13,15,7,14,9,16,8,12,7,11,9,15,22,11,15,17,7,6,4,8,18,9,25,16,15,10,17,17,10,6,11,0,1,16,13,15,12,18,0,9,0,0,11,13,11,12,10,6,0,0,10,1,9,12,9,5,5,15,14,10,20,21,5,10,9,2,10,2,8,6,13,9,10,5,10,14,8,7,13,8,7,6,7,5,10,13,11,3,10,19,13,4,10,8,9,6,15,13,7,7,3,7,7,10,8,12,8,19,7,6,6,6,15,6,7,5,8,11,7,4,11,5,11,20,12,4,4,8,0,0,7,9,7,11,5,12,3,4,0,10,6,4,0,0,7,8,0,0,0,0,6,14,7,2,13,9,10,10,12,8,6,7,0,0,0,0,11,6,3,4,7,8,9,4,3,9,4,6,11,16,8,5,5,14,8,8,4,4,8,13
21,255,187,135,96,95,105,101,69,75,50,47,60,63,54,56,34,43,40,30,32,47,35,40,45,30,38,37,39,37,40,18,17,22,37,21,21,12,17,14,24,16,28,13,24,27,37,26,18,30,31,27,22,0,16,19,17,0,22,14,30,18,15,16,18,17,19,16,15,12,14,10,11,11,7,12,12,14,17,17,8,14,22,12,15,11,13,13,17,11,11,18,17,22,10,13,12,0,11,11,10,13,16,11,0,13,0,0,15,15,8,17,11,10,0,0,14,6,18,14,11,3,4,13,13,12,17,15,1,8,10,4,8,3,11,8,9,3,4,6,6,8,5,7,6,10,2,5,5,4,4,8,6,9,9,14,9,12,10,3,3,7,19,11,6,4,5,4,6,9,4,11,12,23,5,5,11,6,9,7,12,4,2,9,9,3,20,7,2,10,11,9,8,9,0,0,11,11,10,13,4,8,7,16,0,8,8,15,0,0,13,8,0,0,0,0,1,12,6,7,8,13,14,14,7,6,3,13,0,0,0,0,10,4,9,5,10,4,8,5,8,15,9,3,6,16,17,8,9,13,8,8,6,1,9,4
22,265,171,139,97,105,99,109,63,58,54,55,53,66,43,61,33,60,43,41,25,31,31,28,41,20,34,38,39,45,54,18,26,28,36,23,23,14,15,9,20,17,23,26,25,26,24,20,17,32,37,22,21,0,17,15,13,0,36,20,25,8,19,8,10,18,22,13,13,9,12,9,17,9,9,20,9,17,23,9,10,13,19,6,7,15,15,7,16,14,17,14,23,18,6,16,15,0,14,5,12,23,7,12,0,10,0,0,13,13,9,11,19,6,0,0,11,8,12,11,13,3,2,6,17,8,21,24,3,8,5,3,12,1,9,7,15,5,8,10,12,6,9,7,13,9,8,10,12,8,3,14,12,8,6,14,16,12,13,6,8,8,11,7,7,4,1,9,6,17,10,15,7,9,7,2,5,10,14,7,10,6,4,5,3,8,11,3,12,9,7,4,7,11,0,0,9,5,11,10,6,6,4,12,0,19,13,8,0,0,10,7,0,0,0,0,9,4,3,5,7,17,8,7,7,7,7,7,0,0,0,0,2,2,8,5,4,3,8,6,4,8,6,12,8,6,8,10,10,13,8,10,13,2,10,11
23,285,165,134,87,82,106,102,65,52,46,49,47,68,40,61,39,62,51,42,36,32,37,24,43,25,38,33,41,41,42,23,19,22,29,9,19,17,17,15,23,14,22,23,22,22,22,31,29,28,21,27,17,0,24,17,17,0,31,18,22,13,20,21,25,17,30,12,10,9,7,10,11,12,13,17,10,18,24,16,7,13,7,10,14,13,8,4,12,17,18,19,16,19,15,16,13,0,5,14,11,20,13,8,0,7,0,0,16,18,9,13,10,7,0,0,12,3,18,16,16,4,4,11,14,21,19,20,5,8,7,4,8,4,10,4,7,6,3,9,11,6,4,11,6,5,3,10,16,10,5,8,6,2,13,13,3,4,18,2,7,5,20,11,4,4,4,7,2,9,9,11,7,13,7,7,4,6,11,12,4,6,4,16,7,6,13,4,8,11,7,14,5,9,0,0,5,7,9,13,1,9,3,13,0,16,6,10,0,0,7,6,0,0,0,0,6,7,10,10,6,11,11,14,9,9,14,15,0,0,0,0,6,8,6,0,11,4,6,5,5,10,5,8,9,16,12,10,7,7,12,7,9,8,7,12
