,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,291,140,150,96,82,108,117,67,61,44,62,47,71,57,62,34,45,36,36,32,20,30,32,42,24,31,32,30,44,40,22,31,23,35,20,24,18,11,11,19,19,32,17,27,21,33,23,20,32,26,27,21,0,18,12,0,37,30,22,29,17,20,22,11,24,20,16,8,9,14,15,13,13,10,18,14,12,17,13,15,16,15,11,10,8,13,11,17,19,15,18,17,18,5,11,8,0,3,19,9,14,12,12,4,0,0,0,11,18,6,14,0,0,12,15,18,6,20,13,12,4,8,10,11,9,14,20,3,6,6,3,12,5,9,10,5,9,7,4,13,6,6,11,1,9,8,6,5,2,7,12,6,7,11,13,9,4,4,5,7,12,12,10,7,9,3,7,6,13,5,13,15,15,10,3,3,3,19,10,5,8,5,13,4,4,12,5,14,9,17,5,8,6,0,0,7,8,9,10,4,11,5,7,8,0,9,8,1,6,0,0,0,0,0,0,9,14,6,6,11,9,6,7,0,0,0,0,13,8,3,15,9,1,9,6,7,4,9,6,5,9,8,14,8,14,13,10,8,10,11,14,9,5,12,7
11,245,166,143,88,91,105,115,61,58,56,75,61,80,52,52,44,51,49,37,34,37,29,31,35,29,39,42,38,38,55,16,31,20,19,22,17,11,19,19,34,22,28,17,17,22,17,27,33,33,37,25,25,0,12,18,0,28,35,12,27,17,12,21,19,19,22,9,12,11,12,14,8,9,12,6,16,15,24,13,13,16,8,16,13,15,4,6,25,25,11,14,15,18,21,12,13,0,9,12,11,21,12,7,9,0,0,0,16,18,12,6,0,0,9,4,10,7,11,20,12,9,5,16,7,14,18,13,6,5,6,3,9,2,5,12,9,7,12,8,10,6,7,7,6,10,7,11,5,5,8,13,11,8,13,12,9,2,6,5,9,8,11,8,9,9,6,7,6,15,9,9,5,20,11,4,4,12,11,13,6,3,5,12,6,10,17,6,14,10,10,5,3,9,0,0,3,5,14,12,3,10,4,5,9,0,5,8,7,6,0,0,0,0,0,0,4,2,9,7,6,10,11,6,0,0,0,0,6,4,4,9,15,3,6,5,9,6,5,8,6,7,6,3,9,16,15,7,7,11,9,9,7,5,16,7
12,242,165,154,85,109,106,122,56,70,51,54,44,66,40,62,39,61,48,50,25,32,30,26,45,25,34,28,31,38,51,20,15,20,31,18,21,20,17,10,19,14,21,14,21,20,29,24,20,33,35,19,24,0,21,21,0,34,27,15,26,17,16,18,9,19,19,16,9,13,12,19,21,14,8,10,10,15,20,13,13,13,11,11,9,15,8,9,12,24,15,15,8,15,10,10,15,0,7,10,9,17,16,15,11,0,0,0,11,11,8,12,0,0,15,13,9,7,11,16,11,5,5,9,12,12,16,12,2,7,6,3,13,2,5,13,7,6,8,7,11,8,4,6,5,5,9,3,5,4,5,16,4,3,10,11,11,10,9,8,6,7,17,8,9,13,1,8,7,15,14,11,8,15,7,3,8,3,14,7,3,1,6,9,2,4,9,4,12,12,9,4,6,11,0,0,7,8,8,9,4,9,2,7,6,0,6,12,9,10,0,0,0,0,0,0,10,8,4,8,5,11,7,13,0,0,0,0,10,10,7,10,6,2,5,5,10,6,5,5,7,6,8,3,9,12,12,16,11,18,15,9,11,12,6,11
13,250,176,155,92,105,105,119,73,61,60,56,48,75,61,64,37,58,48,33,26,35,32,20,40,19,29,33,31,28,39,22,27,24,33,21,20,13,23,17,23,15,24,12,20,13,21,26,21,18,32,17,23,0,20,26,0,28,28,19,24,13,15,15,22,15,36,11,13,14,13,12,13,15,8,16,10,18,23,8,13,13,10,11,10,10,11,8,20,21,17,14,10,22,14,16,14,0,5,15,8,18,13,10,16,0,0,0,2,13,13,13,0,0,9,12,10,14,10,11,16,7,8,11,16,16,16,17,2,5,3,9,10,4,3,6,8,11,4,8,11,9,8,5,6,6,4,5,13,4,4,14,5,7,15,10,6,6,9,5,5,6,10,9,6,7,0,14,7,22,6,8,12,15,15,9,3,5,6,10,8,2,11,15,2,2,12,2,9,13,6,7,7,11,0,0,5,12,11,12,6,12,4,11,6,0,9,12,9,5,0,0,0,0,0,0,3,18,7,3,6,10,8,10,0,0,0,0,10,8,1,13,11,4,11,4,13,13,6,7,7,8,11,9,14,13,11,13,15,15,16,6,11,8,7,6
14,267,169,145,81,94,95,114,67,59,50,55,62,69,43,50,26,60,37,34,23,33,35,27,33,22,48,41,30,39,47,12,32,20,44,20,27,10,16,17,28,23,25,22,28,24,21,28,21,32,32,14,22,0,16,27,0,34,29,23,29,12,26,13,10,9,22,11,10,14,10,17,14,12,8,25,17,15,24,14,10,14,13,15,17,13,14,12,19,24,15,22,20,21,20,9,12,0,3,17,5,21,13,14,7,0,0,0,9,7,10,15,0,0,15,16,12,5,16,13,17,4,6,9,13,14,12,17,4,12,2,5,9,2,7,6,10,8,6,7,7,9,3,12,14,6,6,5,13,7,3,10,5,6,8,10,10,14,8,6,8,8,11,13,11,10,4,8,3,7,6,9,13,18,7,6,7,7,15,11,7,4,4,11,8,7,10,3,12,17,6,3,7,13,0,0,6,7,9,14,6,12,0,5,11,0,13,10,7,7,0,0,0,0,0,0,8,8,6,5,12,6,10,10,0,0,0,0,15,8,1,14,10,3,8,3,8,7,7,10,4,6,7,4,13,21,11,7,3,10,11,5,6,4,11,8
15,257,145,138,99,82,81,120,77,66,69,64,40,62,57,51,31,40,54,28,21,27,36,38,38,24,39,47,39,44,52,24,30,23,31,20,24,10,28,15,15,20,27,18,27,28,19,27,29,30,23,24,13,0,18,9,0,37,17,12,23,25,18,15,15,24,27,13,8,6,7,20,13,15,7,10,18,20,15,22,12,21,7,11,11,15,15,7,11,15,5,9,11,22,10,16,11,0,5,8,15,20,14,14,8,0,0,0,13,13,14,13,0,0,7,13,15,4,14,11,13,2,9,11,14,7,25,18,4,8,3,5,10,0,13,10,8,2,10,11,11,9,4,6,2,8,5,6,14,2,6,6,10,6,11,14,5,7,6,3,6,8,20,9,8,7,1,9,3,11,9,13,4,23,3,5,4,6,13,9,8,7,6,15,11,4,24,5,8,10,7,2,9,10,0,0,9,13,9,12,8,6,9,12,14,0,11,7,7,6,0,0,0,0,0,0,5,7,10,3,10,10,12,11,0,0,0,0,6,8,2,15,14,2,7,3,4,6,6,10,6,10,8,12,8,10,11,9,8,11,9,6,7,7,4,5
16,241,131,141,80,103,121,106,60,58,54,65,49,54,38,52,36,40,43,24,32,30,37,26,39,27,41,27,40,43,51,19,31,19,32,18,36,9,22,18,19,19,21,14,29,19,16,26,15,22,24,20,31,0,19,21,0,21,31,14,29,22,13,24,19,20,18,16,13,11,13,21,15,11,7,18,11,14,16,25,14,7,18,11,11,9,20,7,21,16,20,20,13,18,8,17,13,0,9,9,9,22,13,6,8,0,0,0,12,7,15,7,0,0,16,7,6,3,17,11,16,6,5,8,17,14,20,19,5,10,4,7,10,4,10,9,14,1,13,10,4,3,6,4,4,8,2,8,5,7,8,8,9,6,7,20,1,7,8,2,6,7,14,5,9,7,8,8,2,11,14,6,3,14,10,6,8,11,13,5,9,4,6,12,12,1,16,1,16,6,3,4,9,9,0,0,5,11,9,5,5,9,4,9,12,0,15,14,4,10,0,0,0,0,0,0,9,8,9,6,8,8,6,13,0,0,0,0,8,10,2,13,15,3,8,1,5,12,3,5,8,9,6,8,9,23,13,10,6,20,9,11,10,5,5,12
17,254,172,142,107,105,90,112,61,62,50,72,56,62,47,50,35,65,51,32,29,30,30,34,43,25,43,31,38,47,39,28,24,20,32,20,16,9,14,16,18,13,20,17,14,15,28,31,29,26,28,18,21,0,14,17,0,28,36,26,24,24,22,18,15,22,13,11,10,11,6,15,15,13,11,21,6,9,22,16,12,10,9,8,9,16,18,11,19,17,13,16,10,19,14,10,20,0,6,7,7,17,11,22,6,0,0,0,20,17,12,11,0,0,9,15,13,11,20,21,8,6,7,6,14,7,21,9,8,6,3,7,16,4,10,4,12,3,9,8,8,9,7,5,5,4,5,7,10,8,10,6,9,6,7,14,13,9,9,5,6,6,24,10,10,11,2,7,3,11,7,9,12,19,10,7,3,6,9,16,4,3,5,7,6,8,17,6,10,10,7,6,13,5,0,0,8,17,11,9,7,7,3,18,8,0,13,12,6,10,0,0,0,0,0,0,6,18,6,2,8,21,4,14,0,0,0,0,11,11,3,16,7,3,4,0,7,4,10,6,4,12,5,8,8,18,11,11,8,9,11,9,8,2,14,9
18,252,175,141,70,112,103,109,67,57,51,69,47,55,58,53,26,55,54,37,26,29,36,26,51,27,34,38,33,32,53,22,36,31,37,19,19,7,21,18,24,15,29,16,19,19,24,33,14,24,32,21,13,0,18,17,0,31,32,24,30,31,29,15,10,14,30,9,13,18,10,13,9,9,12,14,15,8,19,17,18,7,10,7,14,13,10,6,17,19,12,20,16,23,12,14,15,0,11,18,8,20,14,10,9,0,0,0,7,12,14,13,0,0,13,10,12,6,18,8,16,5,8,6,17,15,15,18,5,9,7,4,6,1,13,9,9,5,10,8,11,9,8,13,3,10,5,5,4,5,11,13,8,6,6,12,3,12,7,4,12,7,12,17,13,16,2,8,6,11,7,12,9,12,9,9,6,8,14,10,4,7,7,10,4,7,10,4,9,9,8,7,6,18,0,0,5,7,10,17,5,8,7,9,14,0,3,9,6,8,0,0,0,0,0,0,13,5,8,5,10,9,10,5,0,0,0,0,6,4,5,14,10,3,4,1,7,2,5,11,4,10,6,11,7,17,14,6,5,10,9,8,6,4,6,7
19,267,154,141,102,97,113,100,58,50,58,42,55,65,43,47,30,60,42,35,27,31,36,22,40,22,38,46,37,35,47,19,28,13,32,16,30,12,16,12,17,21,22,14,23,21,31,26,19,28,23,21,21,0,22,26,0,32,23,19,25,27,22,18,18,26,19,14,8,19,7,18,13,10,8,17,12,16,12,19,14,11,12,13,12,17,10,11,14,21,17,17,17,21,11,16,15,0,6,18,6,15,8,12,8,0,0,0,13,10,9,11,0,0,4,10,12,7,24,17,21,6,6,6,9,15,15,14,4,6,4,6,16,6,14,9,7,11,7,4,10,3,8,12,4,3,4,4,6,4,7,11,10,6,10,11,7,10,5,4,8,6,18,11,9,10,3,8,7,5,8,6,10,22,4,6,3,9,10,4,6,5,4,16,1,5,10,5,13,5,10,4,7,17,0,0,4,10,5,7,5,6,2,13,16,0,10,14,7,6,0,0,0,0,0,0,12,6,11,4,9,10,5,10,0,0,0,0,15,6,2,12,10,6,8,1,3,4,7,2,5,4,5,7,7,24,11,9,3,12,9,10,4,6,7,9
20,235,157,141,92,101,90,104,66,69,65,46,50,61,40,64,35,68,49,26,28,39,41,24,43,18,31,33,49,45,50,28,30,22,38,19,22,13,16,21,23,14,21,17,20,23,22,26,18,24,31,20,15,0,14,22,0,28,28,17,25,21,18,23,14,16,21,11,8,13,9,12,9,17,12,15,12,12,13,17,13,15,9,15,14,17,15,11,21,13,13,16,16,27,6,14,13,0,7,15,7,16,16,9,8,0,0,0,17,19,6,15,0,0,6,15,9,9,12,13,13,6,3,11,10,7,20,17,2,9,2,5,13,3,8,5,10,11,13,15,12,5,4,11,6,12,6,3,7,4,9,12,7,6,16,9,8,12,8,5,2,6,12,15,10,10,6,6,1,12,10,5,7,27,9,10,6,9,8,9,2,11,9,10,4,1,12,7,17,7,11,2,15,11,0,0,4,12,7,6,3,9,4,5,13,0,10,10,5,12,0,0,0,0,0,0,12,12,6,2,4,10,9,8,0,0,0,0,13,7,2,15,14,3,8,2,8,4,9,7,6,7,5,7,8,11,8,4,6,9,11,4,14,2,12,9
21,226,173,141,63,99,86,109,63,52,54,64,57,61,47,61,35,61,53,40,44,30,33,30,37,17,35,37,41,37,57,27,27,15,32,25,21,13,14,15,28,11,24,13,22,10,28,29,32,44,22,20,27,0,18,24,0,32,26,25,25,22,26,19,15,25,11,11,7,13,15,19,11,10,16,20,9,19,16,14,13,12,13,9,10,14,9,8,25,19,14,12,15,23,11,20,12,0,4,9,10,17,10,4,11,0,0,0,15,14,11,14,0,0,16,10,13,7,9,13,17,2,7,10,14,6,17,17,4,14,3,5,2,5,5,10,8,5,9,7,11,7,10,6,9,7,1,3,6,8,5,8,10,4,15,17,7,12,8,5,5,8,14,14,6,7,2,8,6,13,9,8,14,31,12,5,4,6,12,11,9,5,5,10,9,4,15,5,9,20,7,8,11,6,0,0,5,8,5,10,13,12,8,11,14,0,14,8,11,5,0,0,0,0,0,0,7,10,3,3,3,13,7,15,0,0,0,0,10,8,5,6,9,4,6,1,8,5,7,7,4,12,11,5,4,18,7,11,9,14,10,5,6,7,9,8
22,276,173,153,89,89,106,113,65,62,53,59,50,68,60,65,26,46,58,35,24,31,33,31,44,18,34,34,26,51,55,17,21,18,29,26,17,12,24,14,23,16,25,22,24,14,24,26,25,27,35,17,21,0,19,18,0,26,25,23,26,23,12,21,16,22,21,12,8,12,14,12,12,11,10,17,13,9,26,13,9,14,13,11,9,9,13,4,20,23,19,21,6,13,12,12,17,0,8,14,9,16,14,9,7,0,0,0,13,14,17,16,0,0,10,13,12,8,17,9,18,5,12,10,19,12,14,12,9,14,3,3,10,3,10,7,6,5,5,5,9,12,6,8,8,8,7,5,9,3,4,9,7,5,7,13,5,7,13,5,10,6,13,8,6,6,7,14,6,10,10,4,13,19,7,7,11,7,14,18,8,5,5,12,7,2,12,0,10,10,10,7,7,16,0,0,8,15,11,4,6,8,4,8,5,0,9,7,5,8,0,0,0,0,0,0,7,15,8,5,4,9,5,10,0,0,0,0,14,9,6,14,6,3,6,7,6,4,3,9,12,10,6,4,8,10,9,8,5,11,13,7,8,5,9,3
23,252,157,153,85,113,103,113,60,63,59,50,59,69,62,49,29,50,40,26,34,32,26,31,43,26,32,31,32,38,42,25,28,30,31,14,19,11,17,14,24,13,26,17,25,13,19,19,24,32,30,20,32,0,19,17,0,24,17,25,19,19,20,16,15,18,23,16,18,8,11,10,10,16,6,11,7,13,18,13,10,20,9,11,14,17,15,8,15,21,12,20,18,19,14,14,14,0,3,20,14,24,14,10,4,0,0,0,14,23,17,15,0,0,9,7,10,5,22,10,18,2,1,6,21,16,22,15,8,9,5,6,12,4,6,2,9,5,11,6,13,2,9,6,12,11,2,5,5,7,3,12,10,2,7,11,7,14,12,2,6,3,23,10,9,9,3,12,6,9,10,6,5,15,8,11,5,13,17,9,9,7,4,17,5,3,15,6,12,12,10,7,7,5,0,0,4,11,7,16,7,6,2,10,14,0,8,7,8,2,0,0,0,0,0,0,10,7,4,0,7,13,14,9,0,0,0,0,12,9,0,8,11,7,7,1,8,1,10,7,10,13,9,6,7,16,9,11,3,9,7,10,3,4,12,5
