,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,233,158,112,79,121,113,105,56,58,62,53,58,62,64,53,34,47,35,31,37,36,40,23,41,25,37,26,33,37,43,23,26,21,38,29,19,12,27,21,22,17,22,12,30,21,22,35,20,23,36,17,25,0,19,17,0,29,26,25,25,13,13,14,19,16,14,13,13,12,17,16,11,12,9,18,10,14,23,17,12,16,14,11,15,12,12,11,20,21,21,21,12,21,13,16,0,12,4,9,16,20,8,9,9,0,0,0,17,17,8,11,0,0,11,16,9,7,13,13,16,1,4,11,9,18,14,12,6,6,5,6,7,7,5,6,9,12,9,10,11,9,9,8,5,12,9,4,5,6,5,8,10,5,13,18,6,8,6,2,6,8,17,18,6,16,0,8,8,17,5,9,8,18,9,11,5,11,11,11,10,3,4,10,9,5,16,2,8,13,12,9,0,0,10,6,7,8,7,10,6,9,6,6,6,0,6,10,5,7,0,0,0,0,0,0,6,10,8,4,7,5,12,12,0,0,0,0,10,5,3,6,7,1,7,5,7,6,3,10,6,14,10,6,8,19,13,10,9,10,12,6,8,4,12,12
11,217,167,143,95,116,90,110,74,54,77,64,51,50,52,45,37,54,43,55,19,29,42,37,36,17,37,51,35,37,59,26,25,20,27,18,17,12,21,21,22,5,19,13,19,24,31,22,15,37,46,14,24,0,21,24,0,33,29,23,26,16,11,17,15,18,21,19,24,13,5,15,10,10,8,21,16,21,17,20,10,10,18,9,12,7,10,6,15,16,10,12,10,16,11,9,0,7,4,12,11,11,13,6,13,0,0,0,14,10,10,17,0,0,13,8,10,10,15,20,18,8,11,9,18,11,18,17,13,8,8,2,9,5,7,6,22,11,7,5,10,5,4,10,5,1,3,4,5,10,6,11,14,8,7,14,8,1,11,3,7,3,19,19,8,9,4,8,5,11,14,12,12,11,9,7,1,5,12,8,11,7,4,13,8,2,12,8,7,14,2,4,0,0,12,8,13,9,7,9,12,6,3,7,6,0,6,8,9,7,0,0,0,0,0,0,8,6,4,5,8,8,14,11,0,0,0,0,4,5,2,6,9,6,4,1,5,6,7,5,6,5,9,7,4,12,8,5,11,14,17,5,5,3,13,6
12,255,139,157,98,104,101,129,60,75,67,74,56,51,54,49,26,54,41,31,35,32,26,31,44,20,42,32,37,40,37,26,22,15,16,18,17,11,23,13,18,22,23,20,22,16,31,35,16,23,26,24,28,0,8,15,0,40,23,18,35,23,20,20,16,22,18,19,10,11,11,16,6,14,9,8,14,12,15,10,10,13,15,12,11,16,17,10,16,29,18,12,16,16,11,12,0,18,3,12,10,20,12,12,7,0,0,0,7,8,14,10,0,0,8,16,13,7,20,15,8,4,7,6,15,14,18,11,3,9,4,2,9,0,10,4,9,5,7,14,10,6,6,12,11,8,10,3,4,1,10,10,14,6,6,19,3,8,6,5,4,3,14,13,7,6,4,5,3,8,9,11,9,13,7,2,5,9,9,8,5,4,3,12,3,3,16,3,16,7,13,9,0,0,12,7,10,11,11,9,6,2,2,9,14,0,11,11,4,6,0,0,0,0,0,0,6,10,9,5,6,11,13,9,0,0,0,0,8,5,7,13,13,1,6,1,8,4,3,7,7,11,12,3,13,13,10,5,5,13,7,14,8,4,7,5
13,253,171,141,82,97,108,106,92,51,51,47,56,52,48,73,37,57,53,37,26,33,30,30,35,25,29,28,40,49,31,21,27,24,31,17,22,15,20,15,30,14,25,20,21,21,23,19,26,35,29,20,19,0,16,18,0,36,30,18,29,23,25,15,13,18,19,14,15,6,10,16,9,15,15,21,16,16,15,16,14,15,12,13,8,15,16,15,23,23,15,22,11,19,12,5,0,16,7,13,12,14,12,10,7,0,0,0,17,24,11,11,0,0,10,9,16,5,21,13,14,3,3,15,14,13,16,10,1,9,3,6,5,4,9,6,10,4,10,16,11,7,12,9,6,8,9,5,8,4,5,12,10,5,8,20,8,7,7,7,3,9,21,8,7,7,5,11,2,11,6,8,2,18,12,6,2,7,19,7,6,6,2,9,8,3,19,4,12,12,16,9,0,0,11,7,3,12,5,12,4,7,5,10,12,0,10,15,10,6,0,0,0,0,0,0,7,14,6,4,6,14,8,15,0,0,0,0,12,9,2,14,6,0,6,1,5,5,4,11,4,7,6,5,5,14,10,8,6,11,14,4,10,4,10,13
14,263,173,146,81,103,112,115,59,67,62,61,52,67,53,42,35,49,60,31,25,29,29,40,51,15,32,44,37,45,54,19,25,19,19,27,23,11,27,10,34,13,23,15,18,28,20,29,22,29,36,24,25,0,16,24,0,35,23,24,35,15,18,21,7,16,20,8,12,11,12,20,15,12,12,19,10,14,20,8,19,16,9,21,14,9,19,5,17,15,5,22,19,20,8,21,0,11,6,17,8,26,12,14,10,0,0,0,13,11,9,16,0,0,12,11,12,5,18,15,14,6,3,11,19,12,16,15,5,8,4,6,12,3,12,4,6,9,8,12,4,8,5,6,5,14,6,8,9,6,5,11,11,10,16,19,6,9,8,6,5,6,12,6,8,7,5,10,5,9,6,11,12,30,12,10,5,7,9,4,11,5,4,10,5,2,10,2,14,9,8,6,0,0,11,10,4,9,8,12,8,11,5,6,14,0,9,7,3,8,0,0,0,0,0,0,5,13,4,2,7,5,11,13,0,0,0,0,10,6,1,13,13,6,7,1,11,7,10,8,10,10,5,6,15,18,16,10,9,13,10,8,8,5,7,13
15,239,177,135,92,92,112,115,63,74,58,59,50,52,38,59,30,37,46,40,19,30,23,31,41,24,32,29,32,29,47,21,35,14,26,17,21,12,20,14,39,12,27,7,22,28,22,27,21,41,22,20,21,0,25,15,0,28,22,16,25,22,11,29,13,21,19,12,14,12,15,17,18,17,12,17,17,15,16,13,14,16,16,14,7,10,16,6,13,17,15,17,14,18,17,12,0,16,9,13,10,27,17,8,15,0,0,0,13,17,10,15,0,0,12,9,14,5,11,14,13,2,3,7,20,12,18,19,9,5,8,3,9,6,8,8,7,5,14,4,10,5,9,4,8,8,7,6,7,5,9,12,11,3,9,12,8,13,7,4,2,7,10,12,6,10,4,13,2,13,8,6,10,19,10,1,4,7,11,5,7,7,3,15,7,6,13,6,8,6,10,5,0,0,15,6,6,7,7,18,4,12,7,10,12,0,12,5,7,6,0,0,0,0,0,0,4,7,9,5,11,21,13,13,0,0,0,0,6,4,4,10,4,4,8,5,3,4,4,5,3,6,6,11,9,13,7,9,7,12,7,7,9,3,8,13
16,225,182,134,82,94,96,117,53,64,60,62,58,68,44,54,33,47,43,36,34,34,34,38,36,25,34,42,40,30,44,20,20,16,39,18,15,18,16,15,20,14,16,18,18,13,27,25,23,33,32,25,24,0,17,19,0,32,20,22,21,17,9,22,13,18,22,14,9,12,10,11,13,17,15,20,15,16,12,10,12,11,22,8,18,15,12,8,11,25,17,13,12,25,6,9,0,19,9,18,6,15,13,13,9,0,0,0,11,11,5,9,0,0,11,7,8,5,21,19,14,6,4,4,14,12,12,16,8,14,7,6,10,3,9,9,8,9,10,5,14,5,10,8,7,4,5,3,10,3,9,9,8,3,12,9,11,7,16,6,7,10,11,9,10,10,2,9,7,7,16,8,10,13,11,8,14,5,19,8,6,5,2,6,6,4,11,4,7,17,11,5,0,0,13,6,9,9,9,8,4,6,4,11,11,0,8,12,7,10,0,0,0,0,0,0,2,12,7,2,8,11,7,17,0,0,0,0,14,6,5,10,8,6,6,4,5,4,9,6,5,7,6,7,7,17,10,6,11,14,8,9,10,4,10,7
17,253,187,136,93,98,100,135,66,84,53,53,55,73,51,61,35,43,45,41,30,31,27,31,54,25,26,37,46,42,47,21,26,12,26,17,17,12,27,13,26,18,23,15,23,19,18,22,17,26,30,28,18,0,17,19,0,46,31,26,23,18,23,19,14,14,24,5,12,14,8,16,17,15,7,14,9,19,20,16,12,18,12,8,8,12,15,6,14,15,11,8,15,20,6,9,0,21,5,13,11,21,13,10,13,0,0,0,10,20,5,11,0,0,6,16,7,10,21,16,16,1,7,12,10,14,19,14,2,9,8,4,7,4,13,9,8,8,8,7,16,7,5,8,5,5,5,6,7,2,11,10,6,3,9,22,8,8,9,5,1,11,9,10,4,5,0,7,3,18,5,12,7,24,6,6,8,11,15,6,7,4,7,13,4,5,8,4,12,5,5,4,0,0,13,5,4,9,10,11,10,10,3,12,5,0,10,11,8,5,0,0,0,0,0,0,11,12,8,4,8,11,11,6,0,0,0,0,17,11,4,10,10,4,5,3,8,6,3,5,9,8,10,6,9,26,10,10,10,16,18,9,15,5,3,10
18,282,191,139,72,103,105,84,72,45,38,53,66,70,46,71,18,49,34,31,27,35,32,28,43,17,40,31,33,43,43,12,26,13,36,18,9,18,13,15,24,15,23,17,24,22,24,16,23,33,30,23,15,0,17,21,0,25,33,20,23,17,23,20,12,12,15,11,14,12,5,12,16,10,11,14,13,9,23,20,12,12,10,14,14,18,14,10,15,22,12,15,15,29,12,16,0,11,10,11,13,23,13,6,14,0,0,0,10,10,13,12,0,0,10,10,6,9,17,9,14,7,5,16,8,13,19,20,3,7,6,6,8,5,5,6,10,10,9,8,8,8,5,16,7,8,10,7,4,9,4,10,13,9,18,14,10,10,13,2,8,7,14,9,10,8,2,8,4,11,11,6,7,19,4,5,5,6,10,11,7,8,5,15,4,5,20,2,13,12,8,6,0,0,12,8,7,13,7,12,5,12,5,7,10,0,11,12,7,10,0,0,0,0,0,0,10,7,9,6,10,9,10,9,0,0,0,0,6,6,2,13,14,3,3,2,6,6,6,8,8,6,16,5,8,17,12,7,9,7,14,7,8,5,14,6
19,245,164,151,87,98,86,108,68,74,61,48,58,80,60,61,31,86,44,31,31,36,29,32,41,23,36,41,39,39,55,20,18,26,24,20,24,11,11,25,30,14,19,18,22,20,24,26,17,35,31,21,18,0,14,20,0,34,31,17,26,21,20,21,17,25,16,11,12,10,10,11,13,7,10,15,11,15,26,17,12,19,9,15,16,12,12,10,14,24,12,17,18,16,9,15,0,22,8,12,12,26,12,12,11,0,0,0,9,19,8,10,0,0,7,19,12,6,27,19,19,4,4,19,9,15,13,12,3,15,8,7,13,3,9,5,13,6,9,6,7,9,6,11,2,9,3,9,1,6,6,13,11,10,9,8,11,6,1,4,4,4,19,7,6,9,3,7,1,5,5,9,5,20,11,8,5,8,10,10,8,4,8,8,6,7,12,4,16,9,9,7,0,0,15,6,8,12,11,5,5,11,1,14,6,0,8,11,14,5,0,0,0,0,0,0,12,7,10,4,7,12,10,12,0,0,0,0,6,7,1,16,11,2,7,3,4,7,8,5,5,10,12,8,11,8,7,13,7,20,3,7,9,3,9,10
20,259,176,145,94,108,117,128,57,74,47,52,55,68,44,59,38,62,60,42,34,28,36,23,38,31,34,34,32,36,57,16,23,19,30,14,15,11,20,14,20,16,26,9,25,19,21,29,21,32,26,29,29,0,20,12,0,38,23,15,17,15,25,16,21,17,21,12,15,9,6,14,13,10,8,15,16,19,21,9,14,21,16,8,8,17,11,6,11,15,10,12,12,23,11,17,0,20,11,13,8,23,13,18,2,0,0,0,10,13,8,18,0,0,12,15,21,9,11,14,18,7,5,12,15,14,21,16,4,9,4,9,5,2,6,10,9,4,8,8,8,7,2,10,5,6,4,6,7,8,8,7,7,8,14,12,11,6,4,1,8,4,15,9,10,12,4,8,7,10,6,14,6,20,8,6,8,7,9,12,7,4,5,13,5,5,11,6,10,10,8,10,0,0,6,11,6,13,6,12,6,9,7,6,11,0,1,8,10,6,0,0,0,0,0,0,5,8,9,5,9,10,6,9,0,0,0,0,13,4,2,15,5,7,3,3,7,2,7,8,7,6,11,8,4,17,12,9,6,17,9,11,10,4,10,13
21,232,158,162,79,93,113,119,83,69,49,53,50,42,41,59,42,50,46,35,25,32,37,33,56,25,29,37,42,42,40,30,23,19,29,14,19,10,10,23,21,11,26,11,20,10,22,19,23,36,34,17,20,0,13,16,0,25,32,18,25,29,21,25,13,18,16,11,7,18,14,11,15,14,12,24,16,14,30,8,9,10,8,14,17,11,14,9,15,27,10,19,20,15,15,16,0,17,5,10,10,16,10,10,9,0,0,0,12,17,10,11,0,0,15,14,19,7,17,19,15,4,3,9,16,19,12,13,5,3,2,8,12,10,4,5,12,8,1,7,13,4,6,8,6,9,5,4,9,3,2,12,10,4,7,15,10,9,9,6,8,11,11,8,11,9,1,6,6,9,9,8,10,23,11,9,9,8,11,9,7,4,8,12,4,4,12,4,8,6,12,6,0,0,13,9,9,8,7,12,4,8,3,6,10,0,11,5,4,8,0,0,0,0,0,0,7,5,7,1,12,6,10,12,0,0,0,0,8,14,3,13,16,10,5,4,10,2,7,6,2,16,10,8,4,12,10,9,4,18,9,12,7,3,9,9
22,222,181,143,83,109,99,123,56,77,57,59,69,73,46,42,33,60,47,42,19,50,29,40,40,19,48,37,44,42,40,16,25,26,20,24,25,9,24,9,28,13,19,20,21,28,20,21,29,27,47,17,23,0,26,28,0,23,22,28,23,17,21,17,16,19,13,15,11,14,10,10,12,10,14,18,16,16,18,27,19,14,16,14,14,12,14,11,15,14,19,18,7,15,13,16,0,18,8,9,12,17,7,14,12,0,0,0,10,14,11,13,0,0,9,9,7,3,14,16,13,2,6,13,19,13,17,16,4,10,4,7,9,0,7,9,10,6,7,7,5,3,7,8,3,5,4,5,9,8,6,6,9,6,11,12,7,10,8,4,6,10,8,15,6,10,4,9,1,12,9,6,4,19,10,6,8,2,10,14,9,2,4,17,3,3,21,5,6,11,10,8,0,0,12,12,4,15,6,13,6,13,3,10,7,0,10,8,8,12,0,0,0,0,0,0,5,10,3,5,7,6,12,9,0,0,0,0,12,3,7,14,11,2,7,5,6,8,7,9,6,7,7,7,5,15,8,7,7,9,9,7,12,5,14,12
23,236,168,154,93,111,100,111,73,70,57,49,48,64,47,54,37,76,42,36,32,32,32,29,38,22,45,34,31,39,47,21,31,21,26,17,20,9,24,22,23,14,27,9,26,27,30,24,21,44,21,22,30,0,20,19,0,33,29,15,17,14,15,19,23,16,13,15,10,13,6,19,10,8,8,17,10,12,25,15,11,12,11,13,18,21,14,14,21,24,11,13,14,28,11,6,0,20,4,16,15,23,14,8,8,0,0,0,10,17,6,13,0,0,11,13,10,3,15,13,15,4,5,12,15,15,19,19,2,11,3,9,12,2,8,6,12,5,10,5,10,9,8,8,2,7,7,5,11,7,8,11,6,5,14,6,6,8,8,10,7,7,9,16,7,7,3,4,6,10,13,5,11,10,6,10,4,8,8,12,10,5,4,13,5,3,18,6,11,15,11,7,0,0,10,14,3,8,8,10,6,7,3,7,11,0,7,11,8,7,0,0,0,0,0,0,8,8,6,5,8,6,8,14,0,0,0,0,10,4,4,16,9,5,5,0,7,4,2,6,6,11,8,6,7,11,10,2,11,10,17,6,11,7,9,12
