,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,225,166,144,81,110,108,100,54,70,70,66,64,73,50,58,36,46,44,30,25,36,24,32,37,20,42,32,40,51,57,19,25,25,29,14,24,10,15,15,20,12,25,15,24,23,29,23,23,40,32,24,0,23,22,14,16,0,24,15,25,16,23,14,13,12,21,15,15,21,8,18,12,17,5,14,15,15,17,17,11,18,14,19,14,12,17,5,13,19,11,17,19,19,9,21,0,11,3,10,13,15,17,12,0,0,14,17,9,10,9,11,11,11,0,0,20,10,14,20,16,4,6,7,14,15,22,23,12,5,6,8,11,3,8,6,10,8,8,4,10,7,7,9,4,3,6,6,7,8,7,9,9,4,13,10,5,5,9,4,5,5,14,14,8,15,3,5,4,13,4,11,9,21,10,9,4,9,13,12,7,6,4,11,10,2,17,4,13,13,5,9,0,0,11,12,8,13,8,11,7,7,5,8,0,15,11,7,0,0,0,0,5,11,10,10,10,7,5,6,10,8,13,9,1,11,15,17,0,0,0,0,8,6,6,2,6,7,8,11,6,8,9,7,6,19,13,5,7,15,15,5,16,2,14,7
11,257,173,132,75,95,97,112,56,60,71,46,59,58,36,53,35,62,32,48,26,33,33,45,55,22,30,44,38,34,57,23,28,26,29,21,15,13,12,17,25,20,19,17,28,29,28,30,24,32,33,18,0,15,11,22,21,0,27,17,30,19,21,21,17,20,20,15,15,13,8,16,18,19,11,20,13,15,12,15,22,12,12,12,11,19,17,10,18,19,7,14,15,14,12,9,0,19,8,17,10,19,16,11,0,0,15,12,8,10,12,14,15,17,0,0,7,5,17,17,15,7,8,8,4,13,10,18,7,7,8,6,7,7,14,6,8,4,8,11,9,6,6,9,5,8,4,8,7,3,7,7,13,3,8,8,3,8,10,4,9,8,20,12,8,13,1,10,8,11,12,15,7,21,8,7,3,5,14,15,5,7,3,9,6,2,12,1,10,9,10,6,0,0,11,7,9,9,6,13,4,6,3,8,0,10,11,15,0,0,0,0,6,11,5,9,7,13,11,1,8,7,9,13,9,15,11,7,0,0,0,0,6,9,2,2,6,8,5,4,3,9,5,5,6,20,14,12,5,15,11,10,7,10,8,9
12,236,181,128,72,99,103,103,69,67,53,60,58,55,46,62,33,54,52,34,30,41,27,27,38,15,41,43,31,39,49,25,22,18,21,17,16,12,22,17,29,22,24,14,22,15,25,29,29,31,28,19,0,27,16,25,13,0,27,13,21,21,18,19,15,13,21,10,12,18,12,11,14,17,6,15,13,16,20,17,15,15,10,8,14,13,16,15,16,27,15,14,20,28,15,16,0,15,10,10,19,21,19,11,0,0,16,16,13,15,7,7,13,13,0,0,12,9,12,14,12,5,8,8,17,11,15,16,6,10,3,5,10,7,3,9,8,9,4,8,10,8,4,15,4,11,6,7,11,6,6,12,7,6,11,13,6,10,7,3,7,7,13,7,17,5,4,11,4,13,11,5,6,14,12,1,4,9,15,8,5,2,4,8,3,3,19,9,15,7,9,9,0,0,12,7,8,9,3,12,6,15,6,11,0,14,7,8,0,0,0,0,8,19,8,13,9,9,11,4,6,8,13,8,7,7,11,12,0,0,0,0,12,2,9,3,9,6,6,11,7,7,13,5,5,12,14,8,9,16,8,9,8,5,11,8
13,237,165,120,82,111,95,104,74,56,72,70,62,76,64,57,29,62,63,36,35,32,37,24,40,17,37,36,52,41,33,20,21,20,29,21,20,9,24,17,30,14,25,15,22,17,24,25,22,23,34,17,0,21,21,19,14,0,28,15,28,15,18,18,15,23,17,17,14,13,10,11,15,14,6,20,15,23,26,11,18,9,15,5,11,16,8,7,17,25,15,13,21,14,6,17,0,18,3,15,17,18,10,12,0,0,12,16,12,17,12,18,8,13,0,0,9,10,12,16,12,4,5,15,17,14,21,16,6,6,6,2,12,2,8,2,16,9,9,6,11,1,9,9,4,6,4,8,4,3,6,11,7,3,8,12,15,9,15,5,7,8,15,13,2,9,3,6,11,16,5,9,6,26,7,9,5,11,14,11,6,4,7,15,4,2,14,4,5,8,8,4,0,0,13,13,9,8,9,18,11,11,8,7,0,9,7,11,0,0,0,0,4,8,8,16,7,9,9,9,9,7,10,10,7,9,12,8,0,0,0,0,12,3,3,1,4,9,13,6,7,11,12,8,6,23,14,8,12,14,9,5,11,7,9,7
14,244,162,145,89,104,83,113,61,73,46,53,54,55,43,45,18,54,45,36,33,41,32,36,49,26,34,47,37,51,46,26,32,22,26,25,17,9,14,20,17,15,31,12,26,21,27,23,23,28,28,24,0,31,20,18,14,0,21,24,22,14,21,20,14,16,16,14,12,4,6,11,18,7,7,12,14,15,26,17,11,13,11,4,9,18,18,8,14,27,10,21,20,12,10,15,0,18,10,14,15,14,13,12,0,0,18,20,10,15,9,13,9,7,0,0,11,5,17,14,18,7,7,10,18,8,12,10,6,6,5,7,9,10,9,11,12,11,8,8,11,4,10,4,10,2,9,4,6,5,5,9,4,6,12,8,12,15,11,1,4,6,13,5,8,5,3,10,11,17,5,9,5,12,8,4,6,7,8,6,7,5,5,25,5,6,17,7,10,10,5,9,0,0,11,7,5,14,8,15,4,11,3,11,0,13,12,9,0,0,0,0,4,11,12,10,7,10,8,4,9,13,6,7,7,9,6,9,0,0,0,0,8,7,3,3,13,4,4,7,11,7,8,6,8,23,12,6,7,14,17,10,4,7,9,5
15,274,167,123,85,102,87,99,60,56,65,67,40,68,61,68,37,48,40,34,29,26,33,33,42,30,25,32,43,34,45,25,25,27,40,27,22,16,15,23,21,14,27,17,24,16,20,25,20,28,36,21,0,24,18,21,25,0,30,16,25,23,9,21,16,26,12,19,4,8,8,21,21,10,8,12,15,14,27,13,8,23,14,14,16,7,13,7,21,28,15,12,21,15,17,8,0,13,6,14,9,26,15,18,0,0,21,23,18,16,11,15,14,8,0,0,15,8,15,21,14,5,10,8,13,13,19,15,5,14,6,1,9,4,6,17,10,9,8,11,6,9,4,11,1,7,4,10,5,5,7,5,9,3,9,16,7,4,9,2,11,4,15,14,5,13,4,9,7,15,11,10,6,26,5,2,4,10,16,10,7,5,2,11,2,2,17,1,12,7,12,7,0,0,15,5,5,8,10,11,3,4,5,11,0,11,8,12,0,0,0,0,5,13,11,14,10,4,6,2,10,7,15,16,7,6,8,11,0,0,0,0,12,2,4,1,8,4,5,3,8,11,9,5,7,19,13,8,9,7,13,3,5,8,5,9
16,265,167,144,73,85,82,124,59,59,51,68,53,60,47,51,26,61,49,43,30,25,29,35,44,26,33,40,35,34,47,17,25,22,32,18,28,11,13,17,18,19,20,21,12,22,19,26,18,35,31,34,0,20,11,10,13,0,24,24,25,15,18,19,19,16,15,15,16,20,9,16,22,21,7,12,15,17,19,12,15,14,7,13,12,15,14,12,16,23,19,20,17,11,14,13,0,19,4,7,9,28,11,8,0,0,12,17,12,11,8,9,6,10,0,0,16,7,15,6,15,6,5,9,11,9,9,16,5,10,9,4,8,5,12,4,8,7,9,6,8,6,7,5,10,6,9,9,7,4,11,11,8,6,15,12,4,8,10,4,6,8,17,22,8,12,3,4,6,7,5,7,10,17,4,2,7,5,11,5,9,4,5,7,10,5,23,2,9,9,9,10,0,0,6,10,6,9,13,9,8,10,2,6,0,4,10,15,0,0,0,0,7,10,12,10,6,5,2,4,7,8,12,10,6,13,5,14,0,0,0,0,8,6,5,5,5,5,3,8,9,7,3,7,5,10,17,5,10,11,7,12,3,4,11,11
17,238,174,154,83,105,107,112,65,47,48,51,57,64,62,56,29,58,48,44,34,25,33,25,43,23,33,37,34,31,42,25,31,18,28,16,20,16,12,22,24,20,17,14,18,18,39,19,25,35,31,14,0,26,17,22,12,0,24,16,18,13,26,20,14,15,16,9,8,10,7,16,17,8,10,16,9,21,20,13,7,14,13,9,7,15,9,10,11,21,20,10,21,18,15,14,0,14,9,15,20,11,10,4,0,0,14,16,12,21,16,12,9,11,0,0,16,11,22,18,14,10,3,7,12,12,16,13,7,10,9,9,11,4,9,12,12,8,14,13,5,7,7,7,8,5,8,7,12,1,9,11,11,6,7,7,5,10,11,2,5,5,12,8,10,10,1,8,4,9,6,12,10,9,11,10,1,8,13,11,4,6,8,8,7,5,15,3,5,5,7,9,0,0,14,7,10,7,4,11,3,12,4,15,0,13,9,14,0,0,0,0,4,12,6,8,5,11,11,1,8,7,8,14,6,14,8,10,0,0,0,0,16,5,5,6,3,2,6,6,4,8,8,4,10,14,15,6,7,16,11,7,15,6,9,8
18,260,190,148,88,104,102,124,62,60,42,68,46,49,50,55,24,42,58,46,34,32,38,31,51,21,35,43,35,40,45,23,27,23,29,20,24,13,20,13,23,13,28,13,28,21,21,23,17,38,16,17,0,28,19,12,19,0,14,13,21,22,20,19,15,21,21,10,13,14,10,21,17,8,4,15,16,17,24,12,15,8,10,13,11,12,19,13,14,21,19,15,15,14,17,17,0,18,3,6,13,23,14,10,0,0,14,19,8,14,6,15,6,5,0,0,11,14,10,14,16,4,3,5,11,12,23,17,4,6,6,8,4,7,11,3,7,5,9,5,12,7,8,11,7,9,5,7,8,11,7,6,7,4,9,15,11,6,9,3,8,6,15,13,7,6,1,7,10,6,6,7,7,19,3,11,5,7,13,14,5,4,4,8,7,7,22,2,9,12,10,7,0,0,7,9,12,14,9,11,7,7,4,8,0,15,10,7,0,0,0,0,3,14,3,15,9,13,7,3,7,8,18,15,7,12,9,6,0,0,0,0,15,4,4,0,10,4,8,5,8,8,8,8,6,13,9,9,8,7,16,12,7,5,12,8
19,241,177,147,99,112,99,112,75,70,54,60,57,72,59,52,28,56,39,42,30,31,25,29,42,30,38,44,40,31,44,23,28,26,27,16,20,17,23,18,20,13,26,14,29,18,24,29,23,27,30,20,0,19,23,20,18,0,30,16,32,15,17,17,21,17,15,6,8,9,10,15,9,11,9,13,12,14,14,12,16,17,14,16,11,12,12,15,12,14,12,13,13,18,15,8,0,14,5,16,13,19,8,9,0,0,19,18,13,8,6,12,11,11,0,0,7,7,13,12,15,7,9,11,10,15,18,16,5,8,6,5,12,2,8,8,18,9,10,7,11,4,11,5,7,4,11,4,10,4,7,10,6,2,9,18,9,1,9,5,11,6,11,8,14,7,2,10,3,11,3,18,7,12,6,11,7,8,7,12,5,3,1,10,6,1,12,3,13,8,10,8,0,0,8,10,9,11,8,7,3,10,8,10,0,10,13,6,0,0,0,0,3,12,6,13,7,4,12,6,4,9,6,14,4,8,5,10,0,0,0,0,6,6,3,4,6,8,3,5,11,10,4,10,4,14,17,7,5,12,20,7,12,3,14,10
20,247,170,131,94,97,95,118,62,66,63,72,61,64,49,61,36,65,44,36,35,19,26,32,60,25,37,45,38,37,49,16,30,23,37,17,19,11,23,8,25,15,21,10,20,26,26,37,21,31,41,30,0,26,18,18,18,0,27,21,21,17,19,19,14,22,27,8,9,6,17,23,12,12,3,16,12,14,17,16,15,17,17,8,12,12,11,8,12,22,18,15,14,14,15,8,0,13,4,18,10,17,9,16,0,0,19,13,12,13,10,11,11,17,0,0,16,6,9,14,15,2,3,9,7,10,19,13,5,13,8,0,13,4,10,11,13,4,6,11,15,9,7,2,11,7,5,4,7,4,12,17,8,5,9,14,5,6,20,3,13,5,16,8,13,10,3,8,4,11,7,8,11,19,7,7,7,10,13,8,6,5,7,10,10,5,11,5,10,11,10,10,0,0,8,13,10,12,9,7,5,11,3,11,0,15,7,8,0,0,0,0,5,17,12,12,8,15,7,5,10,13,11,12,8,20,12,13,0,0,0,0,17,7,3,0,11,4,5,4,4,11,5,10,9,15,10,4,13,10,13,10,10,2,2,9
21,271,165,148,94,89,101,106,79,64,47,68,56,75,53,57,33,61,48,30,23,35,32,27,40,22,40,38,45,38,47,19,24,21,27,30,21,11,24,15,23,17,18,9,23,26,30,27,26,34,28,24,0,19,13,15,19,0,24,19,34,16,20,20,22,20,16,11,9,13,7,19,12,15,8,15,8,20,17,11,12,14,10,15,11,19,15,12,16,19,18,14,14,21,10,20,0,13,6,12,9,16,15,20,0,0,25,15,10,10,11,16,13,7,0,0,15,7,14,9,14,5,8,15,13,13,19,14,4,9,4,4,11,4,14,6,9,12,10,10,6,4,7,7,13,8,7,6,5,6,4,6,11,3,6,12,10,12,6,5,9,6,15,11,11,5,1,13,5,10,7,13,6,21,12,9,4,8,12,8,11,6,5,7,2,4,16,6,9,7,7,9,0,0,9,10,4,10,11,13,7,9,3,10,0,8,14,12,0,0,0,0,5,17,15,15,8,11,12,2,7,6,7,7,6,5,12,10,0,0,0,0,14,4,7,2,10,4,7,4,8,8,8,3,10,11,11,8,6,13,15,7,5,4,14,9
22,244,174,150,84,114,77,116,66,70,62,66,54,62,54,52,30,57,41,25,24,37,34,46,55,12,31,38,30,32,38,15,25,26,33,26,24,12,20,11,16,15,21,7,25,20,28,32,26,22,34,28,0,24,16,18,17,0,28,23,24,19,11,23,17,20,27,13,12,16,6,11,10,10,4,8,22,17,19,10,15,12,13,11,8,20,13,9,14,23,20,15,15,22,14,12,0,16,7,15,9,11,12,15,0,0,20,18,14,18,8,11,16,13,0,0,6,7,15,12,18,3,11,11,16,19,17,9,3,5,5,12,8,3,6,8,3,7,7,10,4,8,8,6,5,7,11,5,7,10,5,11,11,3,9,13,7,4,3,2,4,10,15,7,10,7,2,10,2,11,3,8,7,20,5,3,5,11,15,12,7,7,6,12,3,2,15,5,8,7,9,5,0,0,10,5,8,12,7,11,1,12,2,13,0,12,12,9,0,0,0,0,7,10,4,8,7,18,8,5,11,7,8,7,7,11,7,13,0,0,0,0,11,5,7,4,9,4,3,13,13,5,10,4,9,13,11,6,10,15,10,6,10,8,15,6
23,245,151,168,80,111,96,124,63,62,55,45,62,60,44,66,28,55,62,37,35,36,24,27,45,23,46,42,41,35,57,19,19,18,23,12,19,8,20,19,21,18,33,15,16,18,17,20,15,38,26,17,0,28,22,26,15,0,25,23,20,15,21,13,11,18,23,6,7,5,10,12,12,9,10,13,16,13,24,12,13,7,8,6,15,12,12,10,19,18,18,18,17,30,13,14,0,13,5,13,9,23,11,11,0,0,16,13,12,12,9,16,6,9,0,0,18,7,9,18,10,4,5,8,11,14,20,17,6,7,6,4,10,4,9,3,14,7,7,5,13,7,3,3,4,10,6,3,11,4,4,8,11,6,10,17,9,8,6,4,4,5,13,9,7,5,1,8,7,14,10,8,9,16,8,11,6,7,9,9,10,2,5,10,6,5,13,2,7,7,2,3,0,0,17,11,5,6,8,12,5,3,2,12,0,8,10,7,0,0,0,0,4,10,5,10,5,10,4,5,6,14,13,4,9,8,14,16,0,0,0,0,9,3,7,1,10,2,6,4,10,13,9,6,9,12,12,11,15,10,8,10,7,4,9,3
