,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,224,168,135,105,102,99,116,53,56,45,62,66,66,48,62,30,58,52,27,45,28,41,40,40,19,41,48,33,55,35,27,24,21,32,16,27,11,16,16,24,18,23,15,27,21,28,23,23,35,33,21,21,0,23,17,0,24,28,18,36,11,18,19,13,23,27,6,15,17,5,17,16,19,11,12,11,16,27,17,10,14,13,10,8,16,17,9,23,22,16,17,20,22,15,9,0,13,8,11,9,15,9,8,0,8,0,0,12,16,12,13,0,0,10,5,8,4,10,14,11,3,12,12,10,13,17,19,7,10,7,2,11,7,7,9,12,8,4,8,14,3,7,7,2,5,6,8,5,7,4,11,6,4,9,12,9,5,11,0,2,3,13,12,9,14,4,6,3,12,8,13,9,16,3,8,5,15,6,11,7,3,4,9,7,3,12,4,17,9,12,3,0,0,7,6,4,10,8,13,4,6,3,11,0,6,10,10,0,0,10,9,0,0,0,0,6,5,3,3,8,13,5,15,0,0,0,0,10,11,5,12,11,9,7,1,4,9,8,9,5,8,10,5,11,14,12,8,7,13,13,11,9,4,12,9
11,235,164,140,102,91,109,120,51,84,58,60,54,61,52,72,35,64,42,39,42,32,29,30,45,26,25,42,42,35,60,27,20,27,21,15,22,15,11,11,22,11,24,11,19,25,31,17,25,30,26,16,23,0,11,20,0,28,30,17,22,16,15,20,25,25,20,19,5,2,9,12,18,17,8,10,11,9,25,8,9,15,19,7,7,22,12,6,18,18,14,17,15,20,5,20,0,17,4,15,6,18,10,11,0,16,0,0,15,14,11,12,0,0,11,13,13,6,16,12,11,3,7,12,9,12,22,13,8,10,5,5,13,7,10,9,12,8,10,11,14,7,4,7,9,6,3,7,11,5,4,17,9,4,12,13,12,9,8,1,16,6,14,8,9,6,2,9,4,17,5,12,12,15,12,5,6,4,14,11,7,3,2,7,4,4,18,3,8,8,14,6,0,0,7,8,4,12,10,15,10,7,3,5,0,13,11,10,0,0,7,6,0,0,0,0,6,10,12,2,4,9,9,9,0,0,0,0,10,5,4,12,14,3,9,3,12,10,10,6,4,4,8,4,15,10,10,2,8,11,15,12,8,3,5,11
12,276,157,113,77,111,85,125,79,73,65,47,53,61,51,57,25,58,52,42,30,32,26,30,42,33,44,46,38,52,54,13,26,21,22,19,21,13,10,12,19,9,21,11,18,26,22,25,13,33,28,21,23,0,13,16,0,31,21,22,35,24,26,13,19,13,24,12,11,15,12,16,11,13,9,16,13,10,21,17,12,14,16,15,14,11,14,7,8,21,18,16,17,19,6,25,0,15,5,12,9,23,6,12,0,20,0,0,12,21,4,12,0,0,15,23,7,12,16,15,12,5,5,12,9,14,21,9,4,13,6,6,6,3,9,7,10,3,15,4,14,8,3,12,1,6,11,5,6,4,6,8,10,3,10,16,7,6,7,0,3,4,13,11,4,6,2,8,1,12,7,5,6,17,7,10,5,7,11,3,2,4,2,9,3,7,12,7,19,9,9,10,0,0,9,6,6,8,12,6,9,6,3,10,0,13,5,16,0,0,8,2,0,0,0,0,9,9,5,1,9,5,16,17,0,0,0,0,9,5,2,13,6,2,10,7,6,4,9,11,9,5,4,10,8,19,11,5,5,16,11,9,11,3,12,12
13,235,152,151,96,107,93,106,73,62,55,67,59,71,58,47,26,63,39,33,35,26,39,33,36,13,33,32,37,46,53,19,21,18,30,19,20,10,20,21,18,18,19,18,18,19,26,19,23,27,27,18,22,0,14,24,0,20,21,30,31,15,12,13,17,20,19,8,14,11,1,10,12,15,6,12,12,19,17,13,11,12,18,15,13,11,13,16,18,16,11,16,15,22,21,17,0,13,4,10,10,24,9,9,0,13,0,0,16,20,12,10,0,0,2,16,9,13,11,16,22,5,4,8,8,15,16,9,1,6,3,2,7,6,3,3,4,3,12,9,8,9,13,5,6,5,5,3,13,2,4,7,10,5,12,12,8,7,12,4,10,3,11,15,7,6,2,5,6,17,7,15,7,22,10,8,5,11,12,11,5,5,5,6,9,3,13,2,8,12,15,8,0,0,13,6,5,12,11,9,5,10,2,12,0,16,10,11,0,0,9,6,0,0,0,0,8,11,7,4,8,13,8,18,0,0,0,0,14,5,3,14,5,3,4,2,5,2,4,7,6,7,6,4,11,19,10,17,4,12,12,9,11,8,8,6
14,254,170,134,74,116,115,110,66,59,56,59,55,79,57,52,31,57,49,40,24,28,36,31,44,19,40,40,44,35,52,24,32,25,31,22,26,13,21,12,25,13,27,15,29,20,26,22,13,43,19,28,26,0,21,18,0,31,31,18,20,9,23,26,19,23,19,8,5,12,8,13,11,12,10,10,9,23,18,13,9,13,11,7,14,5,13,8,16,21,15,16,16,14,14,9,0,13,6,11,4,20,11,10,0,7,0,0,14,11,9,14,0,0,8,9,17,6,16,15,14,7,5,2,15,9,12,13,6,10,6,3,13,2,2,5,7,6,6,8,9,5,9,3,9,14,4,2,5,5,5,11,11,6,10,13,9,13,7,6,4,11,16,12,6,6,2,10,8,7,1,16,12,16,5,10,6,10,11,9,6,4,6,13,8,1,16,4,5,12,10,5,0,0,8,9,4,11,5,14,7,5,3,8,0,11,7,12,0,0,15,10,0,0,0,0,9,17,3,3,2,14,9,12,0,0,0,0,8,5,1,7,8,4,5,3,8,9,9,8,9,7,11,4,7,17,6,7,8,18,10,14,10,4,14,10
15,252,170,142,103,109,92,95,56,56,63,58,54,73,53,59,35,47,51,28,32,37,27,38,51,23,45,43,41,36,48,22,28,26,27,17,14,18,16,16,18,16,21,13,17,16,31,23,24,29,35,9,23,0,21,16,0,45,12,16,16,23,17,16,17,24,15,14,10,17,12,23,15,12,5,9,12,12,15,14,10,11,14,19,16,10,13,8,16,17,14,14,27,18,11,18,0,11,4,18,9,22,13,8,0,4,0,0,13,20,9,13,0,0,9,13,10,9,17,17,14,5,4,20,19,12,13,15,6,11,2,3,11,5,15,10,13,6,8,5,8,5,10,5,10,7,1,8,5,8,4,8,4,11,9,9,6,9,5,3,6,7,13,14,9,10,0,7,2,14,5,8,11,11,8,7,4,5,17,11,4,6,7,12,8,2,10,6,10,10,12,7,0,0,19,7,7,7,4,16,7,5,2,12,0,15,11,14,0,0,10,2,0,0,0,0,5,7,4,6,7,6,10,8,0,0,0,0,12,2,3,11,8,8,7,4,5,13,4,8,8,5,8,6,5,8,7,4,9,22,11,7,9,6,12,3
16,245,154,158,91,90,96,116,50,72,44,52,39,62,51,69,42,57,52,32,19,35,28,32,40,25,39,28,43,34,31,23,33,25,23,17,21,10,15,12,12,15,21,15,25,21,28,24,23,26,30,22,22,0,22,12,0,36,16,14,25,16,22,21,13,19,19,12,13,15,10,26,16,14,7,15,15,19,27,13,10,13,15,11,7,22,15,13,17,22,20,20,13,24,10,14,0,7,7,12,7,26,11,17,0,11,0,0,13,8,9,17,0,0,10,7,15,5,17,14,20,5,7,9,18,8,15,20,4,10,4,8,9,3,7,8,10,7,8,9,11,8,10,7,3,12,4,8,10,7,2,11,9,3,9,24,7,8,15,2,13,5,13,14,5,14,3,8,1,15,7,15,8,21,9,4,6,7,8,9,7,10,7,13,9,3,17,5,13,6,7,7,0,0,10,16,13,6,6,14,7,10,4,6,0,10,16,8,0,0,2,7,0,0,0,0,11,11,7,1,5,12,10,7,0,0,0,0,7,10,1,15,8,4,3,2,10,9,5,12,10,7,13,4,5,12,9,6,6,9,10,10,9,1,8,10
17,238,169,133,85,107,86,121,62,65,46,75,66,58,51,40,33,60,52,34,26,32,36,37,42,18,42,32,37,33,45,16,25,13,20,17,27,11,24,13,17,18,25,15,22,10,21,18,27,24,37,26,16,0,19,20,0,37,24,21,24,19,11,23,23,18,15,13,9,4,7,14,16,11,9,16,11,13,18,16,17,14,10,8,11,12,7,10,19,28,13,13,7,28,14,13,0,13,8,10,13,17,13,6,0,13,0,0,13,14,6,8,0,0,14,17,11,7,10,16,16,2,4,6,11,12,25,16,6,3,10,4,11,2,3,8,18,10,3,4,4,2,7,9,8,8,8,6,8,5,6,8,7,2,10,16,13,12,6,6,8,8,16,14,12,12,2,2,1,15,2,8,7,15,11,5,4,7,7,8,10,5,3,12,3,2,16,5,11,9,14,7,0,0,9,12,9,14,12,4,6,6,8,4,0,21,13,11,0,0,6,5,0,0,0,0,5,11,5,3,8,15,9,9,0,0,0,0,13,4,4,12,10,3,5,6,8,3,4,6,6,9,13,5,9,15,11,6,9,17,9,11,3,12,8,10
18,220,154,137,86,113,107,116,68,59,59,58,59,66,42,50,34,57,31,40,26,27,30,26,53,17,43,32,41,33,52,16,29,29,41,27,23,18,26,15,22,22,21,15,24,14,27,23,31,28,24,19,23,0,15,19,0,24,24,27,17,12,17,13,18,14,28,12,4,14,6,14,12,7,11,19,10,14,20,15,10,11,13,16,11,21,18,8,12,19,12,19,17,19,13,12,0,14,5,18,14,18,13,14,0,14,0,0,5,11,12,24,0,0,13,9,11,6,10,18,10,4,6,12,16,8,15,7,3,7,5,5,16,7,4,6,13,4,9,8,11,9,12,13,6,10,4,5,15,3,4,5,7,7,9,15,4,11,9,7,4,6,19,12,5,6,4,7,4,14,14,9,5,19,7,3,11,7,9,12,16,2,7,3,6,3,25,5,10,9,4,6,0,0,13,8,2,12,12,14,5,9,5,8,0,9,8,11,0,0,12,7,0,0,0,0,14,11,11,4,6,8,7,8,0,0,0,0,11,7,6,15,10,3,9,5,10,5,2,8,6,9,7,4,8,7,13,7,7,19,7,9,12,7,12,7
19,265,172,143,88,110,93,101,49,63,53,65,65,65,54,48,31,49,41,36,43,36,37,27,41,29,29,36,37,43,51,17,20,16,31,17,15,12,17,19,18,6,20,13,22,20,32,19,24,33,31,22,21,0,26,10,0,37,29,13,14,15,19,21,9,17,16,10,7,11,11,21,13,13,9,16,12,18,24,8,15,16,19,8,9,17,14,11,12,27,14,15,15,23,13,20,0,10,6,14,18,23,12,12,0,11,0,0,16,10,13,13,0,0,11,9,13,7,19,13,10,4,6,10,10,12,13,8,4,8,4,1,10,3,6,11,5,6,4,8,7,8,12,4,5,6,5,4,9,6,4,11,10,6,9,10,9,9,10,5,3,15,16,9,6,10,2,13,4,9,7,11,11,23,12,11,10,11,10,15,8,6,11,18,6,4,13,5,12,11,8,4,0,0,9,8,4,10,8,13,7,8,3,9,0,14,9,7,0,0,11,6,0,0,0,0,5,10,6,7,4,12,11,7,0,0,0,0,11,5,2,14,9,3,6,1,10,4,7,6,6,9,10,4,10,8,13,9,6,19,14,8,8,5,7,11
20,256,149,150,100,96,111,133,50,61,55,59,54,69,52,62,35,61,49,35,27,31,34,34,29,28,40,40,23,24,50,18,20,14,29,27,23,8,10,23,27,15,26,17,22,40,24,32,28,36,28,20,24,0,19,16,0,31,23,12,23,24,13,26,13,13,22,20,8,16,11,9,13,9,8,16,12,11,16,18,11,17,14,13,17,16,7,8,13,19,21,25,22,21,17,19,0,14,5,18,16,16,7,12,0,7,0,0,9,15,7,13,0,0,13,9,14,6,11,17,11,6,8,10,8,15,15,21,3,8,4,5,9,6,14,5,10,6,8,6,8,5,11,8,9,4,6,7,7,8,10,12,9,6,12,12,6,12,8,6,10,9,10,13,10,6,4,4,4,12,8,13,4,23,5,10,3,7,12,13,7,6,4,11,4,6,13,3,12,12,11,5,0,0,6,9,14,14,9,6,3,9,3,8,0,9,8,11,0,0,11,7,0,0,0,0,14,9,8,6,3,8,12,12,0,0,0,0,15,13,6,8,12,6,8,3,6,7,7,10,8,12,5,5,6,21,8,12,7,10,15,5,6,4,11,6
21,272,171,152,68,105,80,109,63,60,51,48,57,60,57,55,26,55,59,30,30,32,36,29,43,20,37,43,39,35,44,21,24,17,33,26,21,14,16,22,29,23,30,18,24,16,27,28,21,30,26,24,29,0,15,21,0,35,26,23,15,13,15,14,21,17,21,17,17,13,11,13,10,9,11,12,8,14,22,10,14,13,19,7,9,19,12,10,20,22,14,10,13,32,16,11,0,15,8,10,7,17,5,17,0,12,0,0,16,12,7,10,0,0,13,21,8,9,18,21,16,9,9,13,11,12,14,13,5,15,6,5,17,9,5,4,8,10,7,5,10,5,6,5,2,10,4,6,5,7,8,10,13,4,14,15,11,10,6,0,10,12,12,7,10,9,0,7,7,10,6,9,8,16,11,9,5,5,19,9,8,5,5,7,8,2,13,3,15,15,4,7,0,0,6,13,9,12,14,16,6,11,3,11,0,12,7,7,0,0,9,3,0,0,0,0,9,14,5,4,5,9,7,5,0,0,0,0,11,7,5,6,4,5,6,3,11,8,9,3,6,12,4,9,5,13,13,9,8,11,13,7,8,4,6,15
22,240,161,150,81,83,94,103,62,56,69,51,47,64,34,53,25,55,47,37,32,29,17,33,52,34,39,42,55,47,56,27,22,24,21,20,29,12,24,18,20,18,25,12,23,26,33,27,22,26,34,19,23,0,12,21,0,36,21,18,22,16,31,25,10,19,12,8,20,17,10,12,16,17,9,18,9,23,18,10,17,8,14,13,11,15,8,9,11,19,12,18,8,19,12,7,0,19,7,17,16,15,11,15,0,3,0,0,17,19,16,16,0,0,11,9,15,8,8,20,21,4,2,10,14,8,20,14,3,9,8,5,9,3,6,4,11,8,9,12,6,9,6,6,8,7,6,7,8,2,5,8,10,6,12,14,5,9,6,4,6,12,7,6,6,12,5,10,5,12,9,10,7,18,10,6,3,11,15,15,7,5,4,12,5,3,15,8,9,15,7,3,0,0,4,12,8,13,4,8,8,7,4,10,0,9,10,8,0,0,9,8,0,0,0,0,8,11,8,4,9,15,10,15,0,0,0,0,9,8,5,17,15,4,5,1,9,6,5,12,8,6,4,7,14,14,12,10,5,14,10,6,5,5,5,12
23,224,160,138,77,98,95,97,55,79,51,50,50,75,70,64,29,51,39,42,39,39,38,31,51,30,42,35,30,32,54,22,18,22,35,17,34,8,17,9,19,19,21,16,23,22,32,16,25,28,38,23,13,0,21,23,0,22,34,14,23,15,15,17,16,17,17,8,15,12,10,10,14,15,5,18,13,10,18,18,5,14,12,8,11,10,14,9,18,20,11,22,9,23,7,16,0,9,5,13,10,17,12,12,0,8,0,0,11,16,9,18,0,0,9,13,14,8,7,15,23,3,4,6,14,10,15,12,9,8,5,4,17,1,6,7,9,8,11,7,9,7,7,2,10,9,7,4,6,5,7,11,5,6,4,15,9,11,5,6,9,7,14,10,5,7,3,5,7,10,5,14,15,23,3,9,7,7,13,9,5,1,9,9,6,3,13,7,9,7,8,5,0,0,13,9,8,10,6,17,3,7,5,12,0,9,5,7,0,0,10,6,0,0,0,0,13,14,8,2,5,9,12,8,0,0,0,0,12,12,3,16,7,3,9,2,9,2,4,8,9,7,9,4,4,17,5,7,9,16,13,6,8,5,11,7
