,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,260,159,120,88,95,95,103,71,63,53,56,46,64,53,64,23,61,37,33,24,28,31,29,50,26,33,45,47,33,43,18,22,15,38,19,32,4,21,10,21,15,14,14,28,29,21,35,20,27,19,29,14,0,17,13,0,35,38,20,24,17,28,13,15,22,19,14,14,8,14,18,13,11,10,20,11,13,21,16,10,10,10,6,8,7,10,9,12,13,11,17,12,26,13,19,0,16,5,7,10,22,9,13,0,16,0,0,20,14,4,12,0,0,16,14,14,10,21,11,10,3,8,12,12,12,12,10,4,8,3,5,13,7,9,7,8,8,9,6,9,6,12,11,11,14,6,6,4,8,7,7,3,6,8,7,8,5,9,4,8,6,13,12,6,5,2,7,4,7,8,12,9,17,3,9,7,5,11,6,4,2,6,19,7,8,17,3,12,8,7,3,0,0,13,7,7,8,6,9,10,7,2,11,5,0,10,10,0,0,6,5,0,0,0,0,9,11,7,5,5,9,5,8,0,0,0,0,10,3,3,8,11,3,5,0,9,6,5,4,6,11,7,5,11,11,7,10,9,16,15,7,10,6,12,7
11,230,146,153,91,82,103,110,46,58,49,55,52,73,43,63,32,45,50,43,25,38,31,31,30,14,40,31,40,44,39,12,25,22,37,20,19,11,15,19,26,12,22,13,23,17,37,26,22,22,31,22,19,0,31,17,0,32,24,16,29,24,17,21,11,15,15,12,12,13,4,18,12,9,13,16,11,14,30,14,12,22,13,19,15,9,12,7,12,27,20,13,15,21,10,13,0,18,3,4,15,18,11,9,0,18,0,0,14,12,10,6,0,0,13,12,16,6,15,19,18,6,6,11,7,9,17,19,4,9,5,6,20,3,9,6,8,5,7,6,10,7,6,7,6,5,6,6,10,9,10,10,8,13,10,13,7,9,8,2,1,6,13,7,7,10,3,11,6,14,6,7,15,21,9,7,6,14,13,9,3,2,4,9,10,4,24,2,9,8,8,8,0,0,15,9,4,14,5,10,4,10,3,10,9,0,10,4,0,0,8,5,0,0,0,0,7,12,11,9,5,10,9,17,0,0,0,0,11,10,1,10,14,3,4,2,6,9,8,7,3,8,9,5,7,16,10,6,11,14,2,5,10,7,8,4
12,244,154,145,96,98,114,114,58,62,47,60,46,67,53,58,33,65,52,35,29,45,25,32,34,22,36,44,44,35,41,19,33,15,21,16,19,15,25,11,16,15,21,16,21,17,28,36,30,26,28,19,23,0,16,12,0,36,32,19,27,12,14,16,15,20,17,11,13,13,9,19,9,8,6,16,14,17,19,15,8,8,14,9,8,10,12,6,13,20,10,21,10,26,15,12,0,15,2,10,12,20,10,17,0,8,0,0,11,13,6,15,0,0,8,15,14,3,18,18,7,7,3,11,17,11,13,7,3,11,5,3,8,3,11,7,9,3,8,6,13,5,7,13,2,9,8,6,5,5,8,6,6,4,10,13,9,6,7,7,6,8,24,14,6,7,4,10,7,10,5,9,7,12,6,7,4,6,15,11,11,3,6,14,4,6,9,5,14,8,7,6,0,0,8,5,7,8,6,7,7,8,3,14,14,0,10,13,0,0,8,1,0,0,0,0,13,11,9,2,12,10,10,14,0,0,0,0,10,6,6,13,7,2,7,6,8,5,4,13,3,14,3,4,6,16,17,6,6,11,7,7,10,3,7,11
13,236,181,151,93,85,92,106,63,75,52,67,57,52,44,73,42,61,55,38,28,31,36,34,53,23,43,53,24,36,34,23,36,16,32,23,19,10,14,15,40,19,27,20,21,19,18,24,31,36,32,26,20,0,15,21,0,22,26,18,31,14,18,17,16,14,21,16,7,14,7,12,10,14,12,22,13,17,22,16,8,15,14,15,17,15,11,7,11,21,8,16,16,17,12,16,0,13,6,10,10,17,13,10,0,13,0,0,19,11,10,9,0,0,9,12,15,7,12,11,19,5,5,11,13,11,11,11,4,11,2,3,9,3,8,4,10,8,5,13,11,6,10,16,7,10,6,4,6,4,5,10,9,3,15,13,9,7,5,6,2,11,14,9,9,8,5,11,9,7,7,6,9,25,8,7,5,7,12,8,6,7,3,17,4,4,15,3,7,14,12,6,0,0,8,12,9,10,5,11,8,11,5,16,9,0,8,12,0,0,4,5,0,0,0,0,5,12,11,6,6,5,5,12,0,0,0,0,7,2,7,9,8,3,5,2,10,4,3,4,7,12,4,6,8,12,13,10,6,19,9,3,9,5,11,8
14,255,189,139,86,94,83,113,73,84,44,55,51,67,50,56,20,53,41,27,24,29,37,35,41,24,33,29,34,34,33,18,24,28,32,20,19,15,20,10,25,17,18,15,20,17,30,27,23,38,30,16,20,0,16,25,0,25,30,23,24,27,13,17,15,18,11,15,9,13,12,15,6,18,7,12,12,16,27,13,11,19,15,15,11,18,17,12,16,26,9,22,16,11,11,13,0,18,10,12,17,27,10,10,0,13,0,0,20,16,11,12,0,0,11,6,9,8,23,19,20,2,7,6,16,14,20,13,3,14,5,7,9,1,12,10,11,5,8,11,6,8,11,6,5,5,6,3,10,7,5,10,8,6,9,12,9,6,9,5,4,5,11,10,10,12,2,5,2,12,4,11,6,17,7,5,3,10,7,8,6,2,3,15,2,2,14,7,9,15,12,6,0,0,8,5,9,19,11,13,10,8,3,8,11,0,10,11,0,0,10,1,0,0,0,0,10,15,7,2,6,8,13,9,0,0,0,0,9,14,3,12,9,4,7,3,7,4,4,10,6,8,9,6,8,19,15,13,4,17,8,6,4,3,15,10
15,245,197,154,87,104,100,106,64,71,49,75,52,56,50,60,38,51,62,41,24,33,32,34,41,20,39,27,39,36,51,17,25,15,37,14,16,13,22,5,27,22,29,18,22,24,31,28,25,28,27,13,27,0,15,13,0,39,27,26,17,15,11,17,17,18,19,16,6,11,6,18,11,16,5,15,11,14,24,10,7,14,8,14,10,14,12,11,12,23,18,11,21,21,12,13,0,16,5,18,8,23,12,19,0,12,0,0,11,19,10,16,0,0,8,15,12,11,17,12,11,1,5,12,9,12,10,18,5,8,6,5,10,7,5,4,9,4,7,10,15,6,6,11,12,13,8,7,12,4,8,14,7,3,8,14,8,5,9,4,8,9,20,12,8,8,4,9,2,11,3,5,10,16,5,7,7,14,15,5,6,5,7,5,2,1,19,4,10,8,11,5,0,0,13,8,11,5,6,11,6,6,4,8,17,0,9,8,0,0,12,8,0,0,0,0,7,12,7,0,7,8,6,11,0,0,0,0,10,6,7,14,12,2,3,2,8,7,5,6,6,5,6,6,6,22,8,11,12,13,8,14,11,3,11,13
16,255,164,161,84,97,79,121,58,59,68,65,65,58,52,44,35,64,40,49,33,34,35,26,47,17,33,29,44,37,39,27,20,16,29,15,25,12,25,15,33,19,30,20,20,16,25,29,29,28,30,15,16,0,20,21,0,23,26,18,27,22,20,18,17,16,15,12,7,7,12,11,15,12,7,13,4,18,21,11,10,11,23,10,7,14,16,11,12,16,14,14,17,19,19,13,0,12,10,13,13,27,5,12,0,9,0,0,11,24,13,23,0,0,8,14,9,11,13,17,15,5,5,13,10,14,23,10,4,12,3,7,12,7,5,11,13,5,8,3,15,1,2,8,7,5,3,9,11,8,5,12,7,5,12,11,9,13,8,3,3,3,15,16,6,5,5,5,10,13,7,7,12,25,13,7,7,8,10,12,5,5,5,16,6,3,18,4,8,6,11,5,0,0,12,12,2,8,6,8,5,12,3,9,8,0,5,11,0,0,6,9,0,0,0,0,8,14,6,1,4,12,7,10,0,0,0,0,8,9,8,14,12,6,7,4,10,6,5,9,7,14,6,5,7,18,11,12,7,18,6,8,16,3,5,8
17,247,149,169,85,90,99,119,67,69,57,63,47,62,52,55,27,52,48,44,31,39,29,33,52,20,39,37,37,37,45,13,21,23,27,20,27,11,21,13,19,15,29,21,22,10,24,26,23,32,26,19,23,0,14,15,0,31,38,19,35,13,19,18,15,14,16,18,7,9,12,16,18,12,10,17,9,19,16,18,13,15,12,17,7,16,13,10,18,15,12,16,14,18,12,12,0,17,7,11,20,17,8,11,0,9,0,0,14,17,13,15,0,0,9,12,17,7,19,11,13,1,7,13,14,9,15,15,4,14,3,5,7,1,8,9,10,8,3,7,5,5,12,14,8,11,9,6,9,5,5,16,5,5,15,7,14,6,5,5,4,7,21,14,12,10,5,4,10,12,13,6,13,18,8,9,4,10,10,9,8,7,4,16,3,5,14,4,11,11,5,6,0,0,12,2,4,6,9,9,5,10,8,12,14,0,10,8,0,0,11,10,0,0,0,0,8,11,6,3,9,7,10,11,0,0,0,0,9,7,2,10,13,6,7,5,4,6,3,9,13,10,9,4,7,11,12,3,10,20,10,9,8,5,13,13
18,283,162,145,87,115,96,122,66,68,57,65,64,73,43,55,28,61,60,44,13,33,37,43,49,26,37,45,38,51,47,24,21,29,27,20,17,9,20,24,20,22,24,20,19,18,17,29,19,29,18,33,26,0,29,20,0,28,29,21,28,33,16,10,9,9,19,12,8,8,8,17,15,13,8,13,14,14,29,19,8,13,9,12,11,17,10,11,20,21,14,22,16,19,9,14,0,14,6,10,6,18,12,13,0,7,0,0,8,17,7,9,0,0,5,10,14,9,19,19,15,9,5,3,19,9,26,14,6,6,5,8,10,6,6,14,15,13,6,12,8,4,3,8,8,3,5,4,9,10,5,9,5,5,12,10,5,4,9,3,5,10,13,15,8,9,2,9,4,6,8,9,3,27,10,7,4,10,12,11,7,5,6,9,2,4,10,4,14,14,11,5,0,0,11,6,6,8,12,8,7,8,8,13,11,0,2,9,0,0,7,4,0,0,0,0,12,11,9,4,6,11,11,8,0,0,0,0,9,7,10,8,8,7,8,4,9,5,7,10,4,9,9,9,10,14,8,13,4,13,14,10,6,10,12,13
19,267,151,152,81,93,95,130,71,65,65,65,53,65,48,54,30,49,47,35,22,38,32,38,45,18,31,38,54,43,42,19,14,25,29,19,18,13,13,12,23,23,35,14,20,14,29,23,20,30,16,18,23,0,18,17,0,18,30,10,25,19,16,16,19,11,17,7,10,13,12,8,12,9,12,15,8,12,21,17,8,13,14,13,12,11,10,7,15,16,12,14,10,17,10,16,0,15,5,8,13,20,13,11,0,12,0,0,10,13,9,9,0,0,9,10,13,12,23,13,16,5,10,12,13,11,15,14,5,10,5,9,6,3,6,5,9,8,8,4,11,9,4,16,9,6,7,3,11,4,8,9,9,3,12,15,7,10,10,1,6,8,8,5,10,4,3,3,7,16,9,9,8,18,6,9,3,5,12,10,8,4,5,12,5,5,19,3,9,11,13,4,0,0,7,16,5,6,5,12,2,8,7,11,7,0,14,11,0,0,4,5,0,0,0,0,5,14,6,6,5,9,6,13,0,0,0,0,12,8,6,20,8,1,7,3,8,6,5,6,15,10,8,4,10,22,16,10,8,11,9,7,6,2,12,11
20,260,181,122,99,80,93,117,59,70,49,53,45,56,52,43,34,59,42,43,32,29,34,35,46,24,37,44,22,28,50,17,26,26,20,22,22,15,14,24,19,11,29,12,22,25,27,25,21,34,31,16,30,0,17,20,0,30,23,18,32,19,23,14,16,13,14,17,11,8,12,13,15,14,11,19,14,12,16,17,5,14,12,10,15,6,17,8,15,30,16,11,14,26,12,15,0,13,9,12,10,28,15,12,0,17,0,0,22,12,14,14,0,0,11,14,17,1,14,17,19,12,8,10,11,16,17,22,2,8,3,2,11,7,10,9,12,6,9,7,10,6,7,9,9,9,4,6,6,4,6,9,2,7,16,8,4,12,14,7,3,3,12,10,5,10,2,2,8,11,8,8,9,18,15,7,10,8,17,8,6,6,5,11,3,3,12,2,5,13,9,2,0,0,10,7,8,7,10,12,6,17,2,7,10,0,6,8,0,0,7,10,0,0,0,0,7,5,5,7,6,4,14,13,0,0,0,0,8,7,2,9,5,3,5,2,7,6,5,8,7,8,7,6,12,14,10,6,5,15,15,7,2,3,6,7
21,264,181,149,77,108,101,98,69,63,49,64,49,51,42,57,39,52,47,45,24,39,29,24,47,28,40,34,35,37,49,23,33,25,27,29,25,10,15,12,16,9,17,17,19,16,21,28,22,30,33,26,25,0,25,13,0,36,33,13,29,28,17,24,17,20,14,22,16,15,13,9,10,12,12,13,9,20,19,24,12,10,10,17,13,14,10,10,22,26,17,17,14,23,10,17,0,10,4,13,8,22,13,10,0,12,0,0,15,16,12,14,0,0,12,23,13,10,12,11,21,7,7,8,9,7,8,13,4,9,5,3,11,0,12,3,12,5,4,7,13,8,9,7,2,6,9,5,8,7,4,12,11,9,15,12,11,6,1,3,5,6,19,13,10,15,2,5,7,10,7,6,12,17,12,10,4,9,21,13,8,5,3,8,7,6,17,5,9,12,7,5,0,0,9,3,8,9,8,8,7,7,7,4,10,0,9,8,0,0,8,5,0,0,0,0,11,11,13,4,6,10,9,14,0,0,0,0,12,7,1,11,15,8,9,3,9,5,7,10,3,15,10,4,17,10,6,9,10,11,11,0,12,8,9,9
22,266,156,140,91,108,80,97,66,68,44,53,44,68,49,45,36,50,43,31,32,34,29,38,32,20,44,36,32,34,43,26,29,23,30,18,25,10,23,20,16,11,24,16,29,16,29,22,13,19,24,27,27,0,19,14,0,30,20,18,20,14,20,24,13,18,25,16,10,6,9,24,16,17,8,17,18,17,25,17,16,16,9,15,8,14,14,9,20,19,12,11,11,13,10,10,0,16,5,16,12,20,15,12,0,13,0,0,13,13,11,9,0,0,13,11,4,9,18,12,10,1,5,16,18,10,20,11,6,7,2,5,13,4,11,7,4,7,9,10,8,8,8,8,10,7,8,6,5,4,6,8,7,5,13,12,4,12,10,3,9,10,17,13,7,13,5,7,5,19,9,8,11,17,8,7,5,4,15,9,9,6,6,16,6,5,19,2,8,10,4,5,0,0,9,14,8,18,13,15,4,9,7,10,11,0,10,10,0,0,10,3,0,0,0,0,7,8,7,6,10,10,3,11,0,0,0,0,16,4,3,13,5,2,6,3,4,5,10,8,9,8,10,8,8,11,10,6,11,6,7,9,13,9,8,11
23,235,174,127,96,114,107,115,63,73,41,59,44,49,46,61,30,58,46,29,25,32,28,27,37,14,32,33,44,43,46,28,22,16,26,26,24,11,25,15,27,16,25,18,26,23,29,25,32,34,34,23,18,0,18,24,0,36,26,21,26,18,21,22,22,24,24,13,7,9,12,16,13,15,9,10,5,16,18,15,7,12,12,15,8,16,14,11,18,18,12,21,14,14,14,13,0,16,8,18,9,18,14,14,0,15,0,0,10,11,8,10,0,0,11,17,12,7,11,16,16,6,7,8,9,18,20,8,6,6,8,8,9,3,6,9,7,13,8,3,10,8,3,10,4,7,5,5,6,7,10,13,7,3,2,11,5,2,10,2,2,6,14,9,4,6,3,9,3,14,6,11,11,15,4,10,7,10,15,4,8,7,3,15,6,10,11,4,11,6,10,3,0,0,12,10,6,10,10,10,3,10,3,11,10,0,11,15,0,0,13,6,0,0,0,0,5,7,7,3,5,10,6,9,0,0,0,0,11,8,3,14,16,5,4,3,10,5,6,5,6,4,5,4,17,20,10,11,8,12,13,17,7,2,19,10
