,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,255,166,163,76,109,90,117,70,54,50,62,55,68,39,54,34,62,45,33,29,32,28,39,49,25,41,38,43,35,42,14,24,23,43,25,18,15,24,14,18,16,31,15,25,29,25,21,25,30,22,20,25,0,21,12,21,0,27,23,35,14,16,20,23,17,16,14,10,12,7,11,15,10,6,18,14,10,22,14,13,13,6,12,9,11,12,11,10,27,25,18,21,21,7,17,9,0,6,12,11,19,9,13,10,0,0,0,15,17,12,7,11,10,0,0,12,2,11,21,13,8,4,10,10,21,14,15,6,7,7,4,10,5,7,10,9,6,9,6,12,4,6,15,3,9,4,6,8,9,8,12,14,3,8,12,9,5,16,3,8,0,11,9,6,7,3,12,4,6,4,7,8,18,6,10,9,11,16,6,4,3,1,10,7,2,16,6,7,13,6,2,12,10,0,0,9,9,8,14,7,5,8,13,0,10,8,12,6,11,0,0,0,0,0,0,5,12,7,3,4,6,9,9,5,9,4,11,0,0,0,0,6,4,3,5,9,5,9,12,5,11,7,3,8,13,13,7,4,15,10,6,12,4,12,8
11,234,141,152,88,105,93,117,61,82,64,54,66,67,52,46,21,62,47,38,36,30,37,33,49,27,50,41,41,48,51,18,20,18,29,18,23,12,25,19,29,20,26,14,24,16,21,22,23,40,28,15,22,0,18,18,18,0,31,21,29,27,27,27,15,20,14,18,10,15,11,17,19,8,12,17,13,16,17,13,16,14,10,6,15,13,21,8,13,29,14,17,17,18,10,19,12,0,3,13,15,18,10,11,8,0,0,0,10,9,14,11,10,9,0,0,14,10,12,17,13,8,3,12,8,12,14,17,5,12,11,7,11,1,12,11,9,8,5,5,10,7,5,10,8,10,4,7,10,4,11,7,8,7,10,14,7,10,5,5,2,5,14,13,8,8,1,10,4,15,5,7,8,19,3,2,2,7,15,7,9,3,7,9,7,7,9,4,9,10,7,5,5,5,0,0,8,12,11,9,9,3,2,9,0,11,12,9,6,5,0,0,0,0,0,0,7,9,12,5,6,9,9,13,4,18,10,11,0,0,0,0,7,5,4,3,9,5,3,12,9,8,11,12,6,13,14,7,9,19,9,3,9,6,9,11
12,240,174,149,84,97,99,99,68,58,55,63,60,63,52,60,30,62,55,53,31,35,14,30,33,27,41,31,40,46,38,23,24,17,26,21,17,10,20,17,26,13,20,16,17,20,12,21,28,27,25,24,33,0,11,18,17,0,20,13,22,17,27,23,20,15,18,12,15,10,9,22,17,7,12,18,8,15,18,12,5,14,6,10,13,8,8,9,20,27,13,13,18,18,13,8,17,0,7,14,13,24,16,8,11,0,0,0,14,19,16,12,7,14,0,0,9,15,15,12,17,3,5,6,18,12,21,13,6,8,4,5,11,3,6,11,13,5,11,16,7,10,12,2,9,11,9,6,3,3,3,11,5,4,7,23,7,4,13,6,4,7,17,11,5,14,4,6,6,16,14,13,13,22,8,9,2,9,11,10,2,4,4,10,7,5,17,5,14,5,12,4,7,8,0,0,5,9,10,9,5,5,5,13,0,11,11,9,4,9,0,0,0,0,0,0,3,9,7,4,4,5,8,9,4,9,11,9,0,0,0,0,12,4,3,1,8,5,7,5,7,8,8,8,9,27,9,7,10,14,7,6,13,6,11,8
13,221,145,160,91,102,107,111,65,61,42,52,57,54,48,76,22,41,36,29,30,31,33,24,44,22,35,37,36,34,58,12,32,23,33,15,20,14,14,9,17,18,35,10,23,25,21,22,24,29,37,19,32,0,26,24,19,0,26,14,42,18,14,23,16,21,15,19,14,13,6,18,5,10,11,19,15,18,26,18,9,12,14,20,10,17,14,12,13,28,24,12,24,23,8,23,11,0,4,12,7,15,12,6,10,0,0,0,10,16,10,10,13,12,0,0,15,11,16,21,12,4,4,17,16,12,17,11,1,9,7,8,12,5,7,6,14,6,9,7,11,5,8,11,4,8,5,4,4,0,6,8,12,3,10,7,5,11,8,3,4,7,14,10,8,11,2,4,4,14,8,8,9,27,6,12,6,5,10,7,4,8,3,9,9,3,12,10,13,14,7,11,11,13,0,0,4,14,10,8,5,7,2,13,0,12,14,12,8,1,0,0,0,0,0,0,6,5,7,3,9,9,10,8,10,6,9,5,0,0,0,0,10,4,6,7,7,6,7,11,5,6,10,4,7,13,11,10,8,8,6,9,8,4,11,13
14,241,165,159,96,98,98,103,67,69,57,71,60,64,56,65,22,62,61,28,33,29,34,29,40,22,41,36,30,31,55,26,39,21,20,16,32,17,17,19,17,19,22,12,22,22,34,29,16,33,30,27,27,0,19,14,24,0,27,13,29,14,20,22,19,16,16,13,16,10,13,18,14,11,11,19,16,14,28,13,5,12,15,10,10,19,11,10,15,15,10,15,13,21,12,17,12,0,10,9,9,14,13,6,15,0,0,0,13,13,17,16,9,10,0,0,10,9,23,10,8,5,5,8,9,6,15,8,7,9,3,4,11,4,6,10,11,11,6,10,12,8,11,13,13,7,2,8,6,5,7,7,5,7,12,13,9,10,14,3,6,7,11,19,7,7,4,9,5,20,10,6,9,16,7,7,6,4,17,12,6,5,3,7,6,6,9,1,7,9,5,3,7,16,0,0,6,4,6,12,3,4,2,10,0,9,11,14,8,9,0,0,0,0,0,0,10,11,8,5,8,12,4,8,8,13,10,11,0,0,0,0,14,6,6,1,8,9,5,10,6,7,7,4,10,15,11,7,5,7,13,9,9,6,8,9
15,251,167,152,80,98,98,112,72,53,60,61,69,64,45,61,47,63,55,44,20,25,30,36,41,25,36,38,37,31,43,17,24,28,28,15,12,7,19,22,18,15,16,14,21,15,20,27,23,30,30,19,20,0,17,19,17,0,23,8,29,15,25,15,11,19,24,12,5,11,10,11,13,17,6,18,14,23,26,11,9,16,14,11,9,17,12,9,12,17,11,17,23,14,18,20,10,0,4,9,6,19,7,10,10,0,0,0,12,17,13,8,12,17,0,0,12,6,15,16,22,6,2,14,16,16,17,12,3,7,2,9,11,1,6,5,11,4,4,10,7,7,8,7,8,2,2,7,12,2,5,8,13,2,13,9,14,8,8,4,7,8,11,6,3,15,4,3,7,16,2,10,7,21,3,7,4,11,11,14,9,3,3,15,0,2,23,3,10,8,7,15,6,13,0,0,10,15,12,14,4,7,4,15,0,11,8,13,3,8,0,0,0,0,0,0,14,11,14,4,9,14,11,12,10,10,7,14,0,0,0,0,9,4,6,2,6,3,1,6,3,11,9,4,11,11,10,14,6,12,8,4,10,5,10,10
16,222,184,141,95,99,84,101,72,65,66,54,47,64,45,71,32,60,42,46,29,29,30,29,39,30,37,28,35,36,48,20,27,23,30,16,15,9,18,15,26,21,26,17,29,15,23,21,21,31,34,22,29,0,16,19,22,0,24,18,28,19,12,17,14,16,17,13,13,8,8,12,15,13,6,14,16,11,21,11,10,11,12,11,13,13,11,7,13,20,13,14,14,14,12,8,17,0,5,22,11,28,14,12,16,0,0,0,16,7,8,16,5,12,0,0,10,10,19,11,23,0,11,15,18,8,16,9,5,11,7,9,15,5,11,9,6,7,11,9,9,4,7,6,4,7,8,2,10,6,10,6,4,3,12,10,5,7,12,5,4,9,13,16,8,15,1,11,3,7,7,16,12,21,11,5,8,11,14,6,2,3,2,15,6,8,16,2,7,13,10,3,6,7,0,0,3,9,14,11,2,8,5,7,0,16,9,7,5,7,0,0,0,0,0,0,8,10,13,2,9,10,9,16,2,14,7,9,0,0,0,0,7,6,9,5,5,5,5,6,10,13,5,2,9,14,8,6,7,12,7,5,7,4,8,8
17,235,159,169,94,113,115,97,52,53,57,53,60,61,54,44,33,53,43,35,29,35,27,36,45,15,32,39,48,45,54,14,19,18,32,20,17,10,30,19,19,21,19,19,21,28,18,34,22,33,32,27,26,0,9,15,17,0,32,21,27,20,19,17,20,15,12,20,8,16,12,17,8,16,10,9,10,18,17,8,14,19,15,13,15,7,7,9,11,22,10,11,18,25,20,12,12,0,6,16,5,17,7,6,8,0,0,0,10,8,9,19,11,6,0,0,16,8,25,17,14,2,8,12,13,18,21,15,5,6,3,5,16,4,5,13,6,10,12,10,12,6,9,10,7,8,2,4,11,4,5,6,5,3,11,21,7,5,9,4,9,9,11,17,9,8,1,5,2,7,12,6,4,17,9,5,5,8,18,13,10,4,6,21,8,6,18,5,7,4,7,7,4,15,0,0,7,8,4,7,4,8,4,10,0,13,13,9,6,4,0,0,0,0,0,0,15,12,8,2,7,11,7,8,11,12,5,9,0,0,0,0,15,2,9,6,10,3,10,5,8,9,8,5,5,18,11,9,5,14,7,10,14,5,10,16
18,274,170,149,87,108,88,129,72,61,57,67,48,77,49,39,26,56,50,40,30,39,27,27,51,20,44,46,40,40,43,15,29,17,34,13,16,12,19,16,17,16,24,12,17,16,25,17,28,37,33,13,23,0,28,24,25,0,22,18,21,12,18,14,14,17,15,11,8,10,11,19,11,15,16,11,16,12,14,16,14,11,16,11,12,14,15,11,24,18,19,12,15,21,8,17,13,0,4,17,10,23,11,10,11,0,0,0,12,11,6,15,5,15,0,0,16,10,20,13,21,7,3,16,17,13,15,16,4,6,5,6,8,3,9,7,15,4,7,17,6,3,13,12,8,6,5,2,10,4,3,16,8,5,9,13,3,9,15,4,5,6,13,5,12,9,1,9,6,11,9,6,9,19,9,11,11,7,13,10,5,7,4,9,5,1,22,4,4,10,10,7,5,19,0,0,7,7,11,5,8,11,4,8,0,13,8,8,6,2,0,0,0,0,0,0,4,16,10,1,6,9,7,9,8,11,7,12,0,0,0,0,10,6,3,2,6,4,2,9,6,5,6,6,7,22,8,5,10,11,12,10,9,3,6,11
19,254,170,123,75,96,117,111,52,66,62,66,40,40,68,40,33,51,53,38,43,31,32,24,46,31,45,37,27,41,57,16,27,21,36,27,19,15,16,19,18,21,32,11,17,30,26,23,15,31,30,18,24,0,19,21,26,0,27,21,22,13,17,20,9,16,28,11,12,16,9,14,22,9,11,15,15,14,29,11,13,11,14,15,11,19,7,5,28,22,9,18,12,18,10,18,12,0,8,18,7,20,13,10,15,0,0,0,9,15,11,15,12,16,0,0,11,12,13,13,11,3,2,12,8,9,17,17,4,2,2,7,13,6,6,6,7,11,5,8,11,11,6,8,8,9,10,7,7,6,6,10,13,5,7,8,11,9,7,3,8,9,14,11,7,9,1,11,2,8,8,8,10,18,11,6,8,15,16,11,1,10,0,8,6,1,16,2,9,10,8,5,5,11,0,0,3,10,8,15,4,13,5,8,0,16,10,6,6,5,0,0,0,0,0,0,6,14,11,6,8,8,6,10,3,13,5,11,0,0,0,0,11,4,7,1,6,5,6,8,6,13,9,5,7,16,7,6,6,13,8,6,6,5,5,12
20,230,169,126,104,108,103,115,66,70,44,68,51,62,52,65,30,69,46,25,28,42,35,36,41,19,32,41,41,37,59,25,36,17,26,18,27,14,20,16,24,14,20,9,24,20,27,16,25,30,24,20,28,0,10,15,16,0,26,23,22,19,17,25,13,14,18,14,8,13,10,14,14,8,11,18,13,11,20,12,18,14,13,13,12,14,8,3,16,25,18,20,14,24,10,17,18,0,8,9,14,14,12,5,9,0,0,0,10,8,5,11,7,10,0,0,15,5,7,13,17,1,4,12,13,14,15,16,6,11,11,5,13,3,10,10,6,7,7,6,10,9,7,8,7,4,6,5,8,4,5,11,19,6,14,11,11,15,11,2,9,7,16,16,6,10,3,6,6,10,9,9,13,19,6,8,9,8,15,13,15,4,4,10,10,4,18,5,6,7,8,5,11,22,0,0,7,7,9,9,8,9,3,9,0,19,9,10,5,8,0,0,0,0,0,0,5,9,6,4,8,11,13,9,10,10,9,15,0,0,0,0,7,5,4,5,13,7,9,6,5,16,11,8,7,12,6,6,3,19,19,13,11,6,10,17
21,255,168,145,83,97,89,123,61,60,56,54,44,67,52,61,31,57,45,46,33,39,29,25,46,22,39,47,41,36,56,20,28,20,32,15,28,16,25,17,26,15,18,16,22,25,20,18,22,28,31,17,18,0,11,12,19,0,18,25,20,17,23,21,19,19,8,16,13,13,8,11,12,11,8,12,15,14,21,8,17,12,12,14,10,17,11,6,16,21,18,17,12,19,9,20,22,0,8,15,14,22,10,6,8,0,0,0,13,12,6,19,10,14,0,0,21,4,14,12,14,6,5,9,18,14,17,9,4,10,7,4,11,6,7,7,15,7,7,11,8,4,6,6,8,7,0,2,14,4,6,12,8,4,7,11,8,8,17,3,4,6,13,17,17,9,3,9,3,10,10,15,11,32,7,4,6,7,10,10,4,6,2,14,9,4,14,0,11,10,10,3,4,11,0,0,8,12,8,15,5,8,5,12,0,6,10,11,7,6,0,0,0,0,0,0,6,8,10,2,13,9,14,11,3,8,6,14,0,0,0,0,6,6,4,2,8,3,5,6,4,9,4,7,9,14,9,6,9,13,11,7,9,2,12,9
22,237,169,132,90,102,80,113,60,66,51,54,51,69,48,47,32,56,45,40,29,29,22,26,59,28,32,26,59,59,43,18,15,22,39,30,19,13,27,16,24,14,29,21,26,22,17,27,25,23,30,16,20,0,14,15,15,0,28,19,24,10,14,22,12,11,24,15,14,10,7,16,8,12,9,15,10,15,14,9,10,17,14,9,10,15,10,10,9,19,14,23,19,21,13,13,17,0,6,12,8,18,6,16,7,0,0,0,8,11,9,15,10,7,0,0,11,5,23,15,13,4,2,13,12,15,29,9,6,13,4,6,10,4,6,9,15,3,9,10,14,9,9,9,3,6,6,5,9,7,5,13,10,6,9,20,9,13,8,4,8,4,10,10,8,11,3,5,4,12,8,3,7,20,6,6,4,7,15,8,9,6,3,13,6,6,15,5,16,5,7,5,4,12,0,0,4,10,15,13,2,9,6,6,0,6,7,12,9,9,0,0,0,0,0,0,11,8,9,4,3,13,7,21,10,18,5,10,0,0,0,0,15,1,1,2,7,1,3,6,2,7,9,5,7,11,8,7,2,17,9,6,12,5,12,8
23,254,168,142,92,108,79,114,68,75,49,74,52,64,48,42,38,56,34,38,24,27,28,22,52,20,37,41,47,35,50,12,19,20,35,17,19,8,16,13,21,13,23,14,19,28,28,11,16,29,34,21,15,0,15,14,15,0,25,23,21,18,17,22,10,25,16,10,13,12,8,20,15,12,4,14,9,17,25,14,7,19,13,12,10,15,14,8,16,17,11,14,17,26,14,23,5,0,9,10,18,17,9,12,10,0,0,0,9,15,15,8,9,13,0,0,11,15,14,15,7,8,9,10,14,20,14,21,5,10,6,6,9,3,8,7,14,6,4,5,10,11,6,9,10,4,6,5,5,3,8,6,9,3,16,14,7,6,7,2,12,5,21,9,7,17,4,2,4,13,8,7,11,16,13,5,11,8,5,5,8,7,3,13,7,5,11,3,13,8,5,11,9,10,0,0,7,12,11,5,4,4,5,13,0,8,11,7,7,2,0,0,0,0,0,0,6,7,6,2,9,6,15,8,7,16,6,9,0,0,0,0,13,7,9,3,9,7,5,2,5,11,8,10,3,20,10,10,6,13,7,2,13,6,7,9
