,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,218,144,134,107,97,103,104,78,64,52,60,45,53,52,59,29,43,52,36,33,31,32,23,38,16,30,40,41,31,58,21,21,27,31,18,13,15,14,15,29,23,13,12,16,20,27,24,21,35,29,26,0,27,16,18,22,0,29,18,30,21,24,13,18,24,13,14,3,13,9,14,14,11,9,11,15,14,18,17,8,7,11,11,10,18,9,4,12,17,17,10,17,21,9,13,15,0,6,16,11,26,11,19,0,0,18,14,9,16,5,6,7,10,0,0,10,7,16,14,14,3,4,12,9,8,14,18,6,10,4,3,6,2,10,8,10,6,5,5,11,7,5,10,9,10,3,4,10,6,2,10,7,5,9,17,5,8,8,1,8,8,19,12,8,13,3,11,5,14,5,11,9,21,13,9,2,7,11,9,7,6,7,11,8,5,25,0,16,11,11,2,7,7,0,0,9,4,9,14,2,7,3,8,0,14,9,11,0,0,0,0,5,11,7,9,9,14,7,2,8,9,10,6,9,14,7,9,0,0,0,0,6,4,6,5,8,4,4,7,7,9,4,4,8,10,15,6,8,14,16,11,13,4,7,10
11,239,167,159,92,99,101,122,65,68,52,64,58,61,54,47,30,62,44,54,31,23,26,27,35,29,42,34,34,38,64,13,23,21,21,20,21,9,18,14,18,17,15,17,35,17,26,28,20,38,25,14,0,24,20,20,14,0,37,18,31,16,22,25,17,15,18,13,6,10,13,19,12,10,9,19,7,18,27,13,14,14,7,17,9,13,14,14,17,19,16,16,14,19,12,16,13,0,2,13,13,11,14,7,0,0,17,13,18,10,10,14,14,14,0,0,14,5,21,18,17,8,3,12,11,14,18,11,5,7,3,7,7,4,12,6,13,4,8,3,5,4,2,4,6,7,5,6,13,5,7,10,10,8,7,10,11,5,10,7,9,6,14,7,11,13,6,5,4,13,6,10,8,21,9,10,4,8,13,10,7,7,3,14,9,5,14,2,8,5,13,7,9,14,0,0,5,17,5,15,6,7,2,8,0,14,9,10,0,0,0,0,6,11,9,6,6,12,8,5,11,6,16,12,8,8,4,12,0,0,0,0,6,2,6,3,8,7,6,6,5,6,6,3,9,17,10,9,10,14,12,5,5,3,13,5
12,244,163,150,78,97,96,111,68,76,47,57,52,69,55,69,31,48,27,43,35,35,44,27,48,35,50,42,53,33,45,16,27,14,31,24,26,10,18,18,19,24,28,15,22,18,19,33,22,31,24,25,0,26,12,20,14,0,24,22,18,17,11,17,15,18,23,13,8,12,7,20,9,11,10,13,10,13,21,16,14,13,22,16,11,9,16,8,12,20,11,17,11,23,17,18,16,0,7,6,14,14,10,9,0,0,18,14,10,16,8,19,14,7,0,0,9,9,14,23,11,1,5,6,7,11,19,16,4,7,8,7,6,2,4,7,12,6,16,8,15,5,5,9,6,5,5,8,9,7,8,7,9,7,10,18,6,8,10,3,3,11,14,13,10,10,4,8,3,10,10,13,8,15,11,8,4,12,5,10,9,1,4,14,6,4,13,6,12,15,6,7,10,15,0,0,11,10,7,9,7,7,3,13,0,16,12,7,0,0,0,0,6,15,7,13,11,9,9,3,10,6,9,17,11,9,2,6,0,0,0,0,7,4,8,4,6,6,5,6,4,9,7,8,6,20,15,7,6,14,12,8,5,9,7,9
13,245,169,135,99,102,96,114,76,64,56,61,50,64,45,58,33,65,47,43,25,28,38,27,34,11,37,23,32,35,49,15,19,22,31,25,23,10,15,14,25,13,14,22,25,22,23,27,26,29,31,33,0,21,19,22,13,0,29,24,31,24,16,25,16,23,21,7,9,8,13,18,12,13,8,13,16,19,21,11,14,7,6,16,13,11,13,12,13,19,17,14,13,24,10,15,11,0,9,14,13,22,11,7,0,0,21,13,8,13,17,10,9,10,0,0,13,16,13,13,19,2,8,10,4,12,17,22,9,10,5,2,8,3,8,10,12,4,8,7,7,7,6,7,11,5,5,7,10,4,6,7,15,7,9,11,7,8,7,4,8,8,15,11,8,8,1,3,7,11,7,8,8,18,15,8,8,9,10,11,9,2,5,11,5,2,18,3,13,9,10,13,6,11,0,0,3,8,5,13,3,6,5,10,0,15,15,12,0,0,0,0,3,11,11,11,10,7,7,4,10,8,8,9,11,9,4,13,0,0,0,0,11,4,8,1,6,5,4,5,8,7,6,5,7,15,11,7,8,8,13,8,9,5,15,5
14,217,164,170,83,115,79,114,54,62,53,56,60,57,64,74,30,59,46,40,36,27,31,29,31,29,38,36,40,30,45,17,28,17,29,19,17,5,16,16,34,12,22,11,18,20,26,20,21,25,29,20,0,31,20,24,13,0,17,26,18,15,14,24,13,12,18,10,11,17,10,16,14,8,7,15,10,16,18,10,17,15,11,14,12,12,16,11,24,25,15,21,18,13,11,14,11,0,6,10,7,18,9,10,0,0,21,19,9,18,13,13,7,12,0,0,11,7,13,10,16,8,3,6,16,12,15,13,3,9,1,4,14,4,8,3,9,6,10,10,15,8,9,8,8,5,7,11,5,3,6,11,9,1,12,14,13,6,8,3,3,2,16,14,7,9,5,7,7,8,8,12,11,25,13,13,3,9,16,8,3,3,4,10,6,3,17,2,6,10,11,10,8,13,0,0,5,10,9,9,11,5,6,7,0,14,12,13,0,0,0,0,3,10,10,5,4,9,8,3,5,14,5,9,4,9,8,12,0,0,0,0,9,2,4,3,5,5,4,6,3,7,10,4,8,12,12,7,7,14,13,7,8,2,8,11
15,235,186,126,90,92,92,98,52,53,62,57,52,59,60,54,28,60,54,27,30,32,35,33,39,21,41,42,37,33,42,16,20,11,30,31,7,15,18,24,27,9,30,13,26,19,24,24,23,32,36,21,0,31,17,15,11,0,26,9,25,12,12,18,20,25,16,12,7,10,10,12,9,17,10,7,15,21,24,18,13,21,12,10,12,12,11,10,17,22,15,14,15,10,16,10,14,0,5,15,9,19,12,11,0,0,22,11,16,10,12,12,13,12,0,0,9,10,13,14,15,6,6,9,12,6,13,21,8,9,5,3,4,2,7,5,16,4,7,7,8,7,5,14,11,8,4,7,8,6,11,11,7,2,10,9,4,10,15,4,2,5,14,8,6,12,2,7,11,15,9,7,6,12,7,7,7,1,13,3,4,2,4,9,7,2,13,8,15,8,12,5,6,10,0,0,6,13,7,7,8,7,1,12,0,19,10,9,0,0,0,0,8,15,8,10,10,6,8,5,10,4,9,10,6,5,11,10,0,0,0,0,8,6,10,1,4,3,3,8,7,12,10,8,12,20,12,6,6,9,19,5,13,2,11,11
16,234,163,142,68,109,98,110,62,72,60,43,52,63,55,65,15,44,55,32,22,36,24,28,31,29,43,31,32,28,58,20,31,18,25,25,19,8,14,10,22,14,22,9,15,18,20,23,17,28,22,14,0,29,9,11,19,0,30,22,29,19,14,30,14,22,17,10,8,11,6,19,13,15,7,19,9,18,19,17,11,18,15,12,9,22,19,8,18,19,22,15,8,12,12,11,14,0,10,8,12,9,10,10,0,0,29,19,14,15,11,9,9,8,0,0,12,9,18,16,24,4,10,7,15,19,12,17,5,12,4,7,11,0,5,5,6,8,4,4,17,7,5,5,13,9,2,4,9,4,4,10,5,5,10,7,5,11,7,2,5,6,15,7,13,7,1,3,2,10,8,7,6,23,3,6,6,3,12,14,4,7,3,14,8,5,15,2,8,12,7,5,5,3,0,0,10,14,15,11,4,8,5,7,0,10,6,4,0,0,0,0,7,12,9,7,10,8,17,3,8,11,7,10,7,15,8,10,0,0,0,0,16,6,6,3,6,3,6,4,3,11,7,10,11,16,12,7,7,7,9,7,4,4,21,6
17,258,165,156,67,113,93,100,60,57,46,51,66,54,55,55,25,56,43,44,44,36,38,37,51,21,46,37,35,37,45,24,24,18,26,19,24,10,19,11,18,24,30,13,29,16,23,25,25,29,35,23,0,24,18,19,19,0,26,20,17,14,20,21,11,18,22,9,8,14,10,9,10,8,9,13,9,19,20,12,12,20,18,12,8,14,14,11,14,13,15,15,13,18,8,13,15,0,3,15,15,19,9,14,0,0,20,16,13,7,18,9,11,10,0,0,11,7,20,16,15,11,7,10,9,14,15,10,2,12,3,3,11,4,6,8,12,6,4,11,11,4,7,8,7,2,6,6,4,6,9,12,11,2,5,14,10,8,13,7,7,6,8,12,5,6,3,10,3,7,3,12,6,17,7,8,4,7,9,7,10,1,3,12,4,4,23,3,10,16,9,7,7,12,0,0,7,7,15,9,7,6,4,17,0,12,10,12,0,0,0,0,6,12,6,14,9,5,8,5,6,11,5,11,4,16,15,7,0,0,0,0,14,6,9,3,5,6,3,8,7,11,12,7,11,14,12,9,9,14,14,11,9,5,12,17
18,247,160,137,79,106,102,106,60,68,42,67,69,70,50,53,29,62,50,31,28,25,39,25,47,27,42,34,35,27,53,19,18,19,32,17,20,12,18,16,26,19,24,17,29,19,27,26,26,29,34,17,0,25,22,17,8,0,22,15,34,20,20,20,14,22,26,10,12,12,9,12,13,16,14,12,4,18,26,16,16,10,14,15,13,15,14,14,17,21,10,10,17,14,11,13,17,0,4,16,12,26,15,8,0,0,27,12,15,9,11,15,16,10,0,0,8,3,12,12,12,5,8,11,20,13,18,11,8,7,8,5,13,2,2,7,6,8,7,10,13,5,5,6,10,12,9,8,5,6,5,8,9,6,10,10,4,11,4,1,8,7,18,18,16,12,5,7,4,10,11,6,14,16,1,5,2,8,7,11,7,3,6,17,6,3,20,5,11,5,11,10,4,9,0,0,7,11,11,10,3,18,5,10,0,10,8,5,0,0,0,0,5,13,8,10,11,10,8,5,6,6,8,10,14,11,7,9,0,0,0,0,10,3,10,4,5,9,7,8,10,7,7,5,9,23,6,4,7,8,13,2,9,6,4,5
19,247,163,137,104,103,101,114,60,70,57,55,49,73,52,54,26,55,47,37,32,44,36,27,46,23,32,38,36,42,51,21,27,24,23,26,33,7,26,13,22,22,27,18,18,22,23,26,16,26,23,20,0,24,29,15,15,0,25,20,27,14,17,19,21,28,20,12,9,11,10,11,11,8,10,13,15,15,24,15,12,11,16,9,12,7,12,5,19,18,17,18,12,18,13,8,17,0,3,13,15,20,11,10,0,0,18,19,10,12,11,9,9,7,0,0,9,7,14,9,14,8,7,10,11,15,11,8,3,18,7,4,7,5,8,12,11,8,10,7,11,5,11,10,16,3,11,7,7,7,9,11,7,6,10,17,11,8,8,7,4,10,11,11,5,11,2,13,6,11,4,10,5,13,12,3,5,4,10,13,8,9,7,17,4,2,16,4,10,5,9,6,9,12,0,0,7,5,11,12,9,6,3,7,0,13,9,14,0,0,0,0,6,9,10,8,6,8,7,3,6,16,5,15,3,6,7,14,0,0,0,0,11,2,7,4,5,7,9,5,4,14,5,4,6,13,9,6,7,20,14,8,9,6,11,9
20,238,160,143,83,88,95,94,56,58,58,69,50,55,48,58,36,52,46,37,27,24,33,41,46,24,41,29,43,40,40,18,27,22,31,21,23,15,19,12,17,18,32,15,16,20,19,15,20,30,25,17,0,27,20,16,22,0,30,14,28,15,23,31,17,17,19,10,7,19,12,20,18,15,8,16,13,19,17,17,8,16,18,12,10,15,14,10,14,22,12,13,19,21,12,21,15,0,4,16,9,20,12,12,0,0,19,18,16,11,12,10,9,16,0,0,15,7,11,14,23,2,7,6,6,18,24,18,6,10,5,3,11,1,12,6,14,5,11,10,7,3,13,8,6,8,4,5,11,4,6,7,7,4,7,10,5,15,9,3,5,5,12,10,8,8,4,5,3,15,11,9,6,13,5,8,6,14,10,7,4,5,10,13,9,5,13,4,7,12,8,7,7,19,0,0,12,7,11,10,8,4,4,18,0,14,8,10,0,0,0,0,7,7,10,8,10,14,7,1,10,7,7,6,8,10,7,8,0,0,0,0,11,2,7,3,6,6,7,5,6,11,9,6,9,10,8,14,9,9,17,12,8,6,10,12
21,240,156,148,99,110,104,110,57,71,71,56,64,57,52,56,33,47,61,42,31,25,28,32,43,21,53,41,40,50,56,18,26,22,40,19,19,9,24,17,22,23,32,21,18,24,30,23,18,30,18,18,0,20,21,15,15,0,30,20,31,22,20,23,16,18,21,11,7,10,13,15,12,11,8,13,12,8,21,16,7,18,13,13,15,9,12,7,16,21,14,15,11,15,11,16,13,0,4,11,21,20,14,9,0,0,11,13,13,13,10,14,11,16,0,0,16,11,20,15,13,1,10,10,19,6,19,14,8,9,4,1,9,3,6,10,10,7,10,11,12,10,9,6,8,8,5,9,11,3,6,10,10,6,9,12,5,9,5,3,4,4,14,12,11,10,6,8,9,10,5,5,11,23,14,4,8,9,10,9,11,6,6,11,6,6,23,6,12,12,9,4,7,15,0,0,6,10,8,14,9,4,4,4,0,17,6,11,0,0,0,0,6,12,13,7,14,7,3,0,9,11,10,10,3,11,8,16,0,0,0,0,6,0,11,1,6,5,12,9,3,5,9,4,7,13,14,11,8,15,16,3,5,2,12,11
22,246,167,160,92,112,100,108,55,51,63,53,61,60,49,36,28,51,44,38,24,32,26,38,52,23,34,41,37,31,54,22,28,27,36,18,18,10,14,13,29,16,22,16,18,25,29,21,12,34,31,16,0,24,13,14,20,0,25,19,31,18,15,24,15,16,18,20,10,12,12,7,13,13,6,15,14,13,24,15,12,13,10,10,10,15,20,12,21,17,14,10,16,17,9,5,13,0,12,22,8,17,8,10,0,0,20,21,16,7,10,8,9,9,0,0,10,9,23,19,10,10,9,15,15,13,16,14,2,8,4,2,14,5,11,9,11,4,9,10,12,2,8,3,5,7,11,8,10,8,5,8,5,4,10,10,8,8,8,6,6,8,20,8,9,5,0,9,3,7,7,5,10,19,4,11,7,6,13,9,10,5,3,11,9,6,16,7,11,10,10,7,20,6,0,0,4,10,14,6,8,7,3,13,0,11,9,11,0,0,0,0,9,18,10,12,7,13,11,2,14,6,8,5,12,17,5,11,0,0,0,0,9,4,4,5,4,9,6,7,6,11,10,1,13,16,7,4,7,14,16,6,8,6,5,12
23,241,155,158,92,91,111,99,63,63,52,57,47,65,57,52,25,46,38,34,33,29,35,36,46,25,35,30,37,56,38,13,31,13,22,21,23,9,18,12,18,12,21,17,33,28,31,32,19,33,24,23,0,17,17,13,13,0,22,23,23,20,16,21,9,15,28,8,17,24,10,21,12,3,9,14,12,7,21,16,11,18,10,10,10,27,15,4,16,26,14,17,17,20,9,13,16,0,4,13,5,14,8,13,0,0,14,13,11,21,16,15,8,16,0,0,7,8,17,15,11,8,5,4,16,7,16,8,4,9,4,0,15,4,7,11,9,3,8,6,17,10,11,6,10,10,7,5,5,8,7,13,6,3,7,11,10,8,9,4,7,9,12,8,5,9,5,5,10,6,9,7,6,16,6,7,4,6,11,6,5,2,4,12,4,1,10,2,7,16,5,4,6,11,0,0,8,10,8,10,4,5,5,12,0,13,9,8,0,0,0,0,7,4,11,12,10,7,12,1,11,10,11,13,14,15,8,22,0,0,0,0,5,3,7,2,7,4,5,8,4,12,8,9,8,8,10,6,8,10,8,3,8,3,14,8
