,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,263,172,146,85,110,108,110,53,66,68,52,43,62,57,57,42,63,53,30,22,38,23,20,33,24,38,45,40,37,55,13,23,22,25,16,19,13,18,19,27,12,33,19,25,25,28,31,21,28,39,21,32,0,14,18,13,0,25,13,27,25,18,24,16,21,21,15,12,13,4,12,15,12,9,15,15,14,28,5,8,13,10,11,16,9,17,16,10,21,19,17,13,30,9,12,17,0,8,7,10,19,13,13,12,0,0,0,13,13,10,11,11,11,0,0,13,8,15,9,15,0,6,18,13,8,12,12,2,9,8,3,13,5,12,4,10,8,11,16,7,5,8,6,5,4,2,5,10,12,1,8,6,3,19,16,7,6,9,2,5,10,21,9,8,6,0,8,5,9,10,7,10,20,7,4,3,8,11,10,13,9,1,8,8,4,19,6,9,7,4,6,7,8,0,0,7,10,8,13,5,11,3,12,6,0,15,5,6,6,0,0,0,0,0,0,5,13,6,6,9,12,6,10,9,15,7,17,0,0,0,0,7,5,2,1,7,1,4,6,9,7,10,6,12,16,15,10,1,9,14,6,5,6,15,19
11,244,168,158,97,106,102,116,45,61,48,67,65,56,41,64,31,53,54,34,30,29,33,33,32,15,32,40,34,43,51,19,19,43,26,18,30,10,16,14,16,19,19,15,26,20,21,21,14,32,25,12,26,0,25,30,21,0,23,20,28,23,20,14,15,19,24,18,13,15,6,11,16,9,4,10,10,14,24,18,15,16,8,12,11,12,9,8,20,20,12,16,20,25,14,18,18,0,4,11,8,16,7,8,8,0,0,0,15,13,13,13,11,10,0,0,16,7,14,19,21,7,8,6,13,13,18,14,5,12,7,4,8,3,9,7,15,1,10,6,8,2,12,9,8,5,3,4,10,3,6,7,10,6,8,11,7,9,15,9,6,8,13,10,6,13,2,6,3,13,11,4,4,21,7,6,10,9,10,12,5,4,7,15,6,2,10,3,8,10,9,7,5,10,0,0,4,12,13,15,8,10,3,2,9,0,13,8,5,4,0,0,0,0,0,0,9,13,6,8,7,15,4,10,8,13,7,12,0,0,0,0,8,4,8,3,8,5,6,9,5,4,8,5,9,11,12,9,4,14,8,4,10,5,13,8
12,240,170,149,92,117,97,109,50,63,54,51,54,59,39,53,24,48,46,31,28,34,29,27,45,13,43,36,38,37,45,20,20,20,37,12,27,14,23,21,17,22,18,15,27,31,24,27,21,32,24,23,23,0,15,17,23,0,36,21,23,21,21,17,16,16,15,11,10,7,13,13,14,10,9,16,15,12,19,22,8,13,14,16,8,19,16,8,14,25,20,12,20,15,15,11,11,0,4,15,9,21,13,10,7,0,0,0,17,21,4,8,13,9,0,0,12,9,23,8,16,5,6,11,17,11,16,16,13,8,3,5,9,2,4,3,16,4,5,11,15,5,10,10,10,4,7,3,10,2,7,8,9,5,5,10,9,5,5,3,7,6,19,11,7,12,2,7,7,11,3,10,5,22,10,8,4,8,14,9,3,3,9,10,6,2,18,4,6,8,11,5,8,10,0,0,6,8,7,8,7,11,7,11,9,0,10,13,8,9,0,0,0,0,0,0,8,11,8,3,14,15,9,13,7,6,10,8,0,0,0,0,8,5,8,0,6,3,4,6,6,8,5,8,7,12,12,14,12,20,13,4,10,3,9,8
13,248,186,140,95,93,84,112,68,66,54,49,61,55,37,46,26,49,57,40,37,26,30,34,40,20,39,36,52,30,48,32,23,25,19,16,18,19,19,17,27,16,24,18,29,21,24,19,26,35,36,22,15,0,19,13,8,0,22,21,34,18,19,16,15,19,27,10,11,13,6,15,11,14,5,10,11,17,21,16,7,13,9,19,12,12,12,11,13,34,14,15,16,30,11,12,12,0,7,11,16,19,14,6,13,0,0,0,16,11,12,19,16,15,0,0,11,10,21,13,21,8,5,7,11,13,14,14,3,2,4,3,11,5,3,8,10,7,4,14,8,4,8,8,5,13,7,6,13,1,6,14,6,4,8,11,5,11,10,4,9,4,12,11,7,9,3,9,5,13,5,9,9,20,9,6,8,8,10,12,5,3,3,11,7,4,12,2,13,13,7,4,14,11,0,0,8,6,7,12,3,4,2,3,14,0,12,17,6,6,0,0,0,0,0,0,2,12,6,5,4,9,10,7,9,10,6,14,0,0,0,0,5,3,4,2,4,8,7,3,6,12,11,5,11,12,11,7,10,11,12,6,9,7,9,9
14,245,167,140,86,106,102,114,44,63,54,63,50,55,50,48,36,51,58,30,37,24,38,38,40,24,45,43,46,37,46,25,27,28,30,22,18,17,15,16,31,16,27,17,16,22,31,27,27,33,33,23,27,0,16,16,16,0,36,21,21,22,21,13,25,20,21,11,10,19,11,9,9,14,5,12,15,12,20,4,8,14,15,8,6,22,17,12,13,25,12,14,16,14,9,10,14,0,6,12,15,31,12,14,4,0,0,0,14,15,6,12,16,13,0,0,9,14,23,17,17,8,3,11,13,11,15,12,8,6,5,1,5,7,6,7,11,8,8,6,7,5,2,7,9,12,6,5,9,2,6,13,11,5,10,19,11,11,10,8,6,8,15,9,7,6,3,8,2,10,10,9,13,18,8,9,7,12,16,9,1,5,4,20,5,3,16,5,5,4,5,12,12,9,0,0,6,17,7,6,5,12,3,11,11,0,3,10,11,6,0,0,0,0,0,0,7,8,6,6,11,13,11,13,8,9,17,9,0,0,0,0,15,5,4,1,7,1,5,11,7,9,5,6,10,14,13,5,6,19,10,8,7,7,7,15
15,249,149,159,103,98,101,91,68,68,50,60,59,57,60,51,25,49,38,35,24,38,31,29,49,20,34,42,41,31,57,28,17,24,26,24,25,11,13,18,23,19,23,10,24,10,30,23,18,30,23,30,20,0,26,16,15,0,28,17,16,21,17,15,19,22,22,12,11,10,4,9,12,10,12,14,5,20,16,13,9,20,18,8,12,9,11,7,12,26,17,22,14,21,9,8,14,0,6,13,9,15,15,8,12,0,0,0,12,13,6,7,12,14,0,0,8,8,17,7,19,5,4,10,11,12,21,10,5,7,6,4,6,6,6,8,9,5,7,6,9,5,9,5,9,9,11,6,6,7,6,14,7,6,14,15,3,6,6,3,4,4,15,8,6,7,3,9,5,12,8,8,8,16,6,5,6,9,16,7,4,5,5,11,8,6,14,5,12,3,8,4,13,15,0,0,5,7,6,17,5,6,3,3,11,0,5,17,6,8,0,0,0,0,0,0,12,11,6,4,11,7,12,8,2,17,4,15,0,0,0,0,9,2,7,6,6,6,7,9,5,8,9,5,9,16,13,8,1,16,16,11,9,8,12,11
16,254,176,148,85,95,99,138,77,72,59,49,48,61,48,45,23,46,42,35,26,26,42,37,41,22,38,38,39,42,44,25,21,31,28,32,17,10,16,14,20,20,20,15,18,20,25,26,22,21,28,21,18,0,18,19,14,0,24,18,23,21,22,22,15,12,21,14,10,8,5,20,20,7,7,17,9,13,22,21,15,16,9,16,5,12,10,5,16,14,8,17,15,23,14,11,18,0,3,12,6,18,6,13,9,0,0,0,10,17,8,9,5,6,0,0,19,8,26,15,20,8,4,14,10,7,15,14,10,8,4,8,11,4,14,6,12,7,11,9,6,11,8,9,10,7,7,5,13,3,6,11,12,4,14,11,10,2,13,1,9,6,9,12,6,8,4,10,4,13,10,10,4,25,5,7,5,5,9,13,10,4,2,10,7,5,13,8,9,7,11,9,5,12,0,0,5,14,9,13,10,7,3,3,11,0,10,8,8,6,0,0,0,0,0,0,11,13,9,3,7,9,8,5,10,9,10,12,0,0,0,0,8,3,7,5,6,5,6,8,9,9,8,3,10,16,11,8,5,11,11,6,11,4,8,5
17,270,192,143,91,94,111,124,60,72,44,63,54,56,35,58,19,54,45,43,22,31,13,32,36,22,40,37,32,43,52,21,19,34,39,20,21,17,20,6,17,19,20,18,27,25,26,30,28,25,25,20,18,0,21,17,12,0,24,14,27,13,14,21,12,13,23,16,7,12,10,18,7,14,3,9,12,11,15,15,11,16,13,10,11,15,9,13,19,13,21,20,9,23,12,20,19,0,5,13,9,11,9,8,5,0,0,0,11,9,5,8,8,11,0,0,18,10,24,21,16,3,7,9,5,9,11,11,7,10,5,2,14,5,5,5,9,7,6,6,7,9,11,6,4,4,8,4,6,4,12,7,5,1,11,13,6,8,13,4,6,10,18,12,7,15,2,7,7,3,9,8,13,26,6,13,7,8,10,5,7,3,3,10,5,7,20,4,11,14,7,4,6,12,0,0,7,8,9,11,4,10,5,10,11,0,6,13,8,7,0,0,0,0,0,0,10,9,8,3,7,10,5,11,5,10,8,8,0,0,0,0,14,5,5,4,6,5,10,4,8,12,8,4,11,18,13,9,6,18,9,7,10,7,10,13
18,258,150,143,83,103,108,88,58,63,57,52,54,62,54,47,37,51,45,28,21,40,37,25,33,22,42,31,37,50,43,23,27,22,34,17,21,10,21,20,16,17,18,13,25,22,24,24,17,35,30,17,24,0,19,11,16,0,20,22,21,14,18,19,23,17,23,13,7,11,8,11,23,17,9,17,7,9,20,15,7,15,10,10,12,14,16,10,18,32,18,20,24,13,12,19,10,0,7,18,5,22,16,11,6,0,0,0,6,19,13,15,15,10,0,0,9,10,19,14,13,2,6,8,8,13,17,12,3,4,3,4,12,2,13,6,9,11,4,13,13,9,5,7,8,7,8,9,6,4,9,9,4,5,6,18,6,7,10,4,4,8,14,14,10,9,1,3,4,7,4,9,15,27,3,12,9,5,11,12,7,6,5,13,9,3,9,3,11,11,8,5,9,21,0,0,5,8,7,12,8,8,3,12,6,0,5,9,15,8,0,0,0,0,0,0,12,9,4,5,3,12,6,14,6,13,9,6,0,0,0,0,13,6,6,3,7,5,6,7,10,9,6,5,8,19,11,12,4,17,18,3,8,4,9,10
19,252,159,143,88,111,106,109,60,54,55,70,48,55,48,54,29,51,43,40,27,32,32,31,54,21,32,33,35,32,55,19,38,21,29,27,21,18,17,15,15,20,25,9,23,23,23,28,11,20,24,22,21,0,20,18,23,0,24,18,26,19,21,15,18,13,23,18,10,21,15,11,9,9,10,17,5,15,15,15,9,18,16,7,12,19,11,20,18,22,17,12,16,23,19,16,10,0,9,15,9,18,16,14,15,0,0,0,10,14,8,8,11,10,0,0,10,8,19,18,11,6,4,7,9,15,12,15,6,1,8,7,15,4,8,5,8,5,9,10,13,7,2,7,8,6,5,9,12,6,4,7,4,6,8,9,6,9,9,3,5,5,18,15,8,9,5,4,7,8,13,6,11,23,4,2,6,9,8,8,5,8,3,14,1,2,13,5,9,13,12,8,7,12,0,0,6,12,7,13,4,7,5,9,12,0,8,13,5,10,0,0,0,0,0,0,9,10,12,6,7,9,7,18,8,9,9,13,0,0,0,0,12,1,6,4,11,3,5,10,7,9,11,4,4,13,10,8,8,10,13,6,9,4,11,6
20,220,180,158,101,84,108,107,58,60,54,60,57,55,39,47,28,56,38,30,26,40,29,26,43,21,40,48,42,41,54,24,33,20,42,29,17,11,23,14,26,12,21,19,19,22,35,29,19,33,32,19,36,0,24,22,18,0,20,23,29,18,13,13,13,19,13,16,9,9,8,21,10,14,8,10,15,14,20,11,11,12,14,11,18,8,8,3,12,15,22,12,13,22,12,13,15,0,9,13,16,18,14,16,6,0,0,0,11,17,11,20,11,13,0,0,10,7,14,10,14,2,2,13,9,19,13,19,2,8,12,8,6,3,9,7,9,8,17,7,12,10,5,5,11,3,8,4,10,10,4,10,5,5,13,18,7,7,9,7,5,7,14,10,8,6,4,8,4,13,13,8,8,16,4,5,5,12,16,6,2,11,4,10,1,3,18,6,9,12,13,9,7,10,0,0,6,9,9,11,4,9,2,5,13,0,7,7,12,2,0,0,0,0,0,0,11,11,6,3,7,7,11,11,8,9,5,12,0,0,0,0,15,3,3,2,4,5,3,6,2,8,6,3,9,12,11,5,3,14,10,5,8,3,13,10
21,233,178,157,88,101,99,110,63,71,64,55,61,62,42,65,26,58,44,43,27,29,34,27,41,20,37,43,40,50,48,7,25,25,29,26,22,11,16,16,22,21,17,17,18,19,33,29,26,25,28,18,22,0,17,23,13,0,21,23,23,18,13,20,20,21,17,12,9,10,13,16,13,9,6,16,14,13,14,19,16,24,10,7,10,11,8,12,9,26,20,17,14,22,10,18,18,0,5,19,14,18,14,17,5,0,0,0,11,7,8,11,11,9,0,0,16,6,17,14,9,6,5,17,16,16,17,6,4,8,2,7,10,3,7,7,8,4,7,3,17,6,6,10,11,7,7,8,10,6,4,4,11,6,9,14,4,12,10,6,12,6,13,10,12,9,2,7,3,5,8,13,6,20,9,8,4,14,15,24,6,3,4,11,4,5,8,6,10,10,13,3,7,10,0,0,10,16,8,10,5,16,0,16,8,0,7,7,11,8,0,0,0,0,0,0,11,9,7,8,5,10,8,6,8,20,7,12,0,0,0,0,11,7,8,4,10,4,4,6,6,8,8,4,5,14,19,10,7,12,7,10,8,6,6,11
22,257,180,132,95,98,94,95,72,59,58,57,55,71,51,45,30,54,46,31,22,36,22,29,35,20,44,37,41,26,44,14,24,21,24,17,19,15,20,11,22,21,17,15,33,26,18,35,19,29,31,15,27,0,18,31,19,0,26,13,18,19,18,15,20,19,19,10,15,6,13,12,10,16,9,7,8,21,21,12,16,13,19,9,11,12,21,6,17,23,15,16,17,20,11,20,8,0,9,20,12,11,5,11,8,0,0,0,10,19,14,16,12,14,0,0,6,11,16,14,13,9,5,17,11,15,20,16,5,7,7,6,11,6,5,8,10,7,7,13,7,12,8,11,4,5,9,2,7,5,7,5,10,5,17,7,8,14,9,7,7,5,15,11,5,6,7,11,5,8,12,8,10,20,6,8,6,14,13,12,5,6,8,13,6,3,16,2,10,5,12,3,8,10,0,0,7,8,12,10,8,7,2,10,8,0,10,8,5,6,0,0,0,0,0,0,11,12,8,5,7,17,14,18,12,7,7,10,0,0,0,0,8,4,4,4,9,6,4,7,0,7,5,4,7,12,12,8,6,13,13,8,8,7,7,9
23,210,153,156,110,113,111,118,64,73,48,71,56,67,47,61,19,64,45,34,29,33,27,33,45,24,44,27,31,49,50,28,16,26,35,14,21,10,23,14,23,20,17,11,25,20,23,24,21,23,34,24,18,0,11,14,13,0,44,17,32,19,15,18,22,21,28,9,11,18,15,15,11,8,7,23,9,12,12,13,14,14,16,16,14,14,13,10,21,17,11,12,21,22,14,8,16,0,9,11,6,11,14,11,10,0,0,0,15,9,16,15,10,13,0,0,9,9,15,15,14,8,3,10,13,14,20,8,2,12,4,5,10,2,11,13,7,10,8,11,9,9,5,20,5,3,8,9,9,3,5,8,7,4,8,14,9,13,8,6,10,4,12,4,7,7,3,5,9,11,12,12,5,15,8,12,6,13,9,9,9,5,8,16,6,4,18,8,12,4,9,3,8,8,0,0,7,12,17,10,11,7,4,11,16,0,10,16,8,4,0,0,0,0,0,0,7,5,10,2,7,9,9,9,8,13,7,12,0,0,0,0,9,7,9,0,6,7,12,6,3,9,9,4,11,17,5,9,4,9,10,8,12,8,13,10
