,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,216,155,134,89,93,96,85,72,65,40,55,57,65,44,54,19,45,49,44,32,30,31,27,46,24,36,33,44,41,52,18,20,21,40,17,16,6,18,19,24,10,24,17,20,31,25,18,15,22,32,23,0,25,19,13,0,32,29,19,21,13,15,11,19,12,9,14,12,6,15,19,12,13,9,13,7,14,17,14,13,12,17,19,13,17,13,3,16,25,22,16,14,17,11,17,0,12,3,16,11,18,6,12,0,0,24,14,17,7,10,13,0,0,6,12,15,13,13,13,17,6,10,17,12,17,24,8,5,8,2,3,9,6,9,5,15,8,9,7,6,9,5,6,6,4,7,4,4,6,8,8,6,5,11,8,16,14,6,5,6,6,12,6,3,14,5,3,5,10,12,21,3,15,11,6,8,7,14,13,5,3,5,10,3,7,19,7,13,6,7,1,0,0,16,5,5,5,10,13,9,7,4,9,0,13,12,6,0,0,0,0,8,12,9,9,8,9,3,5,4,10,9,9,0,0,0,0,11,3,6,11,9,4,5,3,4,8,6,4,5,6,6,7,8,23,5,8,2,14,15,9,7,4,10,11
11,240,156,153,94,99,96,129,74,62,62,47,58,52,60,61,26,58,29,36,25,31,27,30,47,21,33,38,28,30,36,21,18,28,40,20,20,12,20,13,25,14,21,19,19,22,15,25,22,32,29,25,0,26,17,19,0,29,21,16,25,14,13,28,15,16,19,10,11,7,11,8,16,16,13,15,10,17,24,12,14,10,13,16,7,12,12,6,14,20,9,12,13,21,9,7,0,17,6,15,16,29,13,6,0,0,19,16,11,5,5,8,0,0,10,11,6,3,14,16,13,9,11,8,8,10,11,21,1,5,1,2,14,3,8,5,11,7,10,10,11,5,8,11,9,4,9,5,5,9,8,10,6,5,7,10,11,12,17,9,3,3,17,8,5,11,8,12,6,9,8,9,4,23,2,3,1,9,15,12,8,4,2,15,6,6,17,4,4,14,6,2,0,0,11,14,6,11,12,11,6,9,1,14,0,12,11,9,0,0,0,0,4,11,7,10,5,6,3,2,7,7,9,12,0,0,0,0,10,8,3,20,6,4,1,2,4,9,6,6,7,6,13,9,8,15,12,6,4,8,13,6,11,2,13,13
12,257,186,132,95,91,98,132,57,64,52,56,46,56,61,60,33,45,57,36,35,29,29,26,33,23,49,41,29,34,46,19,22,28,29,25,27,9,14,17,17,19,21,18,27,24,23,23,24,24,32,27,0,25,25,20,0,30,24,22,15,13,12,23,19,21,17,15,15,8,13,21,16,6,11,8,13,18,24,18,4,11,12,6,10,15,17,13,14,15,8,17,12,22,9,16,0,29,6,14,8,20,12,7,0,0,14,13,14,13,7,7,0,0,9,12,10,8,14,14,18,10,3,11,21,18,11,9,5,12,2,3,13,7,15,8,13,7,10,8,9,8,3,5,5,6,4,1,7,6,7,8,7,4,5,13,8,9,11,6,5,5,20,7,3,5,4,9,3,16,7,9,10,21,4,1,5,6,16,17,7,3,7,9,5,7,14,2,7,6,18,5,0,0,13,15,10,7,12,5,4,14,5,11,0,12,7,21,0,0,0,0,6,12,5,12,7,16,12,8,7,15,9,8,0,0,0,0,13,8,6,10,13,1,3,3,12,6,4,13,7,14,5,5,7,16,14,8,4,18,10,9,8,5,12,11
13,212,176,155,107,83,101,79,64,70,56,51,58,70,51,67,36,45,52,37,31,38,25,27,48,19,30,30,45,40,42,18,18,22,32,18,16,12,19,13,19,21,28,14,25,21,31,21,22,26,34,23,0,22,26,13,0,26,27,12,19,18,16,19,10,15,19,12,14,14,11,12,11,6,3,18,12,19,21,7,8,11,14,12,11,8,17,9,15,26,16,19,16,26,14,12,0,9,7,10,16,16,6,11,0,0,20,14,17,12,8,14,0,0,17,9,14,8,12,14,21,5,4,11,11,10,18,16,1,9,10,5,14,5,7,13,13,6,4,8,8,7,6,8,4,4,5,4,10,7,4,9,12,6,8,9,9,7,14,3,5,7,9,14,6,13,2,7,5,10,6,10,7,19,4,6,4,10,12,11,10,8,9,16,3,6,15,6,9,7,7,5,0,0,11,13,10,8,8,12,7,14,1,8,0,13,8,9,0,0,0,0,5,8,12,10,10,9,4,4,7,11,8,10,0,0,0,0,8,14,3,13,12,1,11,1,11,7,7,10,8,12,5,4,10,14,14,6,2,17,13,5,10,5,10,11
14,235,170,133,74,102,100,108,63,77,47,62,52,54,57,62,33,57,53,44,26,27,27,27,38,25,37,46,42,35,45,18,27,31,30,19,20,18,24,19,23,15,26,11,18,13,25,27,17,24,33,22,0,28,17,15,0,28,35,18,31,20,19,18,20,23,14,8,14,9,10,10,16,15,12,10,4,15,18,13,20,16,12,17,11,17,11,12,14,23,10,14,7,26,14,14,0,10,6,7,10,22,13,9,0,0,26,9,10,15,5,10,0,0,9,10,12,10,13,15,15,4,8,11,16,13,13,14,6,15,6,5,16,3,7,4,7,7,9,8,15,7,7,6,9,6,7,7,10,3,11,15,7,5,13,16,6,4,9,3,8,9,12,13,10,9,1,8,2,12,11,10,13,27,6,7,4,9,8,13,9,5,4,7,6,5,23,2,6,8,10,5,0,0,9,12,5,12,13,10,4,8,1,11,0,15,9,10,0,0,0,0,6,20,11,14,9,9,9,6,3,13,9,12,0,0,0,0,9,12,3,15,11,2,8,2,10,1,10,9,6,7,7,7,8,12,15,11,9,14,17,11,10,1,6,13
15,267,162,156,90,109,93,109,46,68,56,49,45,66,54,49,32,62,43,54,39,26,30,35,39,31,53,32,44,41,44,18,31,29,39,20,25,9,21,14,27,16,22,23,27,17,32,22,18,29,29,28,0,29,18,16,0,33,32,27,25,18,28,16,14,18,16,12,13,10,14,22,18,9,6,15,11,10,20,12,14,18,11,7,11,8,18,7,14,17,13,14,16,21,12,15,0,15,5,14,10,14,12,16,0,0,11,10,13,15,12,13,0,0,10,15,11,11,12,21,19,5,5,11,16,15,20,15,6,6,7,1,14,5,6,8,9,7,10,11,10,6,5,10,2,6,6,7,9,5,2,10,7,8,12,12,19,8,7,9,11,2,12,11,10,13,1,4,4,8,5,13,10,18,4,4,7,10,14,14,2,5,4,16,7,2,17,5,14,9,7,5,0,0,11,13,5,7,6,10,1,7,2,10,0,10,12,12,0,0,0,0,11,13,14,10,8,13,9,6,4,12,15,13,0,0,0,0,8,7,5,10,6,5,3,2,13,7,10,8,5,9,5,7,16,20,9,8,8,13,10,6,12,4,8,15
16,265,175,131,76,104,82,102,76,60,54,57,73,51,59,56,30,72,50,24,32,38,28,26,49,23,39,36,35,34,40,29,29,25,33,17,22,13,22,20,24,17,25,16,19,18,21,33,17,33,33,20,0,17,14,20,0,31,23,19,23,17,20,16,17,13,21,10,9,7,9,16,13,10,9,10,10,21,27,11,13,11,18,13,8,13,10,9,11,22,19,15,10,17,15,12,0,25,3,6,5,24,12,18,0,0,22,14,8,11,5,13,0,0,14,11,7,5,17,17,14,3,6,10,7,9,24,20,6,6,5,2,6,5,8,8,10,5,6,7,9,8,4,10,10,2,8,4,5,5,4,6,5,12,14,14,7,7,6,3,9,7,25,6,9,9,3,8,2,12,7,9,6,21,12,9,6,5,10,12,8,3,7,9,1,7,19,3,8,8,8,3,0,0,8,7,4,10,4,12,6,9,3,12,0,14,6,9,0,0,0,0,8,19,10,12,11,9,5,2,3,10,12,7,0,0,0,0,12,7,5,15,11,4,5,1,9,5,5,10,2,11,15,0,6,16,20,8,10,12,11,6,9,4,11,9
17,251,205,155,80,82,99,99,60,61,45,70,59,66,54,65,25,53,52,41,26,27,37,29,46,20,39,30,30,37,62,25,24,21,29,14,17,10,15,16,30,10,32,14,21,22,18,21,18,29,37,19,0,34,17,15,0,33,22,21,25,21,15,16,20,16,17,13,9,7,11,9,12,11,8,17,15,14,22,13,7,17,14,14,9,12,13,10,19,12,14,17,16,20,14,17,0,15,3,13,14,28,5,8,0,0,29,11,11,15,11,10,0,0,11,11,7,7,20,15,13,1,8,7,15,13,14,20,6,10,5,3,10,5,8,6,9,6,11,10,11,4,5,6,4,12,5,7,12,6,3,11,13,5,11,13,9,10,9,4,6,5,10,8,5,11,4,10,3,20,9,10,8,20,8,8,10,5,15,14,8,7,5,14,9,6,23,2,3,8,9,13,0,0,8,11,7,12,7,7,5,7,5,17,0,12,8,14,0,0,0,0,7,8,9,14,14,9,7,1,5,8,5,8,0,0,0,0,9,13,2,23,9,6,4,4,10,5,7,7,4,8,8,6,1,12,6,6,5,20,13,14,13,6,6,12
18,252,168,172,82,105,100,99,73,65,54,58,69,66,48,54,32,53,34,47,24,29,31,25,43,27,35,40,33,32,49,17,26,26,33,15,18,9,17,12,19,24,26,19,24,20,26,24,16,35,21,29,0,29,15,19,0,41,29,13,22,13,25,19,23,21,8,4,13,17,9,17,9,17,10,19,16,19,22,13,14,15,8,10,8,13,7,10,12,15,10,13,20,24,11,16,0,15,4,10,7,14,8,12,0,0,18,15,18,14,16,12,0,0,8,16,19,10,18,16,17,8,5,15,15,18,18,12,10,9,5,3,10,6,6,2,8,18,6,8,7,5,10,8,3,11,8,6,6,9,4,14,3,6,12,17,9,5,9,4,5,6,10,7,10,9,5,8,8,16,5,7,6,22,7,6,8,11,5,6,7,6,1,19,9,3,21,1,9,12,13,6,0,0,10,11,6,7,10,13,3,6,3,12,0,7,7,12,0,0,0,0,6,13,6,9,13,11,10,3,6,6,9,14,0,0,0,0,11,8,6,13,10,5,13,6,11,6,1,10,3,12,13,3,8,14,8,14,12,10,11,9,13,7,13,10
19,221,173,155,90,96,109,118,63,59,43,53,59,66,46,54,37,47,45,44,30,33,42,35,38,26,40,38,33,36,45,22,21,21,35,27,17,7,20,20,15,17,32,12,26,16,25,15,25,31,33,26,0,24,18,24,0,34,35,20,19,17,15,29,20,16,14,8,11,15,7,13,14,19,9,15,12,15,22,13,11,12,16,12,13,9,15,9,19,23,12,17,13,18,6,13,0,23,7,18,8,27,9,17,0,0,20,15,13,18,11,13,0,0,6,12,13,7,12,17,15,3,7,11,17,14,15,22,8,8,4,6,8,5,5,9,7,4,9,6,17,11,8,9,7,4,9,11,12,3,3,9,11,4,11,19,7,15,6,1,10,8,17,11,8,7,0,7,6,8,6,14,7,25,9,3,3,12,19,10,6,5,2,15,7,3,12,2,13,6,7,8,0,0,10,8,3,12,9,13,2,5,3,8,0,11,3,8,0,0,0,0,10,11,5,13,7,6,13,3,5,9,9,6,0,0,0,0,5,6,5,13,14,0,6,2,10,3,6,7,6,13,8,3,5,17,3,11,9,13,3,3,8,5,6,10
20,224,128,163,85,95,114,103,66,68,54,46,58,64,51,56,33,49,51,43,26,46,23,30,43,27,45,41,42,49,40,16,27,24,33,29,15,8,27,17,29,16,32,18,23,19,20,34,19,27,28,23,0,17,18,15,0,36,25,22,23,13,26,19,10,14,18,16,13,11,14,12,13,16,5,8,12,8,20,14,9,10,8,11,13,8,11,6,20,23,15,18,17,14,5,24,0,16,6,10,8,18,12,5,0,0,11,18,7,18,9,16,0,0,20,11,10,11,12,19,10,11,6,12,18,6,13,15,11,5,11,2,9,4,7,5,8,6,8,5,9,8,10,13,8,4,7,10,6,4,7,14,8,7,7,12,8,6,8,5,7,3,14,10,7,8,4,13,6,14,12,10,7,21,6,10,9,5,14,8,7,3,3,14,13,3,8,3,13,10,10,2,0,0,15,12,9,9,6,16,9,8,0,10,0,10,8,5,0,0,0,0,2,20,11,9,4,5,6,2,7,10,13,13,0,0,0,0,13,5,6,9,5,3,7,3,9,3,6,8,4,6,13,4,7,15,9,11,11,17,13,11,10,4,9,13
21,242,161,136,87,88,95,102,57,60,63,73,41,66,51,54,21,51,51,43,27,32,33,29,52,16,37,25,49,37,42,21,26,14,22,25,31,13,16,8,20,12,26,14,22,14,21,27,24,41,33,19,0,38,9,12,0,30,26,15,20,17,20,21,18,15,16,9,13,10,7,11,8,5,8,20,10,8,14,10,7,18,18,12,12,14,17,9,17,22,17,14,10,17,11,17,0,13,2,16,11,15,9,5,0,0,17,10,11,13,7,15,0,0,10,11,12,10,9,12,16,7,5,11,10,7,9,10,8,9,2,5,13,1,10,8,13,8,8,11,9,9,9,9,5,7,3,3,9,7,5,5,12,4,10,15,4,8,10,3,6,6,6,8,7,7,9,6,4,12,7,9,10,15,4,8,1,9,10,12,4,7,6,9,5,5,11,4,13,10,8,5,0,0,11,10,2,14,9,12,5,13,5,16,0,9,5,13,0,0,0,0,9,14,9,7,5,11,10,4,7,12,9,8,0,0,0,0,7,6,3,10,6,6,9,2,8,8,3,6,3,7,14,10,11,11,11,8,12,19,13,8,12,2,4,12
22,261,161,156,79,98,99,117,60,63,66,57,61,68,46,53,37,58,55,38,36,35,34,38,45,22,35,30,41,31,44,19,31,24,35,15,24,14,16,12,27,13,19,10,21,25,29,22,30,21,34,21,0,25,21,11,0,33,24,21,16,13,14,19,21,13,23,12,6,12,14,18,9,5,7,15,8,17,21,12,6,13,12,18,12,14,12,9,14,21,12,18,30,28,6,16,0,8,7,13,12,24,10,10,0,0,15,16,14,20,5,18,0,0,16,9,13,15,17,8,11,4,6,5,14,16,19,12,7,10,6,3,14,4,6,2,9,12,7,8,6,3,4,5,6,5,8,9,10,4,2,15,9,6,9,11,7,11,8,6,9,6,18,6,7,8,0,5,5,13,11,11,12,14,7,4,2,9,16,12,7,4,1,20,8,3,11,4,10,10,12,0,0,0,17,14,6,6,7,17,8,5,5,9,0,13,3,6,0,0,0,0,9,11,11,12,6,11,8,5,10,12,10,14,0,0,0,0,5,7,3,15,4,1,4,4,5,8,6,5,8,15,7,8,8,25,18,8,3,16,11,11,10,3,8,9
23,266,172,164,99,85,98,103,55,70,52,61,60,70,46,64,28,53,52,31,33,40,21,53,47,26,32,42,31,36,63,15,26,21,29,27,20,8,17,17,28,11,22,10,24,18,17,21,27,27,25,23,0,18,18,24,0,30,28,20,15,17,7,18,15,21,22,7,11,15,4,12,11,6,12,16,17,19,21,15,10,16,20,6,14,19,15,13,11,13,17,12,21,21,12,11,0,13,6,19,10,17,13,9,0,0,22,11,7,19,10,7,0,0,8,6,13,9,12,13,12,3,6,12,8,11,19,18,8,5,7,6,10,2,8,4,15,11,9,7,5,4,8,11,5,5,8,6,10,4,5,8,7,11,8,14,10,10,6,4,2,8,11,5,8,8,1,8,5,16,11,4,12,19,8,6,5,4,14,10,7,5,8,9,10,4,20,5,13,7,7,9,0,0,11,4,13,16,5,11,5,9,5,14,0,14,9,12,0,0,0,0,7,16,10,8,9,9,14,1,8,8,10,11,0,0,0,0,8,7,7,11,9,4,8,1,7,4,10,4,1,8,6,10,11,8,12,8,7,9,14,7,12,4,14,11
