,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,249,180,144,87,106,96,119,77,53,54,60,50,51,47,42,22,53,47,37,30,37,42,34,40,20,36,36,38,36,52,18,22,24,23,19,23,11,17,18,22,23,32,14,26,18,33,31,26,33,29,20,0,31,17,18,15,0,27,23,28,20,19,20,14,28,15,16,7,8,12,15,17,13,5,23,7,16,15,22,8,11,11,12,10,15,10,11,13,20,18,20,9,27,12,7,18,0,5,12,12,13,8,16,0,0,17,18,10,23,6,12,13,14,0,0,15,8,17,15,8,2,8,7,18,15,19,14,4,11,5,4,6,2,10,11,10,6,9,3,10,5,4,10,8,8,4,8,15,1,6,13,8,4,6,17,11,13,6,3,4,5,17,13,6,9,3,9,2,10,13,11,4,14,5,5,6,7,10,8,5,4,5,7,9,6,20,7,11,6,15,11,8,12,0,0,11,15,9,14,3,12,3,10,13,0,10,9,0,0,0,0,6,10,14,10,9,7,8,2,4,5,9,8,4,12,5,14,0,0,0,0,9,3,6,4,9,5,5,8,6,8,10,4,8,14,10,6,8,12,14,5,7,12,11,9
11,244,195,150,91,98,101,117,74,60,49,44,55,53,53,59,24,52,63,33,26,21,38,35,42,22,40,39,47,40,48,21,24,16,39,20,34,13,32,19,22,10,23,15,15,22,27,27,22,30,35,21,0,32,17,23,25,0,31,13,36,15,15,23,16,24,17,19,13,10,10,14,13,9,5,7,19,10,24,8,9,15,9,9,10,13,11,4,16,22,15,17,17,21,14,15,16,0,4,9,20,19,12,11,0,0,24,14,14,18,10,7,13,12,0,0,15,10,22,13,19,5,1,14,14,18,11,6,3,9,8,6,10,5,8,2,6,7,14,12,8,7,4,5,6,11,6,3,6,4,8,10,10,2,12,16,13,2,9,2,7,3,14,6,6,9,5,5,2,14,6,9,8,18,14,5,9,5,18,11,5,6,6,16,4,3,10,2,11,10,8,11,6,14,0,0,3,8,7,7,6,9,6,16,13,0,10,5,0,0,0,0,4,12,15,15,12,2,7,3,5,12,7,19,10,14,7,7,0,0,0,0,9,6,7,4,5,8,4,4,7,20,13,8,7,18,11,4,7,17,7,5,2,6,10,9
12,250,199,136,91,113,87,116,70,45,46,43,60,55,33,63,34,58,35,45,34,22,29,30,46,30,38,44,34,36,42,19,28,14,27,22,21,17,25,10,22,14,16,16,17,20,28,24,23,25,20,22,0,20,17,18,7,0,24,19,25,14,17,21,11,21,13,7,7,14,5,22,18,15,12,15,7,12,18,17,13,20,6,8,9,13,11,5,20,15,15,13,22,14,7,15,11,0,3,9,9,21,13,5,0,0,20,16,16,14,10,17,6,9,0,0,12,9,21,13,22,5,5,18,13,13,20,9,3,10,3,4,12,5,7,2,15,7,13,8,8,5,1,9,5,11,5,6,8,5,3,8,7,4,14,11,9,10,4,2,5,13,16,13,11,9,6,6,7,10,7,12,10,21,7,9,4,9,10,13,8,9,5,14,5,3,24,3,7,8,9,5,4,14,0,0,6,11,9,9,7,9,5,6,5,0,10,7,0,0,0,0,6,8,7,14,4,4,5,6,12,9,12,8,4,15,10,7,0,0,0,0,9,4,8,7,7,9,4,10,7,11,7,2,11,11,12,11,8,15,10,8,13,5,10,9
13,257,137,130,91,95,93,102,66,63,60,66,63,64,60,54,35,49,48,31,42,28,27,39,54,26,42,48,31,50,44,27,29,14,29,18,20,16,24,14,25,18,25,21,19,26,23,18,17,20,24,17,0,28,26,25,10,0,25,14,33,16,15,16,18,19,17,9,15,12,6,13,18,10,6,14,8,13,21,9,11,14,11,10,18,17,12,10,11,28,15,19,20,20,10,21,12,0,9,13,12,28,17,12,0,0,17,10,18,22,6,8,14,14,0,0,15,7,17,11,15,2,6,9,10,13,18,17,3,10,6,8,9,4,8,6,10,7,12,6,13,5,9,3,11,5,6,4,7,8,9,13,8,7,7,11,11,11,10,6,11,12,13,5,8,5,2,13,3,16,11,11,13,22,11,10,7,8,11,16,6,4,5,10,11,7,12,2,7,17,8,3,7,9,0,0,9,13,16,14,6,7,3,10,10,0,12,11,0,0,0,0,7,17,10,11,8,16,6,7,9,9,12,13,8,7,4,12,0,0,0,0,11,6,6,2,11,6,4,6,3,5,11,9,7,13,11,5,10,9,10,10,9,5,10,12
14,240,172,141,93,109,94,103,69,66,53,62,40,58,60,51,35,50,53,35,23,33,39,23,30,24,38,19,33,32,38,16,26,28,30,20,23,9,15,9,16,17,19,12,27,15,20,27,26,27,18,19,0,31,21,20,10,0,28,17,27,10,16,23,11,14,18,12,13,12,9,13,10,10,6,18,6,16,18,14,10,10,11,10,11,12,15,15,13,23,19,15,17,19,11,13,9,0,5,10,5,25,14,9,0,0,11,13,14,15,13,16,7,15,0,0,12,9,11,13,16,3,9,9,16,15,17,20,9,6,6,3,11,2,4,11,7,5,6,12,10,5,4,9,5,7,8,3,5,6,4,13,6,3,12,12,7,11,6,1,7,8,17,11,11,12,4,4,4,11,7,10,11,24,7,9,9,7,16,13,7,4,7,13,7,4,17,3,10,11,10,8,7,11,0,0,10,9,3,11,4,7,7,16,8,0,4,8,0,0,0,0,9,14,18,10,5,13,15,2,4,7,7,12,10,12,8,8,0,0,0,0,10,1,10,3,8,2,9,7,5,13,20,4,6,15,8,11,6,11,7,6,11,1,6,15
15,246,157,131,69,82,80,110,54,68,62,58,55,44,49,47,30,47,47,42,25,28,35,25,42,21,30,34,37,40,42,19,21,17,28,19,22,10,21,14,26,24,26,13,26,20,20,28,25,23,24,15,0,20,21,13,14,0,27,25,28,15,21,24,20,20,17,8,15,13,10,23,10,17,6,13,6,20,20,12,7,12,17,18,7,19,17,9,10,17,15,14,10,26,15,16,18,0,7,12,11,25,9,13,0,0,15,21,12,10,7,11,11,10,0,0,13,5,17,18,16,4,11,9,13,8,16,14,7,12,1,1,11,3,8,7,8,10,10,5,10,6,11,9,7,3,9,3,10,2,7,10,8,7,6,7,8,10,6,4,10,5,11,9,6,9,6,12,1,12,6,8,6,14,8,4,7,10,10,9,6,1,3,14,2,5,16,8,10,15,6,3,9,16,0,0,7,4,8,15,5,10,6,15,10,0,11,8,0,0,0,0,2,12,11,10,5,13,7,6,14,9,6,15,10,8,6,11,0,0,0,0,15,6,3,2,5,7,5,9,6,3,11,9,8,13,9,12,11,14,16,7,12,7,12,12
16,237,184,143,71,95,106,92,52,77,51,58,65,52,57,40,21,38,44,29,27,33,33,27,37,29,31,30,28,41,48,18,22,26,27,17,19,8,27,18,24,11,19,17,17,21,23,24,25,36,32,24,0,25,19,24,16,0,20,12,26,11,16,18,20,17,20,14,12,13,12,12,11,10,11,27,12,23,23,16,10,12,16,9,10,24,16,8,14,21,10,22,11,14,9,13,14,0,5,13,7,19,7,9,0,0,15,17,12,13,12,9,9,9,0,0,14,5,18,21,12,11,6,8,13,10,21,14,7,7,2,4,15,5,6,9,17,7,11,5,13,5,6,3,3,3,6,4,13,7,2,7,7,4,9,13,5,8,7,2,7,9,13,10,8,12,0,6,6,11,6,5,5,20,9,9,5,9,12,8,12,6,7,14,8,4,20,3,9,9,10,9,10,8,0,0,9,12,10,13,6,8,4,12,15,0,8,13,0,0,0,0,7,13,6,7,7,6,11,3,6,6,15,13,7,9,7,11,0,0,0,0,12,4,6,2,2,3,8,6,8,12,9,7,8,13,14,7,6,14,23,6,8,7,14,12
17,238,171,143,95,95,88,111,71,67,63,59,67,60,45,59,30,52,49,35,27,33,32,32,47,21,33,56,37,37,44,15,16,17,27,23,24,10,14,12,26,22,26,14,18,28,31,28,18,26,22,20,0,27,19,27,17,0,30,19,26,19,16,21,19,16,22,11,9,12,11,18,13,15,8,18,8,18,12,12,13,15,17,8,7,17,9,19,14,15,19,18,17,23,16,13,14,0,4,14,11,13,14,10,0,0,18,13,7,13,8,10,10,10,0,0,13,3,16,10,14,5,10,9,10,9,21,9,10,5,7,4,16,7,9,3,10,6,9,14,10,11,4,7,5,13,4,6,7,3,9,9,3,7,14,18,6,12,8,4,10,5,15,9,9,6,4,5,8,12,10,11,5,19,6,9,4,7,10,8,4,5,9,13,8,4,19,2,15,9,9,4,7,16,0,0,3,14,9,7,6,6,3,11,6,0,7,6,0,0,0,0,12,16,4,10,8,3,17,6,5,5,8,7,8,9,6,10,0,0,0,0,10,3,8,2,11,9,7,8,8,7,8,5,9,21,10,9,6,11,12,8,9,1,13,12
18,247,172,148,93,117,102,115,66,60,50,72,58,56,46,50,27,53,63,34,28,38,39,29,38,20,44,39,34,29,46,32,32,15,31,17,17,15,21,10,19,10,23,20,21,33,23,19,26,36,36,18,0,20,16,20,14,0,20,18,28,13,23,18,16,17,16,13,7,12,12,23,12,15,7,18,13,14,26,15,15,13,13,15,15,13,13,11,18,15,13,16,7,19,8,9,8,0,5,15,13,12,9,7,0,0,22,11,9,18,10,19,8,13,0,0,18,4,18,12,14,5,7,10,11,14,16,12,5,9,3,4,12,4,8,13,7,7,9,11,11,6,8,10,5,5,8,1,9,6,7,6,8,4,5,13,7,8,9,8,6,4,9,7,9,9,0,8,1,11,7,9,14,23,6,10,8,3,11,11,7,1,3,15,7,4,16,4,5,12,8,5,9,12,0,0,11,8,5,12,10,6,6,12,9,0,13,13,0,0,0,0,5,11,9,10,7,8,5,6,8,12,9,6,5,10,13,13,0,0,0,0,8,5,4,5,9,7,6,5,11,6,2,2,7,15,11,10,8,11,12,8,10,5,9,4
19,225,163,144,106,107,93,126,73,45,45,72,46,61,52,58,36,59,46,31,33,35,33,31,49,33,37,47,37,38,46,25,22,30,43,20,19,11,17,15,25,13,30,13,24,25,27,27,19,24,19,15,0,14,14,16,18,0,33,24,21,13,11,19,15,23,16,10,12,11,12,16,16,10,8,10,15,21,13,12,12,11,14,15,10,10,11,12,19,30,13,15,13,16,19,15,23,0,4,9,16,22,5,10,0,0,24,15,13,14,10,13,10,18,0,0,10,1,24,11,11,3,2,14,8,13,12,15,5,3,7,4,10,4,8,6,9,5,13,10,5,6,7,7,2,5,4,3,7,6,6,15,8,8,15,8,11,17,11,5,6,5,12,21,6,4,5,7,5,6,6,12,13,20,11,7,6,7,7,6,8,4,9,12,2,5,7,8,6,12,16,2,6,15,0,0,6,13,11,11,12,8,4,12,10,0,8,5,0,0,0,0,5,18,10,13,6,15,5,4,12,9,8,14,4,8,7,17,0,0,0,0,8,2,7,0,5,6,4,10,2,8,8,4,14,18,6,4,6,13,5,8,12,5,14,10
20,240,182,163,78,107,97,116,68,66,60,56,72,67,61,60,39,42,33,42,21,22,24,37,38,27,46,27,40,52,43,17,20,18,29,16,20,17,24,11,24,14,17,15,28,29,19,29,15,26,37,22,0,30,17,18,10,0,16,24,18,18,18,17,21,14,13,14,10,9,10,21,17,18,10,21,11,13,22,11,9,9,11,18,7,10,9,16,14,19,16,21,15,17,10,13,14,0,6,8,18,15,10,13,0,0,21,11,19,18,10,17,8,10,0,0,14,7,14,9,8,4,7,4,16,13,15,15,6,3,9,4,13,8,7,9,12,5,3,8,6,4,5,11,10,11,4,5,10,8,9,7,6,9,10,16,13,8,11,4,7,6,13,14,7,6,4,2,6,19,7,6,8,22,13,4,7,7,4,11,7,6,10,14,8,2,20,2,11,7,8,3,11,7,0,0,7,7,6,13,6,3,2,9,10,0,7,14,0,0,0,0,8,17,10,9,8,10,11,3,3,13,5,12,6,12,9,7,0,0,0,0,9,4,3,1,8,4,7,7,12,7,8,6,8,6,10,3,9,18,16,10,4,1,10,8
21,248,168,151,100,104,93,126,58,59,53,65,48,66,45,57,29,58,32,36,24,26,30,31,40,23,28,47,33,38,45,28,23,23,43,28,19,16,14,11,20,18,23,17,22,19,35,28,24,31,26,24,0,23,26,8,18,0,23,16,27,15,11,15,19,19,19,11,7,21,16,10,16,13,11,12,12,8,25,14,7,7,12,14,12,8,8,9,14,16,15,15,12,15,11,14,14,0,8,14,15,17,13,17,0,0,19,11,11,11,12,9,11,12,0,0,17,9,19,14,15,4,5,6,12,12,17,14,7,5,7,5,10,7,9,4,13,7,3,13,13,7,4,10,5,3,4,5,4,10,6,12,8,1,11,20,6,6,11,4,3,7,25,12,11,11,7,4,10,14,9,7,9,18,12,5,1,10,6,16,6,6,6,12,7,3,20,5,6,8,4,5,12,14,0,0,8,10,8,11,9,11,2,13,6,0,5,12,0,0,0,0,8,23,5,9,8,3,7,1,11,9,9,14,7,5,12,12,0,0,0,0,10,5,5,3,7,8,8,10,7,7,7,5,7,19,15,8,4,14,17,12,11,5,7,15
22,257,161,138,101,92,84,118,46,64,49,62,58,58,53,56,41,62,48,45,27,31,25,37,56,21,50,36,44,47,41,17,22,18,33,14,19,5,21,18,13,13,22,12,18,17,31,23,28,29,31,23,0,31,16,16,20,0,22,22,24,16,20,16,17,17,20,9,4,15,9,9,17,10,13,12,14,19,20,18,18,13,9,12,10,17,10,9,13,29,9,9,16,28,15,7,15,0,5,10,11,19,9,9,0,0,18,8,12,14,11,20,10,14,0,0,11,10,18,16,10,4,10,9,11,14,17,12,4,10,5,8,12,4,10,7,9,9,9,9,9,9,8,10,10,4,8,9,6,5,7,7,12,7,10,14,6,7,7,5,7,6,13,14,10,12,2,8,5,8,6,16,12,13,8,7,7,8,11,11,10,6,3,15,5,2,18,4,6,11,4,10,3,10,0,0,2,8,15,12,3,8,1,10,11,0,8,6,0,0,0,0,7,11,9,8,7,11,9,3,8,9,13,5,7,6,8,8,0,0,0,0,10,0,4,6,7,8,5,8,6,8,5,5,8,15,12,6,7,16,12,11,11,4,3,6
23,244,153,154,92,111,101,102,59,56,44,70,48,72,57,48,28,54,50,35,27,26,29,31,46,23,42,31,41,41,46,19,30,19,36,16,21,10,17,12,20,12,24,17,25,22,25,33,25,31,28,27,0,27,17,17,13,0,28,11,18,15,25,15,12,10,12,18,11,22,13,25,18,13,7,17,11,14,18,22,16,13,15,13,15,11,11,12,17,17,14,12,16,23,9,15,9,0,8,9,12,20,20,13,0,0,20,17,10,16,11,10,17,11,0,0,7,6,19,10,12,4,7,9,18,22,15,11,4,8,5,9,4,3,4,3,9,10,4,10,6,10,6,14,9,6,7,3,11,7,9,9,7,4,8,16,8,5,9,1,8,7,15,15,6,4,5,7,5,14,13,11,8,16,6,3,6,13,9,12,6,6,7,12,5,4,24,4,9,13,7,7,8,13,0,0,9,9,10,12,7,10,3,8,7,0,7,5,0,0,0,0,4,8,8,8,10,12,10,8,11,9,8,14,8,12,11,11,0,0,0,0,8,2,3,4,3,5,4,8,4,8,8,13,10,12,12,2,7,14,10,7,9,4,14,9
