,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,261,173,143,102,93,107,99,61,64,50,54,55,83,46,52,23,62,50,41,26,34,24,32,48,29,41,39,41,38,56,20,27,20,31,21,16,16,27,10,23,15,23,14,15,21,32,20,22,28,29,13,0,29,14,30,0,33,19,22,24,18,18,17,12,19,17,8,12,5,10,23,11,12,9,14,11,18,16,10,11,21,18,12,7,8,12,4,20,23,16,18,17,21,6,17,0,19,3,14,10,25,11,7,0,0,11,12,9,13,6,11,0,0,11,13,8,2,16,23,13,1,9,8,11,12,13,16,3,7,6,3,5,4,9,8,10,6,10,9,15,7,5,5,5,7,2,5,8,2,4,7,6,3,13,24,3,7,5,2,4,11,10,17,11,13,3,7,5,11,6,8,4,16,7,7,6,10,6,8,4,5,4,12,5,3,9,7,10,6,9,11,0,0,17,14,7,4,6,13,5,7,3,7,11,0,8,9,0,0,0,0,3,16,8,9,9,10,12,1,13,9,10,14,0,0,0,0,12,14,5,11,11,5,5,5,7,3,7,3,5,6,5,5,6,12,9,12,2,18,12,8,12,11,6,5
11,240,169,140,93,87,98,112,65,54,66,63,57,69,53,55,24,65,38,46,28,35,36,28,56,20,32,40,44,34,46,24,26,24,23,26,21,8,24,15,24,10,27,12,18,22,24,21,25,35,28,20,0,24,13,18,0,33,18,24,20,9,12,18,14,19,21,6,12,9,11,12,15,8,4,14,11,15,25,11,10,15,9,11,10,20,17,10,17,26,13,16,11,16,10,25,0,9,6,13,7,19,7,3,0,0,17,11,13,20,18,17,0,0,8,12,10,4,17,19,15,11,5,8,15,14,14,19,7,5,7,4,14,2,8,12,9,4,10,3,3,3,5,6,6,6,8,6,9,11,5,10,6,4,7,12,2,11,14,1,6,7,11,12,7,9,3,3,6,9,10,6,10,18,4,7,8,8,10,15,11,5,2,12,7,4,11,5,8,9,8,7,0,0,10,10,6,10,6,5,2,5,4,6,6,0,13,6,0,0,0,0,9,14,11,16,5,7,4,5,8,13,12,16,0,0,0,0,12,5,3,13,14,3,1,3,3,6,9,8,4,8,7,3,3,25,15,6,6,16,9,5,11,4,13,12
12,253,173,134,83,79,101,86,59,62,57,68,61,71,45,64,30,58,41,26,23,39,31,22,45,21,32,46,40,46,58,15,28,21,34,19,25,10,15,13,17,21,24,14,23,30,22,25,13,32,23,22,0,20,16,24,0,38,24,19,23,26,22,22,16,15,19,8,12,15,7,17,10,15,6,22,23,16,15,9,9,19,16,11,8,14,12,11,16,25,16,7,16,21,6,16,0,17,3,17,11,16,17,8,0,0,16,22,22,11,7,13,0,0,9,11,10,7,22,20,17,7,8,8,12,21,15,13,6,8,4,8,14,3,5,7,4,5,9,10,10,5,11,3,9,5,11,7,10,7,3,8,5,9,11,14,6,4,4,8,7,12,17,6,9,12,4,4,5,17,4,9,3,24,11,6,6,3,11,9,7,5,5,8,3,5,20,5,6,16,8,7,0,0,6,11,6,10,13,11,5,7,3,13,17,0,14,15,0,0,0,0,6,13,6,11,8,8,7,6,8,11,8,10,0,0,0,0,8,6,3,8,10,5,3,6,8,3,5,9,3,7,6,4,7,18,12,6,7,13,10,8,14,4,12,10
13,245,171,150,87,85,81,103,62,66,52,55,56,56,50,40,15,60,48,34,29,36,32,38,49,20,37,43,37,39,51,24,21,19,29,16,22,12,22,14,16,17,16,11,25,28,24,22,20,27,29,26,0,25,10,22,0,27,28,19,26,12,16,20,18,17,18,14,9,14,8,15,9,3,7,11,15,15,24,16,9,17,10,15,11,18,13,11,21,18,16,23,12,21,12,15,0,18,10,16,11,12,13,13,0,0,18,15,14,15,21,14,0,0,10,13,15,6,13,18,14,1,13,11,20,14,15,12,7,7,5,7,10,5,18,7,9,6,6,8,9,3,4,4,6,9,5,8,5,5,8,9,7,8,8,16,5,14,10,5,10,13,9,9,10,10,4,8,8,15,7,7,10,19,7,7,10,12,13,14,10,3,4,14,6,5,11,4,6,11,12,4,0,0,10,9,10,10,11,11,6,13,6,8,9,0,6,6,0,0,0,0,8,12,12,11,6,5,6,4,5,4,12,3,0,0,0,0,10,4,3,16,10,3,6,1,6,6,7,6,6,11,10,5,8,14,14,6,8,16,9,6,4,4,10,10
14,228,160,140,95,99,96,110,63,64,53,48,52,61,52,52,32,53,47,40,25,42,37,37,41,26,31,39,43,30,42,24,26,26,30,19,22,12,23,10,26,16,22,13,22,24,24,36,31,30,39,30,0,26,17,14,0,32,28,25,24,16,23,22,15,19,16,15,12,7,11,14,13,13,8,16,9,21,26,16,19,20,12,14,13,25,12,8,13,19,22,11,13,24,5,12,0,16,5,10,10,26,13,12,0,0,15,4,14,10,8,13,0,0,16,11,12,12,16,18,15,6,4,12,14,7,10,12,6,4,1,9,8,3,5,5,11,3,4,6,8,9,5,11,7,4,10,7,9,5,3,11,11,7,8,13,9,6,10,5,5,7,10,13,8,9,3,5,4,16,12,8,4,20,8,7,10,5,11,5,8,6,4,13,5,3,23,3,11,10,7,10,0,0,8,12,8,10,9,11,6,4,8,13,10,0,11,9,0,0,0,0,9,11,15,13,7,11,6,2,5,12,10,9,0,0,0,0,6,8,4,14,10,4,8,4,7,5,6,12,2,7,6,8,12,19,8,7,9,11,9,7,10,4,6,6
15,268,159,138,90,99,102,96,61,63,55,54,45,61,59,59,29,59,31,35,33,33,33,29,54,22,38,36,44,42,47,20,18,21,33,23,20,13,10,19,23,17,28,10,19,20,18,26,14,34,26,22,0,28,15,19,0,30,19,17,23,19,13,25,14,16,21,23,11,7,7,13,10,11,7,15,12,17,27,17,12,9,10,15,14,6,17,5,11,17,12,13,11,19,11,13,0,10,4,14,8,21,15,9,0,0,15,12,8,10,14,11,0,0,7,7,8,11,22,11,15,3,3,11,11,11,11,14,6,15,7,7,10,5,5,7,6,7,10,3,10,3,10,7,4,1,7,6,5,6,6,9,3,6,13,10,9,14,8,0,7,12,11,19,14,7,2,2,4,10,7,8,7,25,14,8,5,14,9,8,10,3,3,6,7,3,10,6,9,9,10,8,0,0,8,5,6,9,6,12,6,5,6,9,7,0,6,10,0,0,0,0,6,11,13,8,5,6,7,2,9,9,18,21,0,0,0,0,10,6,3,9,12,7,3,2,5,5,4,9,4,9,6,6,5,6,14,5,4,13,16,11,8,4,5,12
16,251,157,150,83,124,86,117,61,53,54,53,61,79,64,62,44,61,50,28,29,27,31,30,37,26,33,33,33,45,48,20,23,19,29,21,20,10,19,17,30,17,25,17,17,25,30,29,26,31,36,16,0,19,14,30,0,23,25,17,27,23,17,20,17,13,20,8,10,11,7,15,10,9,9,15,10,12,17,10,15,13,17,12,14,9,7,4,19,28,9,16,14,19,9,14,0,16,10,11,13,23,13,10,0,0,17,18,11,15,10,11,0,0,15,8,10,6,7,11,17,3,6,8,12,10,23,13,8,4,3,4,8,2,8,8,9,6,9,12,9,10,2,16,3,9,4,8,9,3,3,10,11,4,5,11,8,6,7,3,11,10,12,13,5,9,3,10,3,11,8,12,6,22,12,6,5,10,8,6,5,5,4,9,5,2,11,3,13,10,6,3,0,0,5,11,3,8,11,14,4,6,2,7,7,0,10,7,0,0,0,0,5,12,7,13,6,8,9,3,8,16,10,8,0,0,0,0,6,13,6,13,14,5,5,1,5,6,2,8,2,10,7,6,10,19,12,10,3,15,12,8,13,8,7,4
17,257,162,144,95,107,97,111,60,61,69,63,53,60,49,40,27,62,47,30,27,33,28,34,43,35,30,46,42,43,51,21,25,23,29,19,14,14,19,14,26,12,19,20,19,17,24,21,30,29,30,21,0,39,18,21,0,36,26,13,28,12,12,15,21,18,21,10,13,13,8,14,12,11,8,24,10,11,26,14,17,10,9,13,14,13,18,11,15,24,17,18,12,21,14,5,0,11,6,10,9,19,14,9,0,0,20,18,22,15,6,14,0,0,5,15,11,9,24,13,19,1,10,15,16,12,23,16,8,14,3,6,12,3,7,7,12,10,10,9,11,8,5,12,12,5,9,4,10,2,4,12,13,4,6,13,10,12,10,7,3,8,12,19,7,10,1,8,7,15,7,8,8,21,6,8,7,8,8,10,8,8,5,8,5,2,18,4,13,10,11,1,0,0,9,11,6,8,9,14,12,5,4,6,3,0,9,10,0,0,0,0,7,10,8,9,10,11,5,4,8,19,8,12,0,0,0,0,9,7,4,8,10,3,5,3,7,6,5,5,5,5,9,5,8,11,15,12,7,9,12,7,9,9,10,13
18,223,174,141,87,105,91,123,55,75,58,49,65,77,53,51,28,52,42,33,33,39,39,30,30,19,41,39,47,34,57,22,26,20,33,23,23,10,23,19,21,19,27,17,17,18,24,29,18,33,27,24,0,31,18,17,0,34,25,21,25,15,29,17,22,22,19,16,15,8,10,10,15,16,7,17,11,17,19,11,8,17,15,19,14,17,8,12,12,27,15,11,13,16,12,20,0,16,6,16,9,21,7,9,0,0,25,18,12,17,7,12,0,0,10,13,15,8,15,9,17,6,9,6,15,14,15,13,10,11,3,5,10,6,9,6,12,12,5,4,8,7,5,5,7,8,7,4,10,3,3,10,12,3,15,12,10,10,8,4,5,7,13,13,7,12,5,8,9,18,8,9,6,16,12,8,5,11,12,12,7,5,6,8,5,1,16,5,5,15,15,4,0,0,7,12,8,7,7,10,5,6,6,10,21,0,13,11,0,0,0,0,3,16,11,10,11,9,12,3,9,7,6,12,0,0,0,0,13,7,2,10,7,7,5,2,4,7,7,6,4,7,14,4,8,9,14,13,7,9,17,8,12,8,8,9
19,251,150,134,81,99,91,111,74,54,47,70,63,71,51,56,27,57,54,35,34,29,28,33,38,20,32,28,29,35,44,16,28,23,31,23,29,11,13,17,24,12,22,22,20,18,26,29,18,23,34,23,0,15,35,17,0,36,16,15,27,11,12,26,19,11,16,10,10,7,7,8,9,11,8,12,10,15,23,13,13,17,7,11,10,7,17,13,16,21,8,18,18,18,14,19,0,19,3,14,15,12,14,10,0,0,8,17,12,12,9,16,0,0,12,13,13,7,11,10,18,4,4,9,12,5,14,21,3,9,2,8,14,1,7,5,10,6,11,7,16,5,12,10,4,10,7,7,11,3,4,14,8,6,7,23,10,10,5,5,12,6,16,11,10,11,0,13,3,10,11,7,13,19,6,7,7,8,16,9,5,4,5,10,10,4,17,6,13,15,10,9,0,0,8,10,6,7,7,9,11,13,3,13,10,0,11,5,0,0,0,0,7,10,9,8,7,6,5,4,7,13,9,7,0,0,0,0,12,7,2,11,5,8,1,0,2,4,6,8,5,9,6,4,5,14,18,10,8,11,12,7,9,4,5,7
20,253,164,158,95,107,133,103,85,66,47,49,62,62,40,66,33,62,56,37,23,29,32,28,41,22,36,43,38,34,44,20,33,23,28,28,30,7,18,17,31,26,22,9,18,10,25,26,26,28,30,12,0,32,16,18,0,35,23,18,24,14,23,15,12,12,14,13,12,14,12,16,18,12,3,13,12,8,17,14,9,12,9,13,8,11,14,4,20,23,15,18,16,11,11,14,0,17,11,14,17,17,13,9,0,0,17,9,9,11,9,13,0,0,12,13,15,7,15,17,27,4,11,9,19,11,19,9,4,10,3,7,14,8,11,7,10,6,7,12,11,10,11,11,5,7,4,5,6,3,6,13,7,8,14,16,12,9,6,5,7,8,10,14,6,13,2,11,6,13,8,9,5,13,13,7,3,6,8,1,9,1,2,13,15,8,12,6,8,4,8,6,0,0,9,9,11,10,15,17,6,7,1,13,5,0,8,11,0,0,0,0,3,15,8,16,11,7,7,5,9,11,13,6,0,0,0,0,9,12,7,13,14,1,10,4,3,7,8,6,10,15,6,6,8,19,7,5,10,13,10,5,11,1,12,13
21,271,197,142,93,94,93,112,55,66,55,60,47,53,57,57,21,56,57,56,36,33,37,29,51,31,43,25,39,51,43,21,19,19,28,23,28,8,33,15,22,10,26,17,19,10,30,16,25,39,40,21,0,32,14,21,0,27,22,17,20,23,19,19,18,21,16,20,13,13,11,16,14,13,12,14,9,14,21,12,11,10,10,11,6,15,10,6,14,21,18,13,20,25,14,10,0,22,4,12,14,14,5,9,0,0,16,17,13,14,9,16,0,0,16,11,13,9,12,21,16,6,8,10,11,16,17,7,3,12,8,4,12,6,12,7,13,7,9,10,19,10,9,3,7,11,4,3,3,6,2,11,6,8,11,9,9,14,8,4,4,8,16,13,11,15,4,13,8,13,10,11,5,19,9,12,9,7,17,12,5,4,3,13,7,7,14,4,11,10,11,2,0,0,11,6,8,6,15,13,6,7,4,10,10,0,10,8,0,0,0,0,6,13,10,10,11,4,5,5,9,15,10,11,0,0,0,0,10,7,1,10,12,3,6,4,14,4,5,7,4,12,5,3,7,22,11,5,7,15,9,3,7,1,10,15
22,254,172,152,93,102,94,102,59,51,58,51,63,64,68,61,30,42,38,45,25,30,29,41,44,30,40,37,44,40,50,21,14,14,40,23,14,6,17,13,25,16,22,23,21,20,18,22,20,29,28,21,0,24,16,26,0,30,29,20,26,26,27,21,15,17,13,14,11,9,9,15,17,12,6,13,11,15,27,8,16,12,7,9,19,9,14,10,11,21,13,20,14,23,13,20,0,20,6,13,9,20,11,16,0,0,29,17,17,10,9,8,0,0,13,15,9,6,13,17,17,4,4,13,16,15,22,14,7,11,6,4,4,4,14,6,14,8,6,5,9,9,4,5,9,2,7,2,12,4,6,9,11,5,15,12,13,7,12,2,10,5,15,12,6,5,2,10,8,25,14,8,6,17,6,3,4,9,15,5,11,2,5,10,6,6,9,4,12,13,15,7,0,0,12,12,6,9,10,9,3,3,2,7,6,0,16,6,0,0,0,0,5,10,11,13,15,10,10,3,4,13,10,17,0,0,0,0,7,7,5,10,8,6,6,3,7,6,8,6,3,15,8,7,6,10,8,9,6,13,6,5,7,7,10,7
23,250,150,148,89,87,128,93,78,72,46,68,60,72,51,63,28,50,44,39,35,27,31,36,41,18,43,27,37,44,44,21,28,24,32,16,22,11,28,13,22,19,26,23,12,14,18,20,17,26,27,23,0,18,11,21,0,33,21,25,29,22,16,21,12,13,16,14,18,6,8,18,19,16,13,11,16,22,22,16,13,10,19,13,16,19,9,8,16,29,16,18,16,18,11,12,0,17,8,15,16,29,13,11,0,0,20,18,17,12,15,11,0,0,5,11,8,10,11,14,10,5,8,3,13,13,15,17,8,8,0,5,15,4,8,7,8,6,5,6,7,10,10,8,8,8,4,7,7,2,6,12,12,5,6,10,11,10,3,5,7,7,7,11,3,10,4,11,6,11,9,9,7,26,7,7,12,7,12,12,7,8,3,15,4,2,9,5,8,15,10,11,0,0,14,7,7,8,12,13,6,8,6,10,8,0,7,7,0,0,0,0,11,14,8,11,6,6,7,8,7,12,7,16,0,0,0,0,12,9,4,18,7,2,10,3,4,4,7,5,7,7,10,15,10,10,10,6,4,13,10,8,8,3,6,9
