,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,245,153,137,101,90,82,89,58,59,51,50,57,79,45,74,22,61,44,34,36,29,23,34,44,27,37,35,39,35,55,36,27,23,29,15,18,5,22,9,15,9,14,17,24,21,29,27,19,30,27,33,33,0,13,21,11,0,21,17,40,17,13,16,15,18,24,9,11,11,8,14,14,14,10,21,19,15,26,8,11,22,14,14,8,17,10,7,15,22,10,21,13,27,20,8,15,0,6,14,10,17,11,14,0,10,0,0,13,16,13,8,10,15,0,0,8,15,15,15,14,5,11,3,11,13,10,13,5,7,5,4,16,3,13,6,14,13,11,5,11,11,3,7,12,4,6,5,10,9,8,12,9,5,7,10,5,9,13,8,2,5,9,15,5,8,1,11,5,7,16,8,8,14,6,10,5,10,11,15,5,10,6,13,5,5,15,4,6,12,6,3,8,11,0,0,8,9,9,18,7,8,1,9,19,0,10,15,0,0,11,5,0,0,0,0,11,12,12,5,6,7,8,16,4,11,4,5,0,0,0,0,7,5,5,3,10,6,7,8,5,13,9,7,7,15,11,2,3,16,11,7,6,8,14,11
11,230,147,178,97,99,104,103,59,58,62,57,40,59,48,57,24,42,50,30,22,27,26,36,46,22,38,39,43,36,46,22,21,27,36,10,23,6,21,18,24,19,34,19,27,29,36,19,26,27,33,20,17,0,19,16,15,0,29,8,19,15,24,14,13,23,22,5,11,16,7,15,15,8,10,16,11,18,19,15,14,9,16,14,5,16,10,9,12,20,16,18,15,20,12,12,4,0,4,13,14,25,11,16,0,7,0,0,13,15,6,9,10,8,0,0,10,12,11,12,14,4,5,11,11,10,18,20,4,10,0,3,10,3,9,10,15,4,6,11,13,6,8,6,7,1,3,9,5,5,6,9,4,4,10,9,7,7,9,2,6,7,13,10,15,6,6,11,5,14,11,8,5,15,7,6,4,10,17,14,11,4,5,9,9,4,12,3,4,10,5,7,8,17,0,0,14,3,10,12,4,10,7,11,10,0,8,9,0,0,9,3,0,0,0,0,8,11,4,5,5,4,6,10,8,14,10,10,0,0,0,0,3,4,2,6,3,2,7,9,10,14,6,6,7,17,11,8,5,13,10,9,6,11,9,7
12,263,184,141,80,114,105,101,67,66,38,61,51,66,44,57,28,58,53,36,28,35,36,33,44,24,29,42,42,31,48,23,20,20,44,21,22,11,16,15,15,15,22,20,25,15,31,30,34,28,29,23,23,0,17,19,20,0,27,16,21,21,12,19,15,22,19,19,11,15,7,11,19,16,17,15,11,15,23,18,8,11,20,12,15,19,13,7,17,17,14,28,12,12,11,13,24,0,4,9,10,16,12,6,0,10,0,0,13,11,11,18,14,15,0,0,9,8,15,20,18,1,9,7,19,25,19,11,7,8,11,6,14,5,12,6,12,8,6,10,8,5,4,6,8,6,10,7,4,3,6,9,3,5,14,8,4,13,9,4,9,6,11,17,6,8,4,4,5,9,6,9,11,14,7,7,7,8,8,9,11,1,3,14,2,6,12,7,15,4,8,11,5,16,0,0,2,7,6,18,6,8,3,12,9,0,13,10,0,0,7,4,0,0,0,0,12,9,7,4,6,10,7,12,10,2,8,9,0,0,0,0,13,2,7,3,4,4,5,12,5,11,15,6,12,12,9,7,9,19,21,4,10,2,12,3
13,230,159,127,69,97,93,128,58,63,68,53,58,58,53,60,20,58,50,25,31,31,32,31,40,22,32,43,43,40,56,19,28,28,35,20,26,13,14,19,18,24,24,17,20,19,24,36,32,26,40,16,24,0,21,14,13,0,23,20,18,19,30,33,24,20,17,7,9,16,9,20,11,6,10,11,18,14,23,17,17,15,10,9,15,24,11,9,14,25,7,12,11,17,8,18,17,0,6,10,13,22,8,9,0,12,0,0,7,14,3,11,15,13,0,0,10,10,11,11,15,9,8,6,11,8,20,19,6,4,6,4,12,7,5,7,14,9,11,14,10,6,11,11,7,6,7,6,8,7,9,7,10,4,9,15,11,7,8,6,10,7,19,9,11,8,2,8,5,12,13,11,7,19,9,3,5,6,5,11,3,3,4,17,8,1,20,3,11,4,7,3,7,8,0,0,6,9,6,7,6,5,1,11,9,0,8,7,0,0,10,4,0,0,0,0,7,7,4,3,10,10,10,18,5,13,10,8,0,0,0,0,5,3,6,2,5,7,7,5,9,6,7,3,13,22,14,6,9,13,7,10,8,1,7,8
14,260,148,140,93,119,102,103,68,47,58,45,53,51,46,57,33,53,49,36,22,22,34,34,40,21,37,44,42,44,37,22,22,22,34,12,16,15,21,27,13,10,20,8,30,18,17,27,26,29,23,28,20,0,19,12,15,0,17,18,25,15,12,15,20,12,14,10,11,12,2,14,8,10,11,19,8,15,25,9,15,26,12,9,15,21,11,9,12,14,15,17,7,13,9,10,10,0,8,14,15,26,9,12,0,7,0,0,12,16,11,14,13,8,0,0,12,7,15,14,18,7,6,18,17,14,18,16,2,11,8,5,17,3,7,11,9,4,7,8,9,1,15,13,6,9,7,7,5,6,9,9,7,3,12,14,11,6,6,3,6,8,11,8,8,9,1,9,8,18,7,9,8,18,8,9,4,6,13,12,5,3,10,8,13,4,14,2,7,6,6,8,13,17,0,0,6,17,10,7,9,3,4,14,8,0,8,12,0,0,9,5,0,0,0,0,4,17,10,5,7,12,6,16,6,7,7,13,0,0,0,0,5,3,3,3,6,5,6,5,4,7,13,6,10,8,8,7,3,13,11,11,13,7,2,14
15,230,154,125,106,100,116,111,62,69,46,66,50,66,44,46,21,54,37,46,29,30,32,24,48,26,38,33,40,38,60,16,26,25,34,18,19,17,24,15,21,19,31,20,14,21,27,23,17,32,27,13,24,0,11,12,22,0,21,20,24,29,13,20,19,18,20,14,8,13,11,12,10,16,10,17,12,15,11,13,9,15,10,10,9,11,15,2,18,22,19,24,9,22,14,13,17,0,2,16,17,20,8,7,0,14,0,0,5,11,7,12,13,8,0,0,12,3,12,14,17,7,7,14,11,15,17,7,11,14,8,4,7,2,6,7,8,10,8,3,14,8,8,9,10,8,8,5,6,2,6,7,7,3,7,9,9,8,10,4,5,4,14,16,10,6,6,2,5,12,8,3,13,20,9,7,2,7,16,9,6,2,5,5,5,7,14,4,11,9,6,8,2,12,0,0,13,7,7,11,6,10,3,10,9,0,9,7,0,0,12,4,0,0,0,0,11,14,9,1,7,12,16,14,5,9,3,9,0,0,0,0,7,5,5,0,8,5,5,6,5,5,4,11,10,21,20,9,3,11,9,10,8,7,10,7
16,243,162,154,75,81,101,97,48,74,66,54,52,60,46,47,37,41,48,41,22,30,26,32,39,25,32,29,38,38,51,18,34,18,33,22,33,15,15,16,27,22,22,14,29,21,25,21,24,34,29,17,28,0,17,21,25,0,20,22,20,18,12,27,13,13,14,13,9,12,10,17,7,14,8,13,13,13,25,7,4,18,18,10,7,15,22,7,20,25,12,12,10,15,15,10,19,0,7,4,15,19,11,5,0,12,0,0,12,15,12,12,7,19,0,0,12,13,14,14,18,5,7,15,13,13,16,10,4,14,4,5,9,4,8,8,8,6,13,3,9,9,6,14,3,3,3,10,8,5,8,7,7,6,8,15,11,12,7,4,5,3,19,5,6,7,2,4,6,9,7,15,7,22,5,6,6,7,9,11,6,9,7,10,5,0,20,3,8,12,12,5,6,10,0,0,6,16,6,8,8,7,5,11,15,0,6,12,0,0,8,5,0,0,0,0,10,7,15,4,11,11,12,10,9,7,10,10,0,0,0,0,8,6,10,5,2,4,3,9,5,7,8,8,9,18,14,10,3,12,13,5,9,0,8,7
17,243,163,147,70,94,88,119,72,72,53,68,45,65,67,48,35,57,53,36,25,40,24,36,38,17,45,38,40,36,59,20,28,23,34,15,25,10,20,19,23,16,20,22,19,19,14,27,19,31,32,23,20,0,18,23,18,0,32,13,29,21,17,23,15,23,19,12,17,10,13,19,9,13,12,21,10,11,22,19,16,9,13,8,14,10,12,12,17,23,8,11,10,19,15,12,16,0,5,11,15,14,11,16,0,7,0,0,11,12,12,8,8,11,0,0,15,4,20,22,16,4,6,16,13,13,14,19,6,7,4,4,10,2,11,7,7,8,6,10,12,11,4,11,9,5,2,3,7,1,3,13,6,5,8,12,7,8,8,2,7,9,16,15,6,2,4,8,9,13,8,10,13,18,10,3,3,6,15,8,6,6,4,14,3,2,10,7,13,12,7,6,4,11,0,0,5,7,8,12,9,7,2,11,14,0,6,13,0,0,8,5,0,0,0,0,8,10,10,6,9,7,7,9,9,11,4,11,0,0,0,0,8,9,4,0,7,3,5,5,4,10,12,6,6,19,9,7,10,20,15,10,6,1,8,6
18,251,166,131,88,119,110,118,56,64,55,68,54,51,53,62,30,59,38,39,30,35,26,29,41,23,35,45,39,37,50,19,23,20,29,17,13,8,15,13,18,13,25,16,22,22,32,23,16,28,29,23,21,0,16,22,23,0,27,19,27,12,11,25,18,19,22,5,12,8,10,17,10,12,7,10,13,17,20,13,10,11,14,11,10,12,13,7,13,27,10,15,14,22,19,11,21,0,3,14,7,33,15,13,0,11,0,0,13,5,11,17,12,11,0,0,13,8,19,13,11,6,5,8,7,11,22,22,3,6,3,5,5,8,5,9,10,7,11,6,8,6,7,3,9,7,7,6,12,4,6,11,13,6,14,8,2,4,14,1,3,4,15,18,10,7,2,8,6,8,10,11,8,22,12,7,3,4,9,14,4,2,4,8,6,3,14,5,12,8,14,9,4,17,0,0,3,5,13,7,5,6,7,13,11,0,7,11,0,0,5,8,0,0,0,0,11,9,8,4,6,17,11,7,7,9,5,18,0,0,0,0,7,5,4,3,3,5,5,7,5,7,11,7,8,15,8,7,4,15,12,7,19,7,11,11
19,261,165,149,94,123,83,122,62,53,52,47,49,81,55,50,34,57,42,37,30,31,22,38,35,24,41,43,45,32,47,23,26,22,31,27,28,7,21,26,30,14,27,16,21,22,23,34,21,21,21,15,20,0,26,19,17,0,24,28,21,16,24,17,16,14,24,14,12,11,9,26,13,10,10,11,14,15,17,11,17,15,11,7,7,18,10,8,20,21,8,11,20,20,9,18,14,0,5,9,10,16,10,18,0,11,0,0,15,17,14,9,11,6,0,0,9,12,14,11,17,9,3,10,6,11,18,13,5,7,4,5,8,4,4,8,12,6,5,7,5,8,3,4,7,13,4,5,10,4,5,11,7,5,8,8,5,10,5,3,4,7,9,7,13,8,1,12,3,13,12,5,6,24,7,5,4,4,11,5,4,4,6,13,5,3,20,1,9,9,14,10,10,14,0,0,6,19,8,17,5,6,3,11,6,0,10,15,0,0,7,6,0,0,0,0,6,12,11,6,9,11,9,13,10,12,6,14,0,0,0,0,9,8,4,1,6,5,4,8,2,13,11,4,6,19,13,6,5,13,13,4,7,2,8,8
20,254,171,142,95,83,88,114,59,55,42,55,62,67,59,61,41,38,52,28,23,30,24,39,51,22,34,39,45,41,45,25,22,18,31,19,26,6,17,15,27,17,29,17,19,14,20,29,24,26,26,17,24,0,13,22,12,0,25,18,29,24,20,18,9,19,21,13,8,12,12,14,9,22,7,11,7,18,16,11,13,12,21,9,16,11,12,10,20,22,21,19,12,19,11,20,10,0,6,12,10,27,18,8,0,10,0,0,17,21,10,16,13,10,0,0,9,7,20,16,16,9,5,13,8,7,17,16,5,15,4,1,8,6,5,8,11,8,8,4,8,9,4,6,3,3,5,7,8,5,4,11,6,6,10,13,10,7,9,8,5,9,16,14,12,8,3,6,2,7,5,10,11,16,11,7,5,11,19,10,14,6,5,14,4,3,13,2,13,7,7,6,6,9,0,0,7,12,13,7,4,10,4,4,7,0,9,6,0,0,7,11,0,0,0,0,8,8,5,3,6,13,15,13,5,8,4,10,0,0,0,0,14,5,6,5,7,2,2,6,8,8,11,3,10,9,4,7,7,12,10,10,7,3,7,10
21,263,159,148,95,88,106,92,51,63,55,54,63,69,57,60,27,43,47,28,31,23,41,22,48,15,45,44,58,39,43,21,36,22,25,16,31,9,11,14,21,15,22,12,25,19,28,23,22,29,30,14,24,0,24,15,8,0,27,17,24,20,29,21,23,16,24,10,10,13,14,19,15,8,13,10,11,19,18,16,13,9,11,6,11,10,11,11,16,24,16,14,19,22,10,17,14,0,6,18,14,18,11,13,0,8,0,0,15,17,16,13,14,8,0,0,16,10,11,11,11,6,8,16,15,7,17,7,2,9,8,1,5,0,10,10,10,8,7,12,14,9,8,6,10,8,5,4,12,9,4,14,8,2,7,12,6,8,9,3,7,6,18,19,7,8,3,6,6,12,11,7,11,31,8,3,9,8,13,14,14,4,3,13,8,6,7,3,4,9,14,7,10,8,0,0,6,6,11,12,4,5,3,4,10,0,7,10,0,0,7,6,0,0,0,0,10,9,3,3,4,13,13,12,7,14,5,10,0,0,0,0,11,7,4,4,5,2,10,8,6,9,11,3,7,12,4,10,8,23,11,7,9,5,4,4
22,266,169,160,76,110,102,123,62,51,62,39,44,69,47,53,34,58,57,35,28,28,37,28,37,26,38,44,28,34,47,21,23,22,31,30,19,15,19,20,17,17,27,12,19,16,24,17,28,28,30,20,17,0,15,25,14,0,20,15,30,6,17,16,18,23,23,12,7,12,8,20,8,10,5,16,10,12,22,13,11,17,14,10,15,16,16,7,18,18,21,22,18,12,15,15,17,0,4,10,16,17,10,10,0,10,0,0,16,17,9,10,13,8,0,0,17,3,15,14,13,4,5,12,10,9,24,12,5,3,4,5,12,7,8,9,9,10,7,9,5,5,6,14,7,6,6,4,5,6,4,8,9,3,14,14,8,9,8,3,6,4,18,10,7,7,3,11,8,15,6,9,6,16,8,5,8,9,13,9,8,3,5,13,11,1,15,8,9,8,15,8,9,8,0,0,8,13,7,15,3,7,3,3,11,0,9,6,0,0,8,4,0,0,0,0,12,10,11,2,5,8,7,11,9,12,13,7,0,0,0,0,11,4,9,2,10,5,7,10,4,6,4,6,7,10,8,16,6,19,9,11,6,5,11,6
23,248,177,153,94,114,79,113,61,63,42,63,54,64,51,58,32,65,47,38,29,24,34,29,40,22,31,44,35,37,33,15,30,22,25,19,20,13,26,17,23,24,34,9,27,20,23,23,18,32,35,24,20,0,25,25,19,0,26,18,29,20,7,16,26,21,19,13,11,11,10,18,22,14,5,18,18,21,26,17,11,17,13,13,10,11,16,13,16,21,14,19,16,23,15,15,14,0,7,10,14,24,9,13,0,6,0,0,10,9,4,12,12,10,0,0,14,11,21,10,13,2,8,10,17,8,16,14,7,11,5,3,15,8,6,9,10,9,7,8,9,5,9,7,6,7,8,4,9,6,9,13,4,7,5,14,8,10,6,2,10,3,15,8,3,17,6,9,4,18,8,10,8,14,11,6,7,7,12,8,5,4,4,6,10,3,13,3,13,18,7,1,5,14,0,0,12,8,13,5,8,7,3,8,13,0,11,8,0,0,12,6,0,0,0,0,7,8,6,6,9,6,6,7,5,12,9,10,0,0,0,0,10,6,5,3,6,7,4,6,6,5,10,5,7,24,15,12,8,10,12,10,8,4,6,9
