,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,255,161,130,94,93,108,95,68,75,61,58,51,55,60,61,37,64,36,33,28,38,34,30,46,18,45,34,38,23,56,21,17,25,29,22,21,13,20,21,25,12,15,18,17,21,34,33,22,26,25,23,21,0,24,19,20,0,24,19,22,17,23,16,13,17,26,11,12,8,4,15,15,12,6,14,8,11,12,13,9,14,16,14,7,19,14,10,14,18,18,19,16,22,24,8,0,14,8,10,9,27,13,13,0,14,0,0,9,10,8,11,13,6,0,0,9,5,15,12,14,6,4,10,15,13,19,16,5,7,5,2,12,3,4,10,11,7,8,7,7,8,12,11,8,7,5,6,13,3,5,3,14,4,9,13,2,7,6,3,5,7,11,10,6,5,0,7,4,10,6,4,4,20,4,4,7,10,12,11,5,2,6,12,4,7,17,5,8,9,14,7,0,0,8,7,9,12,11,6,12,3,1,11,11,0,4,6,0,0,5,7,0,0,0,0,4,14,7,2,9,11,5,11,8,9,7,10,0,0,0,0,15,7,6,4,6,3,6,5,3,11,7,5,7,14,11,9,3,13,15,6,9,5,16,5
11,255,163,141,79,89,109,111,47,64,49,51,60,61,51,71,23,58,51,29,27,33,27,27,54,16,38,42,34,32,59,24,32,28,31,15,23,13,17,15,20,14,22,10,15,19,21,28,22,37,33,16,31,0,25,14,16,0,26,18,28,17,24,27,14,21,13,7,16,14,8,9,16,16,11,16,13,13,21,16,9,13,7,12,15,14,8,9,23,17,21,16,12,24,12,14,0,14,7,11,6,21,11,12,0,7,0,0,6,14,4,13,11,14,0,0,12,8,18,3,16,2,9,8,5,13,19,18,3,8,6,5,11,7,8,5,12,3,9,7,4,6,5,7,8,8,2,5,7,6,7,8,17,5,15,9,7,10,5,6,3,5,19,13,4,9,3,8,5,13,6,7,8,11,5,4,4,9,17,12,8,5,5,9,8,3,16,2,9,9,8,11,0,0,10,9,4,11,12,7,5,16,5,12,10,0,10,11,0,0,11,11,0,0,0,0,7,10,11,5,6,7,5,9,7,15,6,11,0,0,0,0,7,4,3,3,8,9,3,4,3,5,8,5,6,18,14,2,4,13,10,10,9,3,7,11
12,250,149,142,87,116,114,85,62,79,58,71,63,62,67,48,25,54,56,39,29,32,44,37,40,16,36,38,39,37,47,16,21,22,35,17,23,10,21,12,20,15,26,13,28,17,27,26,29,36,29,17,19,0,11,14,18,0,30,16,29,15,22,19,9,25,17,12,5,14,11,19,13,9,11,17,12,17,21,14,11,13,16,10,13,12,11,8,22,15,12,8,20,24,8,14,0,8,5,21,9,15,18,10,0,12,0,0,10,15,8,18,12,10,0,0,15,9,18,13,17,2,3,10,10,9,14,13,3,13,3,8,4,9,9,6,6,5,12,8,11,5,3,5,6,8,7,7,8,4,12,10,8,6,6,14,8,9,9,5,5,4,11,14,8,11,4,5,6,17,13,10,6,15,6,17,6,11,12,10,7,2,8,11,4,3,17,3,11,6,15,5,0,0,11,10,9,7,4,18,4,10,3,7,7,0,9,8,0,0,4,4,0,0,0,0,10,8,5,4,11,8,6,11,11,9,7,14,0,0,0,0,12,6,4,1,10,4,8,8,8,12,8,6,10,11,8,6,3,12,12,8,9,5,7,14
13,232,162,127,79,97,99,93,67,52,55,60,38,65,50,57,35,55,45,34,32,37,32,43,43,12,38,38,43,45,45,24,21,22,31,18,19,18,17,22,22,17,21,20,19,20,25,31,27,33,30,21,17,0,15,17,10,0,26,19,30,17,20,23,12,20,17,8,13,15,14,11,9,6,7,11,9,12,22,12,8,13,15,14,11,19,9,8,24,21,17,17,12,15,10,12,0,21,5,12,7,12,8,9,0,13,0,0,16,11,9,11,15,7,0,0,17,4,14,11,12,13,9,15,18,16,19,13,3,8,6,7,13,5,10,3,9,5,9,6,8,5,5,2,9,9,2,6,7,6,4,15,8,6,9,15,9,3,16,3,4,3,15,12,8,13,4,12,6,9,5,6,10,16,10,11,5,13,9,12,2,5,5,10,8,0,13,2,8,11,6,8,0,0,10,8,7,4,8,9,9,7,5,10,9,0,7,12,0,0,7,2,0,0,0,0,8,11,11,4,10,9,8,16,5,12,8,14,0,0,0,0,9,8,10,3,8,6,5,7,12,14,13,2,10,17,6,4,5,8,8,3,6,2,10,9
14,230,154,139,81,85,93,122,67,66,54,74,49,48,40,48,33,49,40,25,30,25,23,27,33,26,39,40,42,31,46,21,35,14,35,21,32,8,18,15,27,11,22,13,24,36,29,30,26,24,24,22,29,0,18,18,18,0,20,24,30,18,16,24,19,22,16,15,5,9,10,18,8,13,9,14,13,17,31,14,12,8,11,18,16,13,8,8,13,23,11,20,24,25,6,16,0,16,10,15,7,19,13,3,0,10,0,0,15,19,9,19,5,10,0,0,16,16,17,19,13,6,7,6,14,17,21,12,6,12,5,3,11,4,11,4,4,1,5,12,10,8,4,6,7,7,5,6,2,1,6,16,8,5,8,20,8,7,9,3,17,10,13,10,13,12,2,10,2,15,6,5,11,20,10,8,9,7,18,8,5,5,0,8,5,5,17,0,4,8,8,4,0,0,18,10,8,7,13,17,6,9,3,8,13,0,11,11,0,0,7,5,0,0,0,0,6,11,7,1,6,10,5,10,10,6,11,9,0,0,0,0,11,6,4,4,10,5,5,4,14,11,5,6,9,13,9,7,4,11,10,8,13,6,19,6
15,241,148,132,105,100,120,122,62,70,57,45,59,66,60,55,36,53,50,33,30,26,17,45,62,28,41,48,38,32,56,11,37,21,34,24,26,8,15,16,27,14,22,9,21,13,24,27,23,28,25,26,27,0,24,23,14,0,22,23,26,18,14,25,19,21,18,20,11,21,9,11,19,11,6,8,10,16,26,16,9,16,16,12,10,13,13,9,31,15,12,9,15,24,12,18,0,18,8,12,5,19,13,10,0,14,0,0,14,14,6,15,11,6,0,0,18,7,17,14,11,4,7,7,15,13,14,8,5,9,5,5,12,6,7,11,11,5,7,8,15,5,6,9,3,14,3,2,5,9,10,8,9,8,9,10,7,9,5,5,6,3,15,13,7,9,4,9,6,9,7,8,6,15,9,10,12,17,13,11,9,3,5,18,3,2,14,4,10,13,11,3,0,0,10,12,10,9,6,12,7,10,6,10,6,0,11,5,0,0,10,6,0,0,0,0,13,12,9,3,6,5,8,13,4,11,9,14,0,0,0,0,11,2,4,0,7,1,3,5,6,8,5,13,8,19,10,3,7,11,7,13,9,5,12,11
16,274,174,136,79,105,92,90,52,60,55,52,60,66,60,43,23,58,40,47,31,44,25,34,39,30,26,39,33,39,36,24,20,21,40,20,22,9,25,19,18,21,27,12,23,27,17,28,27,26,38,30,20,0,17,18,13,0,34,17,16,17,20,20,17,13,23,13,12,8,9,16,21,12,11,18,9,15,15,22,6,13,13,12,16,14,10,6,16,24,11,16,22,23,9,15,0,11,8,14,10,23,12,8,0,9,0,0,14,20,6,13,7,13,0,0,12,7,11,16,14,7,9,12,22,20,16,13,5,8,3,4,8,5,12,4,8,13,7,8,10,8,9,9,8,9,4,6,13,1,5,9,11,3,11,16,6,10,9,4,6,4,16,12,9,8,2,7,7,19,6,6,8,18,8,9,5,7,11,9,8,9,2,13,5,5,12,5,12,5,10,5,0,0,12,11,4,12,9,16,9,1,1,10,8,0,10,14,0,0,8,11,0,0,0,0,9,7,11,3,7,8,8,9,2,7,4,11,0,0,0,0,12,5,8,0,7,4,7,13,4,11,6,8,10,13,12,7,3,16,12,9,15,2,12,9
17,228,176,150,87,92,110,94,58,66,60,48,65,55,37,55,35,62,46,46,29,42,25,30,47,29,37,27,42,35,49,18,29,26,34,20,17,6,16,19,21,16,20,12,12,20,19,27,21,28,23,26,29,0,16,22,12,0,30,27,23,22,26,27,19,17,23,10,10,8,9,14,13,12,5,14,13,15,21,11,6,15,15,13,11,18,18,11,21,22,14,18,17,21,12,13,0,12,5,16,17,19,11,12,0,7,0,0,12,9,11,16,12,16,0,0,13,9,22,15,22,3,9,7,13,14,15,20,3,4,5,4,15,8,5,6,10,4,6,8,13,10,4,10,4,6,7,8,5,3,4,7,6,3,8,14,9,12,4,6,8,5,19,12,5,10,3,7,7,8,13,11,6,16,5,4,4,15,9,5,6,5,4,15,2,3,22,2,7,12,9,6,0,0,21,12,8,15,10,11,3,11,3,9,18,0,9,13,0,0,7,9,0,0,0,0,10,7,13,7,3,15,5,14,9,10,7,11,0,0,0,0,9,6,3,4,3,7,9,12,5,13,6,6,10,17,9,11,8,14,12,6,15,5,7,4
18,226,188,148,82,94,86,103,61,71,44,66,50,82,51,51,26,61,46,32,28,19,39,37,40,20,44,38,41,45,54,21,23,24,27,26,23,15,16,11,23,15,22,17,21,21,31,27,14,24,30,28,15,0,19,15,18,0,23,24,30,21,23,11,19,10,19,17,12,11,14,19,16,12,8,19,17,15,21,16,9,20,14,13,9,6,12,9,16,24,9,22,24,19,19,15,0,11,6,11,14,25,11,10,0,15,0,0,9,11,9,16,17,6,0,0,11,8,13,11,12,3,3,13,7,12,15,13,10,6,5,5,11,7,13,7,11,6,12,14,11,11,5,8,10,14,8,7,10,6,6,11,6,8,12,15,7,9,11,7,6,5,14,5,9,6,1,10,11,10,5,4,6,16,12,16,4,10,13,8,9,2,7,12,11,11,14,5,12,8,8,6,0,0,11,12,8,10,5,8,8,11,0,5,10,0,7,8,0,0,5,5,0,0,0,0,7,8,10,4,6,5,12,18,4,13,3,16,0,0,0,0,12,1,7,2,5,2,5,8,2,6,13,5,9,17,6,7,9,13,12,7,7,5,7,8
19,240,174,142,86,102,101,116,76,68,55,50,64,72,55,65,31,58,51,36,27,27,30,43,48,21,40,38,40,36,44,21,26,27,39,23,17,6,18,15,22,14,18,14,16,26,16,24,20,36,27,16,19,0,14,18,22,0,29,28,22,13,12,19,15,13,27,16,15,8,13,17,12,19,8,11,8,12,23,20,10,15,12,12,8,14,17,8,12,22,11,12,19,22,12,10,0,17,2,8,8,25,9,17,0,14,0,0,15,15,17,13,13,11,0,0,6,5,22,18,11,4,7,10,12,11,11,12,7,10,8,5,14,8,8,7,5,13,7,8,9,3,9,8,6,8,11,9,7,5,9,5,7,5,12,15,8,6,7,3,6,7,9,10,7,12,2,5,3,11,12,16,12,15,3,5,11,9,12,7,7,3,3,20,5,3,10,3,9,10,13,8,0,0,12,4,6,7,9,11,4,7,3,15,7,0,2,10,0,0,12,2,0,0,0,0,11,5,11,2,6,10,12,10,5,10,10,15,0,0,0,0,7,5,4,3,4,1,9,7,7,10,8,10,14,14,13,11,8,10,15,11,11,1,6,12
20,273,178,145,93,98,103,92,45,58,66,60,50,63,45,58,36,40,55,37,30,25,35,35,50,22,28,42,50,31,41,24,31,24,32,22,23,13,19,18,13,17,24,11,26,13,29,19,21,28,25,22,25,0,21,13,14,0,31,30,29,17,19,18,18,14,20,13,10,12,13,7,15,10,10,15,13,12,13,10,8,13,14,12,10,12,16,17,20,15,20,12,16,19,8,16,0,26,5,6,11,15,13,14,0,15,0,0,13,14,3,17,14,18,0,0,8,5,16,12,16,3,8,11,10,7,18,24,2,7,4,5,9,3,8,7,13,10,14,6,11,8,5,8,5,13,3,3,5,8,4,6,12,6,10,13,7,2,12,2,5,7,14,5,9,12,2,9,6,17,12,8,4,26,10,9,7,5,9,9,5,2,7,9,7,8,18,1,6,8,7,9,0,0,7,4,2,9,11,12,9,9,1,12,7,0,14,10,0,0,6,2,0,0,0,0,12,10,6,1,5,9,14,7,8,13,9,6,0,0,0,0,10,3,4,4,3,4,5,8,5,6,3,9,13,21,10,5,9,16,8,6,9,5,8,5
21,247,161,162,92,92,94,112,73,63,46,83,65,62,53,58,26,57,44,38,22,31,33,25,42,19,42,25,34,36,51,13,26,17,34,30,17,8,13,9,17,13,23,17,16,22,29,33,16,24,30,25,21,0,19,17,22,0,30,15,25,23,18,22,15,22,17,7,13,14,8,8,11,10,8,13,16,15,17,7,13,11,14,12,15,16,11,9,17,21,13,16,14,18,14,14,0,15,5,12,14,32,10,6,0,14,0,0,8,13,6,12,8,8,0,0,11,13,10,15,16,4,5,10,13,17,19,17,9,8,7,4,15,2,7,5,7,8,12,9,11,8,10,15,12,5,4,7,7,4,8,8,7,4,7,13,10,5,6,4,9,10,12,11,11,7,2,10,2,15,9,7,1,25,8,11,8,7,15,6,7,3,3,8,8,1,24,7,14,12,11,7,0,0,14,13,9,16,9,9,5,8,3,10,8,0,13,10,0,0,6,3,0,0,0,0,7,12,10,4,8,13,6,16,7,10,10,12,0,0,0,0,9,7,7,2,11,2,8,7,3,9,9,6,13,12,10,9,9,14,11,13,7,3,8,11
22,262,162,128,98,114,97,105,55,75,44,69,73,68,52,53,27,34,58,35,25,29,33,35,50,23,29,41,36,36,50,16,20,27,30,27,22,15,22,11,28,9,24,23,23,24,26,30,16,27,25,19,18,0,11,11,14,0,22,18,27,12,13,21,11,17,19,12,9,14,11,14,10,14,12,9,15,18,23,13,11,15,12,8,13,20,14,14,19,21,12,21,8,21,13,9,0,11,5,4,9,28,5,12,0,8,0,0,16,16,9,11,10,10,0,0,14,4,16,10,8,4,4,12,14,9,21,16,5,6,4,5,9,8,6,7,10,6,8,10,13,7,5,4,6,5,9,8,7,6,6,10,8,6,12,12,7,13,9,5,10,2,10,10,10,9,4,11,4,13,6,12,5,20,10,4,8,10,15,9,10,6,5,13,10,4,13,7,12,9,9,2,0,0,4,10,5,6,7,10,7,9,7,12,3,0,17,7,0,0,10,5,0,0,0,0,7,11,10,5,8,8,10,11,8,12,10,7,0,0,0,0,14,2,9,0,15,3,8,7,2,10,6,4,8,11,9,6,7,9,17,4,6,3,5,9
23,270,164,147,87,117,89,111,61,73,54,59,58,72,57,64,38,57,49,43,35,33,24,27,41,20,36,35,40,40,41,16,24,20,37,14,16,14,23,11,27,14,23,17,17,24,27,21,15,32,37,21,34,0,22,26,23,0,20,20,22,17,15,17,19,9,11,19,17,17,7,16,12,12,12,18,11,12,30,17,11,18,14,9,15,19,17,10,13,13,14,16,16,17,9,10,0,17,4,20,13,21,10,15,0,12,0,0,8,11,17,11,13,12,0,0,9,3,13,15,16,3,5,9,12,6,17,8,7,17,9,6,12,2,2,8,9,4,10,7,11,7,4,11,8,3,8,5,7,5,3,10,6,5,15,13,7,4,12,5,4,6,21,11,12,11,0,4,6,10,8,10,4,17,4,5,5,8,12,7,5,2,3,13,2,3,12,3,15,7,7,6,0,0,15,11,4,7,7,9,3,7,6,7,9,0,14,9,0,0,8,7,0,0,0,0,12,13,4,7,11,12,9,12,10,4,9,10,0,0,0,0,10,5,7,1,14,4,4,6,6,8,9,7,7,14,7,10,8,20,8,11,8,5,11,15
