,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100,g101,g102,g103,g104,g105,g106,g107,g108,g109,g110,g111,g112,g113,g114,g115,g116,g117,g118,g119,g120,g121,g122,g123,g124,g125,g126,g127,g128,g129,g130,g131,g132,g133,g134,g135,g136,g137,g138,g139,g140,g141,g142,g143,g144,g145,g146,g147,g148,g149,g150,g151,g152,g153,g154,g155,g156,g157,g158,g159,g160,g161,g162,g163,g164,g165,g166,g167,g168,g169,g170,g171,g172,g173,g174,g175,g176,g177,g178,g179,g180,g181,g182,g183,g184,g185,g186,g187,g188,g189,g190,g191,g192,g193,g194,g195,g196,g197,g198,g199,g200,g201,g202,g203,g204,g205,g206,g207,g208,g209,g210,g211,g212,g213,g214,g215,g216,g217,g218,g219,g220,g221,g222,g223,g224,g225,g226,g227,g228,g229,g230,g231,g232,g233,g234,g235,g236,g237,g238,g239,g240,g241,g242,g243,g244,g245,g246,g247,g248,g249,g250,g251,g252,g253,g254
10,231,200,158,104,105,94,121,58,72,69,56,58,57,41,51,31,55,42,36,24,27,35,29,43,22,30,31,36,35,39,21,33,21,29,24,13,18,15,19,16,17,21,7,30,21,34,21,18,33,31,22,24,0,19,20,0,27,20,16,28,18,13,20,20,17,14,14,10,13,5,19,13,10,5,13,9,13,22,12,8,15,11,16,13,13,14,14,15,25,12,19,21,23,13,9,11,0,6,9,4,18,11,9,0,7,0,0,12,12,6,11,0,0,10,13,20,13,13,18,12,7,9,6,10,10,16,17,9,7,3,6,7,5,6,7,14,9,9,10,9,5,6,13,12,5,4,4,7,3,4,11,7,5,10,10,7,11,5,4,1,7,12,13,8,16,2,7,4,10,8,8,9,22,1,6,7,5,9,4,3,2,6,9,7,7,13,3,7,6,10,4,4,11,0,0,4,11,13,11,8,8,6,7,0,8,5,9,0,0,11,6,0,0,0,0,8,16,5,5,5,16,15,14,0,0,0,0,12,6,2,14,10,3,2,7,10,3,4,10,7,10,10,5,7,13,19,4,9,9,11,8,9,0,7,12
11,270,147,150,95,112,103,103,71,62,57,63,51,66,40,63,26,57,45,29,29,27,24,43,54,27,33,31,41,38,41,19,30,26,33,19,34,13,18,14,11,10,27,15,26,31,25,30,21,33,39,18,21,0,16,17,0,24,24,21,36,17,21,14,27,22,13,16,10,12,11,13,17,18,7,17,16,11,24,13,11,19,10,12,12,19,12,9,19,27,21,15,19,17,10,11,10,0,7,12,8,24,13,12,0,13,0,0,10,12,6,17,0,0,10,8,16,7,14,18,12,6,6,9,10,13,20,15,7,8,2,5,9,2,9,6,4,9,6,8,10,9,0,8,11,6,6,10,7,7,7,10,7,3,13,16,5,12,4,4,6,12,14,11,6,11,4,8,7,6,9,13,8,15,6,7,6,8,11,17,8,5,9,9,8,5,24,3,19,8,10,4,6,7,0,0,11,9,13,9,5,8,7,12,0,11,10,3,0,0,4,9,0,0,0,0,5,11,6,3,7,12,11,11,0,0,0,0,11,12,4,18,12,4,6,3,5,4,6,6,7,5,12,6,10,12,15,12,5,13,15,8,12,6,14,13
12,236,180,139,95,88,101,116,50,62,53,63,60,58,61,55,37,56,51,33,34,39,29,30,48,20,42,54,42,44,56,18,24,23,32,31,24,10,14,22,26,18,20,22,28,24,28,17,23,39,25,16,29,0,16,17,0,28,30,20,20,17,20,16,21,10,20,9,10,19,9,12,16,6,12,15,11,11,23,18,14,18,19,14,8,15,12,5,12,18,11,15,16,23,14,13,10,0,3,14,8,28,12,11,0,10,0,0,13,10,6,13,0,0,9,8,9,5,13,13,12,8,3,14,14,13,17,19,5,5,6,3,10,1,7,3,10,12,5,11,10,10,11,12,8,2,12,4,2,7,15,8,10,4,9,15,8,8,8,2,4,5,14,7,9,15,4,7,4,12,8,6,9,14,8,4,4,11,11,8,3,4,6,19,5,1,9,5,10,8,9,6,4,14,0,0,3,11,6,11,7,11,4,7,0,10,9,5,0,0,6,4,0,0,0,0,8,11,9,2,9,17,11,11,0,0,0,0,11,2,2,14,15,0,10,2,7,7,5,8,3,8,6,10,6,13,9,9,4,11,14,11,1,5,5,9
13,239,162,167,83,107,82,106,61,47,45,52,50,63,44,43,31,56,39,44,36,32,30,28,38,23,37,43,41,44,44,22,34,14,38,26,13,15,18,18,23,21,29,17,23,20,27,27,24,20,31,16,21,0,17,18,0,29,25,18,26,12,18,24,17,17,10,12,15,10,14,11,12,10,7,20,8,15,19,14,10,16,15,17,11,24,17,10,12,13,14,18,16,16,11,11,17,0,6,21,12,17,15,7,0,14,0,0,12,12,10,16,0,0,10,11,17,10,14,12,13,4,7,8,13,9,13,16,3,10,1,6,9,2,7,5,11,4,9,12,15,5,4,12,11,4,5,3,5,5,3,8,6,5,13,8,8,11,15,2,4,8,23,11,14,7,3,8,5,12,13,7,8,19,9,2,8,8,16,10,8,3,5,10,1,3,25,5,10,9,6,4,4,9,0,0,10,17,9,14,5,11,7,10,0,11,11,10,0,0,2,9,0,0,0,0,10,10,7,7,12,5,9,15,0,0,0,0,7,5,2,12,13,1,5,3,6,3,6,4,7,13,12,6,8,15,13,6,4,14,12,10,9,4,10,12
14,250,165,146,100,90,84,107,61,65,63,68,44,61,42,66,37,55,42,28,26,32,27,27,32,23,43,52,23,42,49,25,24,24,30,20,26,12,21,15,18,11,22,13,16,21,26,25,26,37,30,25,18,0,21,15,0,31,24,18,28,16,18,25,16,17,24,10,11,15,6,14,15,12,7,10,9,15,14,14,12,17,16,8,13,15,10,9,12,17,10,18,21,21,15,14,11,0,4,13,9,19,8,13,0,11,0,0,8,13,11,12,0,0,8,8,7,8,16,13,12,3,4,9,12,6,15,11,3,7,6,4,11,2,3,8,14,8,9,6,15,7,11,9,6,7,6,4,8,8,10,15,5,1,9,15,7,8,8,6,6,6,18,11,9,8,0,6,7,13,17,9,12,14,8,7,9,11,11,7,9,3,6,13,5,7,10,5,11,11,18,10,9,8,0,0,4,11,8,14,9,7,3,3,0,14,8,7,0,0,10,7,0,0,0,0,6,7,9,5,5,8,15,11,0,0,0,0,3,7,5,17,11,6,5,4,4,6,10,6,8,7,7,4,3,8,11,12,8,18,10,8,6,5,20,6
15,260,167,118,96,99,91,91,62,73,61,62,54,84,59,52,31,64,53,38,33,30,32,25,57,26,37,33,39,38,48,22,28,23,26,17,20,8,17,12,31,16,24,16,21,20,34,20,18,36,28,20,22,0,14,12,0,29,18,27,21,15,18,24,17,19,11,11,11,14,16,13,9,16,9,15,15,20,24,18,6,22,17,12,10,10,15,9,18,20,19,19,17,23,11,6,14,0,4,18,13,22,7,8,0,10,0,0,7,10,11,14,0,0,11,11,8,8,14,12,14,6,6,14,11,10,18,20,3,7,3,3,9,2,4,10,10,8,8,7,11,9,4,8,8,2,5,8,9,5,4,10,13,4,9,19,7,10,10,5,6,10,12,10,7,7,3,6,3,12,7,7,10,17,5,6,7,15,12,11,11,9,4,8,3,9,11,4,6,8,10,4,8,7,0,0,4,7,10,7,7,7,1,13,0,8,4,10,0,0,5,5,0,0,0,0,11,12,10,4,9,11,11,9,0,0,0,0,10,5,2,16,12,4,8,3,10,3,5,13,3,7,15,10,14,8,10,10,7,10,14,7,11,5,10,8
16,254,203,127,87,93,87,109,63,53,49,66,51,62,43,56,29,50,49,33,25,31,26,32,36,30,44,38,37,36,47,26,19,12,28,20,25,13,19,15,24,18,20,10,22,20,26,28,26,32,35,29,21,0,17,16,0,31,25,24,24,16,22,18,18,25,20,8,8,11,9,16,11,14,14,14,15,13,21,16,11,16,14,18,16,19,18,7,7,28,12,17,12,29,16,12,22,0,4,11,9,29,9,3,0,15,0,0,9,15,9,4,0,0,12,13,13,3,18,11,14,9,5,3,14,15,15,7,4,12,5,5,16,2,4,4,12,11,10,12,9,8,1,15,5,6,7,13,10,2,7,7,6,4,18,12,6,7,13,4,6,6,11,7,10,7,4,7,2,12,10,11,6,23,9,4,7,8,12,8,4,4,4,11,9,3,16,8,14,14,9,2,10,21,0,0,10,9,7,13,5,7,5,11,0,10,14,15,0,0,5,3,0,0,0,0,11,9,5,2,7,11,6,17,0,0,0,0,13,8,6,10,6,4,9,5,3,4,5,7,6,9,7,4,3,16,10,8,2,6,12,5,9,4,8,10
17,251,157,137,89,101,98,136,58,68,59,59,41,63,52,69,27,59,45,41,19,47,42,36,46,25,41,39,36,41,46,21,22,28,37,32,25,7,28,16,18,18,26,17,23,19,23,24,19,30,26,29,22,0,17,19,0,30,27,25,28,18,13,17,19,13,17,8,9,10,12,19,17,12,11,17,14,11,28,22,16,12,24,10,7,7,14,6,17,14,13,8,15,23,6,9,15,0,7,12,12,19,15,9,0,15,0,0,10,12,9,15,0,0,18,13,21,4,15,13,14,5,8,13,16,16,17,10,8,8,5,8,14,5,10,6,13,10,14,10,15,10,2,9,9,5,1,7,4,6,8,10,11,4,4,13,10,4,14,3,6,5,12,9,9,10,1,10,1,9,6,11,9,18,10,7,7,8,9,12,5,8,4,9,6,6,19,2,12,9,10,6,14,12,0,0,4,7,8,12,8,10,4,11,0,13,13,9,0,0,6,12,0,0,0,0,10,11,5,4,4,9,11,15,0,0,0,0,10,9,3,12,11,5,8,3,7,1,9,6,5,13,9,3,9,18,13,10,7,8,13,14,8,6,21,9
18,218,159,122,102,99,91,122,70,56,60,65,40,64,50,55,37,47,47,39,23,39,35,26,42,22,36,34,34,38,43,18,24,31,32,24,30,7,21,15,15,20,22,15,23,22,21,19,19,31,28,24,19,0,13,22,0,24,28,15,25,23,21,15,10,21,20,13,9,15,10,14,13,12,10,16,11,15,27,20,5,12,18,6,10,15,17,10,19,19,13,15,18,18,17,14,13,0,5,13,16,17,12,11,0,7,0,0,10,13,10,15,0,0,8,14,15,9,15,14,11,9,6,7,15,11,14,14,10,7,3,5,12,3,4,7,9,7,11,11,15,4,8,11,6,12,11,9,7,6,3,14,16,7,10,14,9,11,9,1,4,9,18,9,7,12,2,4,6,15,11,12,9,20,8,11,6,9,8,12,8,2,6,11,6,4,17,4,10,9,5,8,7,15,0,0,5,6,10,8,3,7,4,13,0,12,6,11,0,0,5,4,0,0,0,0,8,11,8,3,8,12,8,10,0,0,0,0,9,4,4,9,13,9,8,3,4,6,12,5,5,8,13,4,4,16,5,8,7,11,12,8,12,5,11,8
19,216,158,144,83,98,112,101,70,39,48,75,39,66,46,56,34,44,44,40,39,35,27,31,39,17,50,34,33,46,45,13,29,18,33,15,22,18,15,18,22,11,34,10,32,21,26,32,16,29,26,18,15,0,12,17,0,35,23,16,26,18,21,15,20,19,13,15,10,10,9,15,12,16,8,9,21,15,31,19,8,16,12,10,8,12,11,14,21,19,11,14,12,20,10,8,15,0,6,14,7,18,11,14,0,12,0,0,17,17,9,15,0,0,7,19,15,7,20,19,15,6,9,11,15,20,14,18,4,13,3,2,16,4,9,12,9,4,7,12,15,7,6,9,8,5,6,4,8,9,6,10,7,9,13,11,11,9,5,4,6,6,14,10,8,4,3,9,6,15,9,15,7,16,10,10,9,9,5,10,5,4,3,14,5,4,16,3,9,12,4,3,4,7,0,0,4,14,14,19,8,6,6,11,0,11,13,10,0,0,12,6,0,0,0,0,7,6,7,2,4,12,9,14,0,0,0,0,9,11,2,11,11,5,4,3,8,3,9,9,6,8,7,10,4,11,10,12,6,13,11,10,9,5,10,8
20,259,169,166,76,115,97,112,72,56,59,58,48,59,40,48,32,57,55,46,33,29,31,37,57,28,41,35,43,34,44,17,21,17,29,31,20,6,20,19,27,13,23,10,22,27,22,27,20,26,26,22,15,0,18,16,0,29,20,15,23,22,20,15,19,24,12,17,10,13,13,14,10,16,15,16,13,10,19,13,7,14,14,8,11,9,12,10,18,15,16,10,10,15,11,12,14,0,1,12,16,17,8,10,0,7,0,0,10,22,12,8,0,0,8,11,7,9,21,13,9,2,6,8,20,6,12,12,3,4,5,2,13,5,13,8,5,6,6,11,9,4,5,5,10,8,6,2,9,4,6,13,10,2,6,14,11,5,12,7,4,8,17,11,6,5,2,9,9,5,8,11,11,28,8,7,7,11,12,8,9,3,6,11,7,6,17,5,7,9,6,9,5,9,0,0,13,18,8,8,6,7,4,9,0,16,6,17,0,0,5,1,0,0,0,0,11,10,6,1,8,13,8,10,0,0,0,0,18,2,3,17,5,2,7,4,7,7,6,7,5,8,7,5,3,16,11,11,2,12,20,8,11,4,5,10
21,236,193,143,89,88,87,133,66,60,46,63,31,66,53,72,34,61,34,43,26,36,38,25,31,23,39,39,33,34,45,19,18,19,31,15,13,10,18,15,31,20,22,15,16,16,28,25,19,30,34,25,28,0,12,15,0,37,13,20,23,27,19,19,13,18,14,11,7,9,14,12,14,13,13,19,12,13,24,11,11,21,16,22,10,9,10,6,17,18,14,14,10,17,11,16,16,0,8,11,12,15,10,5,0,17,0,0,13,19,5,12,0,0,13,7,6,14,17,15,21,4,10,13,5,15,13,18,8,2,3,3,7,4,8,6,6,10,7,5,9,0,7,7,13,9,8,2,3,8,3,16,9,1,9,15,8,13,8,1,7,12,12,13,11,6,8,3,3,11,7,9,4,22,3,2,4,4,11,6,8,5,5,13,3,5,17,5,7,12,6,10,5,6,0,0,9,15,13,13,6,8,1,13,0,13,9,13,0,0,9,5,0,0,0,0,6,13,8,3,5,9,13,18,0,0,0,0,12,8,3,10,13,4,2,4,6,5,6,6,4,11,9,9,11,10,11,4,8,8,9,10,8,7,12,13
22,239,165,130,79,98,86,125,60,60,62,62,62,61,42,61,23,45,51,38,27,34,32,42,45,21,35,47,35,33,45,20,32,23,36,14,19,10,18,19,26,17,26,23,21,22,27,22,25,31,17,29,26,0,22,17,0,30,27,19,20,22,21,12,15,14,22,15,12,12,11,15,12,11,9,12,13,15,18,8,18,16,13,16,9,11,10,15,17,12,15,11,10,13,13,16,11,0,4,13,19,22,8,11,0,14,0,0,18,9,10,14,0,0,11,10,12,8,14,11,21,5,8,13,9,12,20,16,4,9,6,6,6,0,5,7,13,6,10,10,17,5,7,9,6,10,7,5,12,1,5,9,10,7,7,14,6,10,6,5,6,9,12,13,4,8,4,9,5,15,7,11,5,22,10,4,6,4,16,5,5,2,5,12,9,6,12,4,9,7,7,1,14,8,0,0,8,8,3,12,8,10,5,11,0,8,6,12,0,0,10,7,0,0,0,0,9,4,6,6,10,12,6,12,0,0,0,0,12,9,1,10,12,6,9,0,5,3,2,9,6,10,6,7,7,19,15,14,11,7,12,10,9,3,11,13
23,255,142,165,74,109,97,109,65,66,58,67,49,58,37,59,33,52,48,32,22,27,31,25,43,28,39,39,41,26,45,20,22,22,38,18,21,11,25,13,21,22,27,19,21,26,33,29,25,33,21,21,36,0,16,15,0,34,24,20,18,11,21,18,13,15,20,12,9,10,7,22,13,8,5,12,9,10,20,16,10,16,11,20,6,12,11,8,10,20,14,11,24,24,13,13,20,0,4,10,6,23,10,9,0,8,0,0,10,16,7,15,0,0,10,15,6,11,15,13,8,5,6,9,15,13,23,13,5,14,2,7,9,6,4,12,10,8,10,15,8,8,4,9,5,6,9,4,3,4,3,9,7,5,9,12,5,10,7,4,2,5,12,10,6,9,2,10,10,10,9,18,7,16,10,8,5,10,15,11,6,9,6,12,7,3,19,2,7,8,10,7,3,9,0,0,11,18,9,15,6,7,3,9,0,10,7,10,0,0,5,8,0,0,0,0,11,10,7,3,9,11,13,6,0,0,0,0,7,4,1,12,12,3,4,4,7,1,4,6,6,7,9,4,15,22,15,9,4,12,9,12,12,2,9,14
